     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,10/23/2010-10/29/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R048,42ND STREET & 3RD AVENUE      ,00030366,00001029,00000028,00000198,00000323,00005145,00022431,00000008,00000253,00000563,00000096,00000602,00000000,00001038,00001352,00000340,00000082,00000000,00000088,00000000,00000000,00000000,                                                                                                                                        
R049,51ST STREET & LEXINGTON AVE   ,00057844,00002844,00000147,00000552,00000102,00016086,00046484,00000020,00001711,00001705,00000410,00001309,00000000,00000349,00003218,00000609,00000325,00000000,00000475,00000000,00000000,00000000,                                                                                                                                        
R050,59TH STREET & LEXINGTON AVE   ,00065051,00003382,00000182,00000702,00000198,00018263,00059310,00000041,00001703,00002785,00000459,00001050,00000000,00000925,00003474,00000678,00000261,00000000,00000334,00000000,00000000,00000000,                                                                                                                                        
R051,59TH STREET & LEXINGTON AVE   ,00080095,00004243,00000221,00000988,00000124,00027166,00077652,00000060,00001694,00004107,00000438,00001046,00000000,00000710,00004873,00000777,00000328,00000000,00000365,00000000,00000000,00000000,                                                                                                                                        
R052,WOODLAWN ROAD                 ,00011808,00000708,00000143,00000310,00000002,00007315,00009015,00000030,00000223,00000997,00000031,00000075,00000000,00000018,00001103,00000049,00000012,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R053,149TH STREET & 3RD AVENUE     ,00042854,00001661,00000337,00001018,00000010,00033857,00027658,00000095,00000737,00005072,00000061,00000170,00000000,00000028,00006069,00000036,00000031,00000000,00000095,00000000,00000000,00000000,                                                                                                                                        
R054,FIFTH AVENUE & 42ND STREET    ,00026531,00001269,00000078,00000304,00000120,00006286,00023317,00000018,00000573,00000815,00000179,00000529,00000000,00000210,00000947,00000246,00000106,00000000,00000111,00000000,00000000,00000000,                                                                                                                                        
R055,MAIN STREET                   ,00087473,00006681,00000450,00004143,00000014,00035237,00137437,00000072,00001807,00003371,00000214,00000622,00000000,00000122,00006229,00000260,00000150,00000000,00000199,00000000,00000000,00000000,                                                                                                                                        
R056,NEVINS STREET                 ,00027092,00001475,00000218,00000552,00000014,00012445,00018816,00000051,00000509,00002132,00000096,00000135,00000000,00000081,00004045,00000096,00000058,00000000,00000102,00000000,00000000,00000000,                                                                                                                                        
R057,ATLANTIC AVENUE               ,00079293,00003338,00000356,00001100,00001253,00024572,00062567,00000077,00001217,00004311,00000214,00000660,00000000,00006517,00007628,00000557,00000354,00000000,00000448,00000000,00000000,00000000,                                                                                                                                        
R058,BERGEN STREET                 ,00007772,00000414,00000044,00000135,00000000,00002505,00009594,00000002,00000109,00000461,00000006,00000126,00000000,00000009,00001204,00000074,00000052,00000000,00000041,00000000,00000000,00000000,                                                                                                                                        
R059,GRAND ARMY PLAZA              ,00015598,00001566,00000100,00000339,00000001,00003685,00017515,00000008,00000176,00000653,00000006,00000283,00000000,00000037,00002119,00000147,00000091,00000000,00000072,00000000,00000000,00000000,                                                                                                                                        
R060,EASTERN PARKWAY               ,00008871,00000760,00000087,00000235,00000005,00003220,00010693,00000017,00000167,00000560,00000022,00000093,00000000,00000023,00001225,00000067,00000079,00000000,00000059,00000000,00000000,00000000,                                                                                                                                        
R061,NOSTRAND AVENUE               ,00008107,00000450,00000077,00000157,00000001,00004770,00006126,00000019,00000128,00000960,00000010,00000037,00000000,00000006,00001080,00000014,00000012,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R062,UTICA AVENUE                  ,00049177,00002247,00000410,00001315,00000007,00032573,00036957,00000131,00000727,00005747,00000068,00000355,00000000,00000052,00008083,00000068,00000068,00000000,00000142,00000000,00000000,00000000,                                                                                                                                        
R063,SUTTER AVENUE                 ,00016827,00000547,00000118,00000261,00000000,00009558,00008059,00000019,00000215,00001630,00000006,00000071,00000000,00000020,00001971,00000019,00000015,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R064,SARATOGA AVENUE               ,00013198,00000419,00000082,00000166,00000000,00006761,00006324,00000018,00000130,00001216,00000007,00000084,00000000,00000009,00001338,00000017,00000020,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R065,ROCKWAY AVENUE                ,00012924,00000561,00000118,00000212,00000000,00006869,00005292,00000023,00000191,00001289,00000007,00000034,00000000,00000007,00001791,00000010,00000001,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R066,JUNIUS STREET                 ,00004675,00000276,00000026,00000058,00000000,00002803,00002275,00000011,00000065,00000583,00000001,00000018,00000000,00000002,00000577,00000014,00000008,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R067,PENNSYLVANIA AVENUE           ,00012108,00000429,00000125,00000195,00000000,00007175,00005919,00000044,00000159,00001264,00000011,00000061,00000000,00000012,00001395,00000007,00000009,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R068,VAN SICLEN AVENUE             ,00007372,00000229,00000044,00000085,00000000,00004239,00003515,00000003,00000109,00000837,00000028,00000023,00000000,00000002,00001095,00000006,00000003,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R069,NEW LOTS AVENUE               ,00011623,00000522,00000110,00000251,00000000,00007479,00006510,00000012,00000165,00001468,00000008,00000025,00000000,00000005,00001791,00000004,00000021,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R070,ST GEORGE TERMINAL            ,00032878,00001272,00000053,00000327,00000002,00003279,00011128,00000002,00000288,00000464,00000316,00001339,00000000,00000000,00002458,00000530,00000028,00000000,00000119,00000000,00000000,00000000,                                                                                                                                        
R079,FIFTH AVENUE & 60TH STREET    ,00048551,00002187,00000140,00000457,00000150,00013206,00035920,00000035,00002085,00001481,00000359,00000937,00000000,00000723,00002918,00000411,00000179,00000000,00000261,00000000,00000000,00000000,                                                                                                                                        
R080,57TH STREET & 7TH AVENUE      ,00067396,00004479,00000156,00001079,00000136,00019535,00068112,00000040,00001634,00002365,00000357,00001103,00000000,00000540,00004459,00000609,00000281,00000000,00000386,00000000,00000000,00000000,                                                                                                                                        
R081,49TH STREET & 7TH AVENUE      ,00063040,00002411,00000177,00000751,00000055,00020242,00059477,00000038,00003274,00002135,00000416,00001089,00000000,00000243,00002710,00000528,00000287,00000000,00000516,00000000,00000000,00000000,                                                                                                                                        
R082,28TH STREET & BROADWAY        ,00022297,00000871,00000102,00000301,00000016,00007498,00022919,00000024,00000741,00000685,00000125,00000318,00000000,00000060,00000832,00000166,00000078,00000000,00000179,00000000,00000000,00000000,                                                                                                                                        
R083,23RD STREET & 5TH AVENUE      ,00047104,00001882,00000112,00000534,00000134,00011831,00049831,00000017,00001293,00001625,00000722,00000874,00000000,00000260,00002015,00000448,00000204,00000000,00000290,00000000,00000000,00000000,                                                                                                                                        
R084,59TH STREET/COLUMBUS CIRCLE   ,00171259,00008586,00000527,00002351,00000431,00049676,00146088,00000133,00004379,00008221,00000530,00001811,00000000,00002129,00009476,00001809,00000788,00000000,00001194,00000000,00000000,00000000,                                                                                                                                        
R085,8TH STREET & BROADWAY         ,00037952,00001839,00000108,00000441,00000084,00009711,00042440,00000024,00001188,00001437,00000224,00000495,00000000,00000336,00001400,00000377,00000231,00000000,00000322,00000000,00000000,00000000,                                                                                                                                        
R086,PRINCE STREET & BROADWAY      ,00034789,00000934,00000052,00000246,00000032,00012472,00031269,00000016,00002155,00001766,00000183,00000270,00000000,00000191,00001168,00000223,00000142,00000000,00000336,00000000,00000000,00000000,                                                                                                                                        
R087,CITY HALL                     ,00023734,00001253,00000084,00000308,00000019,00005180,00019272,00000012,00000838,00000661,00000293,00000436,00000000,00000090,00003924,00000181,00000093,00000000,00000128,00000000,00000000,00000000,                                                                                                                                        
R088,CORTLANDT STREET              ,00010324,00000218,00000018,00000080,00000007,00004843,00004757,00000005,00001868,00000297,00000103,00000068,00000000,00000034,00000288,00000061,00000013,00000000,00000162,00000000,00000000,00000000,                                                                                                                                        
R089,JAY ST-METROTECH              ,00012411,00000571,00000059,00000159,00000014,00002898,00011502,00000015,00000116,00000527,00000128,00000171,00000000,00000068,00002123,00000101,00000038,00000000,00000050,00000000,00000000,00000000,                                                                                                                                        
R090,39TH AVENUE & 31ST STREET     ,00006960,00000314,00000040,00000089,00000007,00003718,00004368,00000009,00000245,00000380,00000017,00000037,00000000,00000006,00000946,00000021,00000026,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R091,36TH AVENUE & 31ST STREET     ,00015463,00000756,00000058,00000226,00000007,00005910,00020091,00000002,00000178,00000701,00000026,00000135,00000000,00000044,00000963,00000054,00000059,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R092,BROADWAY & 31ST STREET        ,00026037,00001532,00000090,00000362,00000004,00007478,00037772,00000013,00000310,00001102,00000028,00000158,00000000,00000037,00001837,00000101,00000138,00000000,00000105,00000000,00000000,00000000,                                                                                                                                        
R093,30TH AVENUE & 31ST STREET     ,00028419,00001313,00000118,00000437,00000010,00010011,00040466,00000012,00000331,00001373,00000027,00000214,00000000,00000045,00001927,00000155,00000151,00000000,00000103,00000000,00000000,00000000,                                                                                                                                        
R094,ASTORIA BLVD & 31ST STREET    ,00023731,00000965,00000089,00000277,00000006,00008234,00031646,00000007,00000482,00001066,00000037,00000236,00000000,00000022,00001572,00000126,00000167,00000000,00000073,00000000,00000000,00000000,                                                                                                                                        
R095,DITMARS BLVD & 31ST STREET    ,00034130,00001608,00000099,00000355,00000010,00008836,00045347,00000040,00000397,00001198,00000044,00000404,00000000,00000023,00002373,00000189,00000189,00000000,00000079,00000000,00000000,00000000,                                                                                                                                        
R096,82ND STREET-JACKSON HEIGHTS   ,00034710,00002501,00000218,00000662,00000003,00018019,00026864,00000035,00000899,00001006,00000039,00000142,00000000,00000036,00001511,00000049,00000042,00000000,00000060,00000000,00000000,00000000,                                                                                                                                        
R097,JUNCTION BLVD-ROOSEVELT AVE   ,00062331,00001385,00000176,00000454,00000011,00031887,00030803,00000022,00000812,00001378,00000026,00000124,00000000,00000005,00001599,00000057,00000030,00000000,00000058,00000000,00000000,00000000,                                                                                                                                        
R098,CHURCH AVENUE                 ,00029259,00001432,00000310,00000776,00000002,00017697,00024257,00000055,00000366,00002548,00000031,00000143,00000000,00000008,00003092,00000037,00000094,00000000,00000114,00000000,00000000,00000000,                                                                                                                                        
R099,DEKALB AVENUE                 ,00036631,00001483,00000169,00000723,00000020,00011211,00037027,00000058,00000514,00002012,00000093,00000364,00000000,00000100,00003804,00000234,00000189,00000000,00000153,00000000,00000000,00000000,                                                                                                                                        
R100,METROPOLITAN AVENUE           ,00006502,00000243,00000025,00000119,00000000,00002407,00004556,00000002,00000043,00000225,00000006,00000085,00000000,00000004,00000844,00000055,00000003,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R101,145TH STREET                  ,00041329,00001380,00000297,00000881,00000012,00025651,00049181,00000072,00000793,00004318,00000053,00000147,00000000,00000063,00004741,00000139,00000141,00000000,00000171,00000000,00000000,00000000,                                                                                                                                        
R102,125TH STREET                  ,00051711,00002133,00000514,00001270,00000029,00030337,00047240,00000096,00001181,00005161,00000073,00000215,00000000,00000151,00006089,00000221,00000221,00000000,00000244,00000000,00000000,00000000,                                                                                                                                        
R103,BROADWAY-EAST NEW YORK        ,00016616,00000453,00000154,00000324,00000008,00011003,00008844,00000032,00000258,00001913,00000021,00000062,00000000,00000024,00002785,00000016,00000010,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R104,167TH ST-GRAND CONCOURSE      ,00019101,00000554,00000107,00000297,00000001,00013315,00012923,00000033,00000226,00001586,00000027,00000071,00000000,00000004,00001580,00000014,00000010,00000000,00000040,00000000,00000000,00000000,                                                                                                                                        
R105,14TH STREET & 7TH AVENUE      ,00056828,00004599,00000340,00001329,00000117,00017570,00055058,00000089,00001209,00002859,00000199,00000683,00000000,00000400,00004098,00000494,00000239,00000000,00000420,00000000,00000000,00000000,                                                                                                                                        
R106,CASTLE HILL AVENUE            ,00015293,00000592,00000133,00000242,00000007,00008333,00010813,00000017,00000157,00001320,00000049,00000104,00000000,00000012,00001831,00000046,00000023,00000000,00000054,00000000,00000000,00000000,                                                                                                                                        
R107,WESTCHESTER SQUARE            ,00010185,00000410,00000084,00000247,00000001,00005801,00007747,00000013,00000167,00001016,00000087,00000039,00000000,00000010,00001407,00000057,00000016,00000000,00000071,00000000,00000000,00000000,                                                                                                                                        
R108,BOROUGH HALL - COURT STREET   ,00091499,00006418,00000439,00001770,00000245,00023117,00076768,00000105,00001380,00004246,00000481,00001208,00000000,00001206,00012328,00000851,00000384,00000000,00000411,00000000,00000000,00000000,                                                                                                                                        
R109,CHURCH AVENUE & NOSTRAND AV   ,00020378,00001010,00000221,00000387,00000007,00011748,00012124,00000048,00000251,00001738,00000015,00000089,00000000,00000015,00002199,00000018,00000044,00000000,00000047,00000000,00000000,00000000,                                                                                                                                        
R110,FLATBUSH AVE & NOSTRAND AV    ,00036099,00001596,00000347,00000862,00000019,00019715,00035061,00000079,00000429,00003553,00000125,00000310,00000000,00000051,00006590,00000200,00000059,00000000,00000089,00000000,00000000,00000000,                                                                                                                                        
R111,23RD STREET & 8TH AVENUE      ,00051950,00003618,00000228,00001310,00000040,00016216,00049200,00000054,00001060,00002534,00000150,00000610,00000000,00000141,00004289,00000403,00000266,00000000,00000542,00000000,00000000,00000000,                                                                                                                                        
R112,FORDHAM RD/GRAND CONCOURSE    ,00026052,00000780,00000157,00000390,00000007,00015799,00014860,00000022,00000341,00001991,00000025,00000096,00000000,00000075,00001984,00000061,00000023,00000000,00000068,00000000,00000000,00000000,                                                                                                                                        
R113,SEVENTH AVENUE & WEST 53RD    ,00038688,00001121,00000068,00000273,00000332,00009369,00023957,00000013,00000967,00000932,00000111,00000700,00000000,00001083,00002843,00000388,00000103,00000000,00000417,00000000,00000000,00000000,                                                                                                                                        
R114,PARSONS BLVD & HILLSIDE AV    ,00011688,00000629,00000074,00000265,00000000,00005078,00010277,00000024,00000147,00000654,00000016,00000082,00000000,00000005,00001099,00000020,00000020,00000000,00000037,00000000,00000000,00000000,                                                                                                                                        
R115,169TH STREET & HILLSIDE AVE   ,00018487,00000896,00000102,00000346,00000003,00006172,00017515,00000018,00000242,00000664,00000025,00000138,00000000,00000018,00001377,00000073,00000032,00000000,00000038,00000000,00000000,00000000,                                                                                                                                        
R116,50TH STREET & 7TH AVENUE      ,00063863,00002707,00000167,00000718,00000577,00017871,00044104,00000051,00002260,00001954,00000226,00001073,00000000,00001943,00002833,00000681,00000234,00000000,00000444,00000000,00000000,00000000,                                                                                                                                        
R117,242ND STREET & BROADWAY       ,00011100,00000441,00000069,00000159,00000006,00004577,00008590,00000019,00000159,00000631,00000041,00000070,00000000,00000027,00000770,00000071,00000018,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R118, CANAL STREET                 ,00019650,00003021,00000086,00002376,00000003,00004163,00033589,00000020,00000678,00000597,00000081,00000202,00000000,00000067,00002485,00000088,00000056,00000000,00000095,00000000,00000000,00000000,                                                                                                                                        
R119,FORDHAM ROAD & JEROME AVE     ,00027123,00000898,00000180,00000441,00000005,00017804,00015746,00000038,00000465,00002235,00000033,00000043,00000000,00000025,00002001,00000040,00000021,00000000,00000047,00000000,00000000,00000000,                                                                                                                                        
R120,MORRISON AVE & WESTCHESTER    ,00012016,00000435,00000083,00000125,00000000,00007829,00005900,00000013,00000133,00001103,00000011,00000053,00000000,00000006,00000931,00000006,00000003,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R121,QUEENSBORO PLAZA              ,00018383,00000516,00000063,00000217,00000028,00011506,00016353,00000010,00000528,00000964,00000042,00000121,00000000,00000149,00001161,00000094,00000049,00000000,00000092,00000000,00000000,00000000,                                                                                                                                        
