     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,07/23/2011-07/29/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R011,42ND STREET & 8TH AVENUE      ,00229858,00007620,00000507,00001579,00000086,00033267,00073137,00000000,00000000,00000000,00000185,00001794,00000000,00000174,00002520,00002376,00000593,00000000,00001035,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00218038,00006291,00000534,00001541,00003326,00035723,00078498,00000000,00000000,00000000,00000559,00001682,00000000,00008373,00002740,00002577,00000620,00000000,00001411,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00054344,00001754,00000195,00000710,00000724,00013600,00035485,00000000,00000000,00000000,00000248,00000498,00000000,00003002,00000976,00000603,00000251,00000000,00000405,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00096791,00002398,00000189,00000566,00000567,00022814,00059833,00000000,00000000,00000000,00000442,00001129,00000000,00002440,00002296,00001177,00000449,00000000,00000566,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00075177,00001805,00000098,00000281,00000882,00012914,00030447,00000000,00000000,00000000,00000238,00001526,00000000,00002323,00002158,00001199,00000315,00000000,00000535,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00021374,00000785,00000053,00000169,00000069,00005307,00014452,00000000,00000000,00000000,00000090,00000370,00000000,00000160,00000674,00000290,00000119,00000000,00000164,00000000,00000000,00000000,                                                                                                                                        
R017,LEXINGTON AVENUE              ,00097896,00003678,00000260,00000780,00000675,00018204,00057836,00000000,00000000,00000000,00000291,00001613,00000000,00002022,00002634,00001431,00000470,00000000,00000774,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00101732,00006154,00000769,00002786,00000013,00049487,00113258,00000000,00000000,00000000,00000086,00000474,00000000,00000096,00004089,00000387,00000286,00000000,00000382,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00035018,00001655,00000239,00000943,00000001,00016496,00030957,00000000,00000000,00000000,00000076,00000432,00000000,00000050,00002219,00000212,00000052,00000000,00000124,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00165210,00005954,00000383,00001346,00000606,00042859,00104500,00000000,00000000,00000000,00000553,00002674,00000000,00001233,00004931,00001721,00000792,00000000,00000934,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00101682,00003337,00000310,00000908,00000083,00029766,00080979,00000000,00000000,00000000,00000405,00001887,00000000,00000210,00004411,00001031,00000530,00000000,00000611,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00187375,00006195,00000623,00001913,00000586,00062996,00125393,00000000,00000000,00000000,00001516,00001863,00000000,00001285,00005577,00001204,00000692,00000000,00001102,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00156741,00004682,00000445,00001252,00000452,00032872,00087896,00000000,00000000,00000000,00000338,00001967,00000000,00001145,00003177,00001634,00000663,00000000,00000811,00000000,00000000,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00049406,00001499,00000269,00000557,00000217,00023841,00024852,00000000,00000000,00000000,00000060,00000167,00000000,00000668,00001335,00000222,00000098,00000000,00006332,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00068895,00001535,00000545,00001203,00000007,00044172,00042253,00000000,00000000,00000000,00000111,00000273,00000000,00000054,00003197,00000141,00000109,00000000,00000366,00000000,00000000,00000000,                                                                                                                                        
R027,WALL STREET                   ,00069361,00001769,00000117,00000469,00001273,00011248,00045589,00000000,00000000,00000000,00000239,00001158,00000000,00005427,00002104,00000979,00000346,00000000,00000358,00000000,00000000,00000000,                                                                                                                                        
R028,FULTON & WILLIAM STREETS      ,00055153,00002208,00000165,00000633,00000307,00016598,00040755,00000000,00000000,00000000,00000185,00000563,00000000,00001322,00002227,00000502,00000332,00000000,00000402,00000000,00000000,00000000,                                                                                                                                        
R029,PARK PLACE                    ,00158321,00004293,00000359,00001207,00000946,00031710,00083743,00000000,00000000,00000000,00001151,00001616,00000000,00002877,00002424,00001604,00000726,00000000,00001102,00000000,00000000,00000000,                                                                                                                                        
R030,CHAMBERS STREET               ,00049629,00001537,00000150,00000526,00000457,00012402,00033159,00000000,00000000,00000000,00000129,00000584,00000000,00001760,00001053,00000565,00000250,00000000,00000240,00000000,00000000,00000000,                                                                                                                                        
R031,34TH STREET & 7TH AVENUE      ,00103240,00003618,00000290,00000834,00001369,00023974,00042729,00000000,00000000,00000000,00000303,00000902,00000000,00004762,00002466,00001383,00000323,00000000,00000481,00000000,00000000,00000000,                                                                                                                                        
R032,42ND STREET/TIMES SQUARE      ,00088297,00002853,00000242,00000768,00000121,00021418,00069113,00000000,00000000,00000000,00000358,00001373,00000000,00000224,00002753,00001056,00000456,00000000,00000387,00000000,00000000,00000000,                                                                                                                                        
R033,42ND STREET/TIMES SQUARE      ,00218664,00004845,00000469,00001379,00000590,00083030,00102899,00000000,00000000,00000000,00000682,00001287,00000000,00000924,00004456,00001420,00000595,00000000,00001851,00000000,00000000,00000000,                                                                                                                                        
R034,125TH STREET & BROADWAY       ,00017029,00000919,00000105,00000327,00000017,00008669,00015319,00000000,00000001,00000000,00000039,00000089,00000000,00000039,00000643,00000149,00000089,00000000,00000129,00000000,00000000,00000000,                                                                                                                                        
R035,168TH STREET & BROADWAY       ,00057855,00003050,00000318,00000750,00000092,00021320,00042895,00000000,00000000,00000000,00000098,00000170,00000000,00000305,00001526,00000508,00000372,00000000,00000248,00000000,00000000,00000000,                                                                                                                                        
R036,DYCKMAN STREET                ,00013439,00000770,00000140,00000240,00000000,00007186,00006992,00000000,00000000,00000000,00000014,00000045,00000000,00000003,00000559,00000008,00000040,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R037,207TH STREET                  ,00010899,00000451,00000128,00000234,00000005,00009876,00007822,00000000,00000000,00000000,00000017,00000044,00000000,00000013,00000560,00000016,00000026,00000000,00000037,00000000,00000000,00000000,                                                                                                                                        
R038,215TH STREET                  ,00004235,00000217,00000019,00000084,00000000,00001818,00002713,00000000,00000000,00000000,00000001,00000030,00000000,00000002,00000114,00000026,00000036,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R039,225TH STREET                  ,00012716,00000538,00000099,00000175,00000046,00006833,00007424,00000000,00000000,00000000,00000008,00000048,00000000,00000078,00000600,00000092,00000033,00000000,00000043,00000000,00000000,00000000,                                                                                                                                        
R040,231ST STREET                  ,00018197,00001143,00000154,00000398,00000006,00009085,00012813,00000000,00000000,00000000,00000082,00000093,00000000,00000016,00000581,00000120,00000033,00000000,00000052,00000000,00000000,00000000,                                                                                                                                        
R041,BOWLING GREEN & BATTERY PL    ,00053053,00002006,00000230,00000518,00000418,00016647,00033684,00000000,00000000,00000000,00001772,00000649,00000000,00002000,00001978,00000529,00000211,00000000,00000346,00000000,00000000,00000000,                                                                                                                                        
R042,BOWLING GREEN & BROADWAY      ,00015537,00000322,00000037,00000097,00000069,00007426,00005890,00000000,00000000,00000000,00000105,00000131,00000000,00000304,00000301,00000128,00000036,00000000,00000201,00000000,00000000,00000000,                                                                                                                                        
R043,WALL STREET                   ,00059748,00001689,00000107,00000339,00000591,00012490,00043588,00000000,00000000,00000000,00000751,00000887,00000000,00002672,00001411,00000766,00000403,00000000,00000365,00000000,00000000,00000000,                                                                                                                                        
R044,BROOKLYN BRIDGE               ,00090507,00003735,00000253,00001217,00000333,00026964,00060736,00000000,00000000,00000000,00000587,00000782,00000000,00001351,00001874,00000890,00000561,00000000,00000586,00000000,00000000,00000000,                                                                                                                                        
R045,42ND STREET & GRAND CENTRAL   ,00079837,00002516,00000103,00000393,00001647,00008910,00027841,00000000,00000000,00000000,00000212,00000847,00000000,00004035,00001223,00001324,00000254,00000000,00000238,00000000,00000000,00000000,                                                                                                                                        
R046,42ND STREET & GRAND CENTRAL   ,00228580,00006337,00000346,00001116,00002526,00044228,00105165,00000000,00000001,00000000,00000780,00002360,00000000,00007354,00004442,00002637,00000803,00000000,00001397,00000000,00000000,00000000,                                                                                                                                        
R047,42ND STREET & GRAND CENTRAL   ,00108343,00003605,00000230,00000747,00001036,00024002,00074781,00000000,00000000,00000000,00000610,00001641,00000000,00004159,00004230,00001576,00000513,00000000,00000443,00000000,00000000,00000000,                                                                                                                                        
R048,42ND STREET & 3RD AVENUE      ,00031281,00000935,00000030,00000169,00000331,00005408,00019819,00000002,00000000,00000000,00000076,00000498,00000000,00000857,00001225,00000443,00000118,00000000,00000087,00000000,00000000,00000000,                                                                                                                                        
R049,51ST STREET & LEXINGTON AVE   ,00065850,00002261,00000142,00000449,00000113,00018961,00043834,00000000,00000000,00000000,00000322,00000930,00000000,00000264,00002808,00000744,00000359,00000000,00000606,00000000,00000000,00000000,                                                                                                                                        
R050,59TH STREET & LEXINGTON AVE   ,00069990,00002963,00000222,00000683,00000275,00022172,00051833,00000000,00000000,00000000,00000299,00000904,00000000,00000782,00002381,00000767,00000290,00000000,00000381,00000000,00000000,00000000,                                                                                                                                        
R051,59TH STREET & LEXINGTON AVE   ,00084371,00003469,00000253,00000867,00000121,00030235,00066265,00000000,00000000,00000000,00000301,00000865,00000000,00000619,00003114,00000871,00000360,00000000,00000457,00000000,00000000,00000000,                                                                                                                                        
R052,WOODLAWN ROAD                 ,00014284,00000729,00000175,00000324,00000000,00008295,00007721,00000000,00000000,00000000,00000034,00000067,00000000,00000015,00000601,00000054,00000011,00000000,00000038,00000000,00000000,00000000,                                                                                                                                        
R053,149TH STREET & 3RD AVENUE     ,00036966,00001275,00000287,00000747,00000000,00027624,00019996,00000000,00000000,00000000,00000049,00000120,00000000,00000014,00002063,00000040,00000038,00000000,00000118,00000000,00000000,00000000,                                                                                                                                        
R054,FIFTH AVENUE & 42ND STREET    ,00030177,00001140,00000063,00000330,00000115,00008252,00021746,00000000,00000000,00000000,00000120,00000446,00000000,00000168,00000756,00000298,00000116,00000000,00000153,00000000,00000000,00000000,                                                                                                                                        
R055,MAIN STREET                   ,00100609,00006634,00000592,00003900,00000014,00039404,00118574,00000000,00000000,00000000,00000182,00000532,00000000,00000115,00003069,00000421,00000196,00000000,00000344,00000000,00000000,00000000,                                                                                                                                        
R056,NEVINS STREET                 ,00025389,00001317,00000194,00000470,00000008,00012657,00016297,00000000,00000000,00000000,00000079,00000080,00000000,00000070,00000936,00000106,00000072,00000000,00000124,00000000,00000000,00000000,                                                                                                                                        
R057,ATLANTIC AVENUE               ,00083218,00003163,00000482,00001016,00001339,00027729,00057266,00000000,00000000,00000000,00000179,00000547,00000000,00005043,00002428,00000752,00000433,00000000,00000468,00000000,00000000,00000000,                                                                                                                                        
R058,BERGEN STREET                 ,00008252,00000365,00000061,00000123,00000005,00002539,00008548,00000000,00000000,00000000,00000002,00000103,00000000,00000016,00000404,00000064,00000048,00000000,00000055,00000000,00000000,00000000,                                                                                                                                        
R059,GRAND ARMY PLAZA              ,00015737,00001233,00000095,00000334,00000005,00004169,00014927,00000000,00000000,00000000,00000014,00000231,00000000,00000037,00000745,00000178,00000118,00000000,00000075,00000000,00000000,00000000,                                                                                                                                        
R060,EASTERN PARKWAY               ,00009570,00000693,00000097,00000169,00000003,00003808,00009218,00000000,00000000,00000000,00000028,00000069,00000000,00000013,00000520,00000065,00000073,00000000,00000068,00000000,00000000,00000000,                                                                                                                                        
R061,NOSTRAND AVENUE               ,00008954,00000412,00000109,00000131,00000000,00005192,00005986,00000000,00000000,00000000,00000007,00000047,00000000,00000011,00000326,00000018,00000033,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R062,UTICA AVENUE                  ,00053599,00002221,00000446,00001227,00000005,00034351,00033784,00000000,00000000,00000000,00000072,00000240,00000000,00000051,00002633,00000081,00000128,00000000,00000200,00000000,00000000,00000000,                                                                                                                                        
R063,SUTTER AVENUE                 ,00019100,00000634,00000138,00000291,00000005,00009897,00007611,00000000,00000000,00000000,00000007,00000054,00000000,00000025,00000630,00000016,00000028,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R064,SARATOGA AVENUE               ,00015255,00000401,00000088,00000197,00000004,00007121,00005903,00000000,00000001,00000000,00000007,00000039,00000000,00000013,00000485,00000028,00000034,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R065,ROCKAWAY AVENUE               ,00014292,00000476,00000144,00000175,00000000,00007359,00005154,00000000,00000000,00000000,00000005,00000014,00000000,00000011,00000411,00000012,00000026,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R066,JUNIUS STREET                 ,00005197,00000308,00000047,00000057,00000000,00003356,00002164,00000000,00000000,00000000,00000012,00000019,00000000,00000001,00000114,00000012,00000014,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R067,PENNSYLVANIA AVENUE           ,00013225,00000434,00000132,00000176,00000000,00007485,00005416,00000000,00000000,00000000,00000017,00000012,00000000,00000012,00000417,00000009,00000015,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R068,VAN SICLEN AVENUE             ,00008648,00000227,00000042,00000086,00000000,00004555,00003636,00000000,00000000,00000000,00000015,00000020,00000000,00000006,00000232,00000011,00000001,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R069,NEW LOTS AVENUE               ,00013369,00000468,00000171,00000202,00000001,00008984,00006915,00000000,00000000,00000000,00000015,00000028,00000000,00000009,00000443,00000006,00000008,00000000,00000027,00000000,00000000,00000000,                                                                                                                                        
R070,ST GEORGE TERMINAL            ,00033973,00001328,00000076,00000288,00000000,00003642,00010018,00000000,00000000,00000000,00000206,00001062,00000000,00000004,00000639,00000578,00000035,00000000,00000194,00000000,00000000,00000000,                                                                                                                                        
R079,FIFTH AVENUE & 60TH STREET    ,00047835,00001571,00000102,00000370,00000179,00013448,00028342,00000000,00000000,00000000,00000281,00000690,00000000,00000552,00001825,00000511,00000175,00000000,00000273,00000000,00000000,00000000,                                                                                                                                        
R080,57TH STREET & 7TH AVENUE      ,00065657,00002895,00000197,00000795,00000149,00021300,00052171,00000000,00000000,00000000,00000273,00000757,00000000,00000353,00003004,00000714,00000343,00000000,00000401,00000000,00000000,00000000,                                                                                                                                        
R081,49TH STREET & 7TH AVENUE      ,00067787,00001860,00000187,00000688,00000050,00022735,00049004,00000000,00000000,00000000,00000287,00000851,00000000,00000165,00001809,00000616,00000385,00000000,00000553,00000000,00000000,00000000,                                                                                                                                        
R082,28TH STREET & BROADWAY        ,00027339,00000778,00000141,00000249,00000017,00010059,00022514,00000000,00000000,00000000,00000120,00000280,00000000,00000043,00000616,00000260,00000149,00000000,00000186,00000000,00000000,00000000,                                                                                                                                        
R083,23RD STREET & 5TH AVENUE      ,00053880,00001574,00000115,00000497,00000135,00016377,00045065,00000000,00000000,00000000,00000557,00000669,00000000,00000181,00001414,00000625,00000323,00000000,00000328,00000000,00000000,00000000,                                                                                                                                        
R084,59TH STREET/COLUMBUS CIRCLE   ,00172302,00007132,00000611,00002160,00000492,00060671,00117220,00000000,00000000,00000000,00000432,00001364,00000000,00001403,00004946,00001817,00000863,00000000,00001440,00000000,00000000,00000000,                                                                                                                                        
R085,8TH STREET & BROADWAY         ,00045164,00001604,00000119,00000423,00000066,00014588,00038375,00000000,00000000,00000000,00000144,00000324,00000000,00000240,00000907,00000406,00000284,00000000,00000413,00000000,00000000,00000000,                                                                                                                                        
R086,PRINCE STREET & BROADWAY      ,00048743,00000938,00000085,00000248,00000045,00018389,00033781,00000000,00000000,00000000,00000209,00000305,00000000,00000150,00000835,00000408,00000236,00000000,00000414,00000000,00000000,00000000,                                                                                                                                        
R087,CITY HALL                     ,00023803,00001038,00000100,00000296,00000020,00006259,00016567,00000000,00000000,00000000,00000226,00000307,00000000,00000082,00000410,00000221,00000152,00000000,00000169,00000000,00000000,00000000,                                                                                                                                        
R088,CORTLANDT STREET              ,00014778,00000215,00000024,00000048,00000005,00005948,00004912,00000000,00000000,00000000,00000082,00000066,00000000,00000024,00000131,00000072,00000030,00000000,00000199,00000000,00000000,00000000,                                                                                                                                        
R089,JAY ST-METROTECH              ,00008532,00000361,00000039,00000088,00000009,00002575,00005643,00000000,00000000,00000000,00000078,00000100,00000000,00000045,00000137,00000101,00000038,00000000,00000066,00000000,00000000,00000000,                                                                                                                                        
R090,39TH AVENUE & 31ST STREET     ,00007044,00000251,00000025,00000087,00000002,00003467,00003464,00000000,00000000,00000000,00000026,00000030,00000000,00000000,00000473,00000007,00000014,00000000,00000058,00000000,00000000,00000000,                                                                                                                                        
R091,36TH AVENUE & 31ST STREET     ,00015571,00000637,00000064,00000188,00000003,00006126,00015692,00000000,00000000,00000000,00000015,00000105,00000000,00000019,00000479,00000062,00000049,00000000,00000062,00000000,00000000,00000000,                                                                                                                                        
R092,BROADWAY & 31ST STREET        ,00026097,00001343,00000088,00000357,00000016,00008371,00030591,00000000,00000000,00000000,00000019,00000142,00000000,00000035,00001099,00000179,00000194,00000000,00000111,00000000,00000000,00000000,                                                                                                                                        
R093,30TH AVENUE & 31ST STREET     ,00028038,00001179,00000103,00000334,00000006,00010345,00032155,00000000,00000000,00000000,00000025,00000164,00000000,00000055,00001068,00000191,00000221,00000000,00000092,00000000,00000000,00000000,                                                                                                                                        
R094,ASTORIA BLVD & 31ST STREET    ,00027554,00000808,00000062,00000276,00000005,00009764,00028118,00000000,00000000,00000000,00000015,00000302,00000000,00000019,00000932,00000172,00000144,00000000,00000102,00000000,00000000,00000000,                                                                                                                                        
R095,DITMARS BLVD & 31ST STREET    ,00036364,00001344,00000127,00000351,00000010,00010199,00038471,00000000,00000000,00000000,00000021,00000345,00000000,00000032,00001301,00000219,00000257,00000000,00000096,00000000,00000000,00000000,                                                                                                                                        
R096,82ND STREET-JACKSON HEIGHTS   ,00039287,00002603,00000306,00000723,00000004,00020046,00025085,00000000,00000000,00000000,00000025,00000117,00000000,00000028,00001036,00000100,00000053,00000000,00000095,00000000,00000000,00000000,                                                                                                                                        
R097,JUNCTION BLVD-ROOSEVELT AVE   ,00062858,00001321,00000202,00000467,00000006,00032298,00025941,00000000,00000000,00000000,00000016,00000097,00000000,00000003,00000869,00000042,00000031,00000000,00000052,00000000,00000000,00000000,                                                                                                                                        
R098,CHURCH AVENUE                 ,00031711,00001402,00000306,00000731,00000002,00018650,00021363,00000000,00000000,00000000,00000043,00000109,00000000,00000007,00001364,00000059,00000104,00000000,00000114,00000000,00000000,00000000,                                                                                                                                        
R099,DEKALB AVENUE                 ,00032387,00001381,00000192,00000618,00000023,00012632,00030454,00000000,00000000,00000000,00000062,00000226,00000000,00000067,00001242,00000233,00000249,00000000,00000186,00000000,00000000,00000000,                                                                                                                                        
R100,METROPOLITAN AVENUE           ,00008184,00000301,00000030,00000143,00000000,00003163,00004988,00000000,00000000,00000000,00000004,00000087,00000000,00000002,00000228,00000082,00000004,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R101,145TH STREET                  ,00043731,00001376,00000291,00000639,00000012,00029947,00039786,00000000,00000000,00000000,00000041,00000138,00000000,00000046,00001720,00000109,00000187,00000000,00000168,00000000,00000000,00000000,                                                                                                                                        
R102,125TH STREET                  ,00056075,00002266,00000477,00001187,00000010,00035253,00042600,00000000,00000000,00000000,00000078,00000154,00000000,00000122,00002018,00000177,00000230,00000000,00000288,00000000,00000000,00000000,                                                                                                                                        
R103,BROADWAY-EAST NEW YORK        ,00018909,00000532,00000173,00000357,00000001,00011851,00009016,00000000,00000000,00000000,00000016,00000033,00000000,00000021,00000591,00000014,00000016,00000000,00000064,00000000,00000000,00000000,                                                                                                                                        
R104,167TH ST-GRAND CONCOURSE      ,00022214,00000633,00000124,00000281,00000000,00016092,00012275,00000000,00000000,00000000,00000016,00000059,00000000,00000016,00000857,00000021,00000028,00000000,00000080,00000000,00000000,00000000,                                                                                                                                        
R105,14TH STREET & 7TH AVENUE      ,00057163,00003505,00000335,00001205,00000118,00020672,00047666,00000000,00000000,00000000,00000140,00000505,00000000,00000317,00002013,00000545,00000278,00000000,00000460,00000000,00000000,00000000,                                                                                                                                        
R106,CASTLE HILL AVENUE            ,00016730,00000592,00000138,00000205,00000000,00008703,00009562,00000000,00000000,00000000,00000059,00000054,00000000,00000014,00000674,00000037,00000028,00000000,00000060,00000000,00000000,00000000,                                                                                                                                        
R107,WESTCHESTER SQUARE            ,00011301,00000559,00000093,00000228,00000001,00006697,00007673,00000000,00000000,00000000,00000066,00000056,00000000,00000006,00000429,00000047,00000017,00000000,00000103,00000000,00000000,00000000,                                                                                                                                        
R108,BOROUGH HALL - COURT STREET   ,00087985,00005274,00000451,00001561,00000228,00025099,00066655,00000000,00000000,00000000,00000408,00000959,00000000,00000960,00002798,00000873,00000475,00000000,00000509,00000000,00000000,00000000,                                                                                                                                        
R109,CHURCH AVENUE & NOSTRAND AV   ,00022749,00001027,00000206,00000395,00000000,00012209,00011269,00000000,00000000,00000000,00000008,00000083,00000000,00000019,00000820,00000010,00000053,00000000,00000069,00000000,00000000,00000000,                                                                                                                                        
R110,FLATBUSH AVE & NOSTRAND AV    ,00035740,00001406,00000387,00000756,00000007,00020174,00028325,00000000,00000000,00000000,00000108,00000263,00000000,00000024,00002239,00000165,00000083,00000000,00000137,00000000,00000000,00000000,                                                                                                                                        
R111,23RD STREET & 8TH AVENUE      ,00054404,00003286,00000278,00001227,00000030,00018365,00044362,00000000,00000000,00000000,00000114,00000497,00000000,00000111,00001540,00000542,00000405,00000000,00000496,00000000,00000000,00000000,                                                                                                                                        
R112,FORDHAM RD/GRAND CONCOURSE    ,00029804,00000858,00000194,00000330,00000002,00017999,00013938,00000000,00000000,00000000,00000023,00000058,00000000,00000037,00000869,00000041,00000029,00000000,00000093,00000000,00000000,00000000,                                                                                                                                        
R113,SEVENTH AVENUE & WEST 53RD    ,00045660,00001052,00000066,00000265,00000390,00011871,00022722,00000000,00000000,00000000,00000099,00000568,00000000,00000822,00002408,00000537,00000195,00000000,00000425,00000000,00000000,00000000,                                                                                                                                        
R114,PARSONS BLVD & HILLSIDE AV    ,00012589,00000633,00000103,00000345,00000000,00005477,00008928,00000000,00000000,00000000,00000013,00000062,00000000,00000000,00000529,00000045,00000029,00000000,00000041,00000000,00000000,00000000,                                                                                                                                        
R115,169TH STREET & HILLSIDE AVE   ,00019867,00000870,00000115,00000392,00000002,00007272,00015041,00000000,00000000,00000000,00000026,00000132,00000000,00000014,00000468,00000086,00000082,00000000,00000110,00000000,00000000,00000000,                                                                                                                                        
R116,50TH STREET & 7TH AVENUE      ,00071506,00002337,00000254,00000617,00000591,00020911,00041477,00000000,00000000,00000000,00000213,00000828,00000000,00001502,00002129,00000776,00000324,00000000,00000484,00000000,00000000,00000000,                                                                                                                                        
R117,242ND STREET & BROADWAY       ,00012656,00000448,00000065,00000163,00000002,00010020,00008215,00000000,00000000,00000000,00000029,00000064,00000000,00000005,00000407,00000080,00000016,00000000,00000040,00000000,00000000,00000000,                                                                                                                                        
R118,CANAL STREET                  ,00022235,00002926,00000063,00002076,00000012,00005240,00031361,00000000,00000000,00000000,00000066,00000232,00000000,00000058,00000571,00000134,00000090,00000000,00000113,00000000,00000000,00000000,                                                                                                                                        
R119,FORDHAM ROAD & JEROME AVE     ,00027924,00000748,00000176,00000272,00000003,00018237,00012296,00000000,00000000,00000000,00000040,00000046,00000000,00000014,00000867,00000048,00000037,00000000,00000108,00000000,00000000,00000000,                                                                                                                                        
R120,MORRISON AVE & WESTCHESTER    ,00029014,00000813,00000155,00000252,00000000,00017943,00010567,00000000,00000000,00000000,00000028,00000075,00000000,00000008,00000581,00000023,00000036,00000000,00000040,00000000,00000000,00000000,                                                                                                                                        
R121,QUEENSBORO PLAZA              ,00020095,00000477,00000068,00000240,00000020,00011222,00017156,00000000,00000000,00000000,00000069,00000090,00000000,00000155,00000622,00000115,00000101,00000000,00000138,00000000,00000000,00000000,                                                                                                                                        
