     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,07/28/2012-08/03/2012,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                          
R001,WHITEHALL STREET              ,00085593,00002555,00000230,00000901,00000355,00028389,00038352,00000000,00000000,00000000,00000000,00000782,00000000,00000906,00002578,00000908,00000281,00000000,00000766,00000000,00000000,00000000,00000000,                                                                                                                               
R003,CYPRESS HILLS                 ,00003143,00000111,00000014,00000025,00000000,00001349,00000935,00000000,00000000,00000000,00000000,00000015,00000000,00000007,00000069,00000011,00000003,00000000,00000011,00000000,00000000,00000000,00000000,                                                                                                                               
R004,75TH STREET & ELDERTS LANE    ,00007861,00000275,00000019,00000110,00000001,00002837,00003365,00000000,00000000,00000000,00000000,00000050,00000000,00000000,00000200,00000009,00000014,00000000,00000026,00000000,00000000,00000000,00000000,                                                                                                                               
R005,85TH STREET & FOREST PKWAY    ,00008786,00000426,00000056,00000118,00000001,00002871,00004344,00000000,00000000,00000000,00000000,00000044,00000000,00000000,00000149,00000027,00000030,00000000,00000017,00000000,00000000,00000000,00000000,                                                                                                                               
R006,WOODHAVEN BOULEVARD           ,00008809,00000344,00000060,00000142,00000001,00004357,00004596,00000000,00000000,00000000,00000000,00000086,00000000,00000010,00000197,00000028,00000030,00000000,00000031,00000000,00000000,00000000,00000000,                                                                                                                               
R007,104TH STREET                  ,00006432,00000241,00000033,00000025,00000001,00002162,00002394,00000000,00000000,00000000,00000000,00000045,00000000,00000004,00000088,00000015,00000012,00000000,00000012,00000000,00000000,00000000,00000000,                                                                                                                               
R008,111TH STREET                  ,00005587,00000198,00000035,00000036,00000000,00001950,00001854,00000000,00000000,00000000,00000000,00000015,00000000,00000005,00000115,00000014,00000008,00000000,00000030,00000000,00000000,00000000,00000000,                                                                                                                               
R009,121ST STREET                  ,00004806,00000139,00000047,00000041,00000011,00002087,00002020,00000000,00000000,00000000,00000000,00000001,00000000,00000008,00000091,00000037,00000007,00000000,00000016,00000000,00000000,00000000,00000000,                                                                                                                               
R010,42ND STREET & 8TH AVENUE      ,00109986,00003386,00000441,00001024,00000128,00044170,00055644,00000000,00000000,00000000,00000000,00000514,00000000,00000241,00002276,00000911,00000577,00000000,00001489,00000000,00000000,00000000,00000000,                                                                                                                               
R011,42ND STREET & 8TH AVENUE      ,00236166,00008376,00000559,00001491,00000121,00034180,00071033,00000000,00000000,00000000,00000000,00001370,00000000,00000147,00002798,00003060,00000685,00000000,00001215,00000000,00000000,00000000,00000000,                                                                                                                               
R012,34TH STREET & 8TH AVENUE      ,00221918,00006995,00000561,00001490,00003996,00037341,00075087,00000000,00000000,00000000,00000000,00001348,00000000,00007447,00003047,00003592,00000755,00000000,00001566,00000000,00000000,00000000,00000000,                                                                                                                               
R013,34TH STREET & 8TH AVENUE      ,00055533,00001957,00000190,00000652,00000998,00014493,00033639,00000000,00000000,00000000,00000000,00000452,00000000,00002521,00001101,00000806,00000309,00000000,00000459,00000000,00000000,00000000,00000000,                                                                                                                               
R014,FULTON STREET                 ,00104762,00002592,00000275,00000509,00000662,00025676,00058055,00000000,00000000,00000000,00000000,00000900,00000000,00001952,00002577,00001411,00000641,00000000,00000709,00000000,00000000,00000000,00000000,                                                                                                                               
R015,FIFTH AVENUE                  ,00076660,00002151,00000078,00000353,00001036,00014106,00031214,00000000,00000000,00000000,00000000,00001306,00000000,00001935,00002321,00001621,00000357,00000000,00000596,00000000,00000000,00000000,00000000,                                                                                                                               
R016,LEXINGTON AVENUE              ,00020607,00000770,00000056,00000201,00000083,00005357,00013642,00000000,00000000,00000000,00000000,00000266,00000000,00000144,00000649,00000307,00000135,00000000,00000138,00000000,00000000,00000000,00000000,                                                                                                                               
R017,LEXINGTON AVENUE              ,00102644,00004464,00000265,00000883,00000854,00019763,00058194,00000000,00000000,00000000,00000000,00001364,00000000,00001850,00003075,00002076,00000637,00000000,00000804,00000000,00000000,00000000,00000000,                                                                                                                               
R018,ROOSEVELT AVE/JACKSON HTS     ,00103775,00006872,00000887,00002899,00000016,00052423,00110341,00000000,00000000,00000000,00000000,00000458,00000000,00000065,00004330,00000501,00000359,00000000,00000395,00000000,00000000,00000000,00000000,                                                                                                                               
R019,179TH STREET & HILLSIDE AVE   ,00036718,00001740,00000252,00000961,00000007,00016992,00028679,00000000,00000000,00000000,00000000,00000424,00000000,00000024,00002367,00000325,00000114,00000000,00000156,00000000,00000000,00000000,00000000,                                                                                                                               
R020,47-50 STREETS/ROCKEFELLER     ,00162432,00006133,00000398,00001319,00000619,00043034,00098538,00000000,00000000,00000000,00000000,00002171,00000000,00001063,00005249,00002278,00000969,00000000,00000852,00000000,00000000,00000000,00000000,                                                                                                                               
R021,42ND STREET & 6TH AVENUE      ,00104942,00003561,00000297,00001116,00000106,00030407,00079958,00000000,00000000,00000000,00000000,00001624,00000000,00000190,00004454,00001385,00000740,00000000,00000651,00000000,00000000,00000000,00000000,                                                                                                                               
R022,34TH STREET & 6TH AVENUE      ,00186399,00007011,00000618,00001855,00000648,00063101,00118150,00000000,00000001,00000000,00000000,00001504,00000000,00001163,00006080,00001603,00000828,00000000,00001159,00000000,00000000,00000000,00000000,                                                                                                                               
R023,34TH STREET & 6TH AVENUE      ,00161674,00005202,00000450,00001464,00000530,00035711,00087875,00000000,00000000,00000000,00000000,00001580,00000000,00001004,00003333,00002057,00000932,00000000,00000907,00000000,00000000,00000000,00000000,                                                                                                                               
R024,SUTPHIN BOULEVARD             ,00050983,00001956,00000376,00000697,00000277,00024986,00023652,00000000,00000000,00000000,00000000,00000114,00000000,00000633,00001392,00000294,00000096,00000000,00008294,00000000,00000000,00000000,00000000,                                                                                                                               
R025,JAMAICA CENTER-PARSONS BLVD   ,00067800,00001843,00000570,00001167,00000013,00045985,00038250,00000000,00000000,00000000,00000000,00000216,00000001,00000045,00003204,00000148,00000143,00000000,00000471,00000000,00000000,00000000,00000000,                                                                                                                               
