     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,09/29/2012-10/05/2012,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                          
R001,WHITEHALL STREET              ,00073543,00002565,00000271,00000884,00000479,00027124,00038595,00000000,00000000,00000000,00000000,00000697,00000000,00000925,00002631,00001020,00000270,00000000,00000784,00000000,00000000,00000000,00000000,                                                                                                                               
R003,CYPRESS HILLS                 ,00003795,00000156,00000026,00000035,00000012,00001933,00001383,00000000,00000000,00000000,00000000,00000014,00000000,00000001,00000082,00000019,00000009,00000000,00000013,00000000,00000000,00000000,00000000,                                                                                                                               
R004,75TH STREET & ELDERTS LANE    ,00009566,00000356,00000043,00000125,00000000,00004045,00004613,00000000,00000000,00000000,00000000,00000052,00000000,00000000,00000224,00000012,00000014,00000000,00000034,00000000,00000000,00000000,00000000,                                                                                                                               
R005,85TH STREET & FOREST PKWAY    ,00010457,00000521,00000081,00000153,00000000,00004047,00005754,00000000,00000000,00000000,00000000,00000058,00000000,00000000,00000184,00000041,00000022,00000000,00000041,00000000,00000000,00000000,00000000,                                                                                                                               
R006,WOODHAVEN BOULEVARD           ,00010316,00000477,00000075,00000171,00000000,00005802,00005955,00000000,00000000,00000000,00000000,00000094,00000000,00000019,00000255,00000052,00000035,00000000,00000036,00000000,00000000,00000000,00000000,                                                                                                                               
R007,104TH STREET                  ,00007292,00000283,00000050,00000063,00000001,00003021,00003312,00000000,00000000,00000000,00000000,00000043,00000000,00000010,00000113,00000018,00000009,00000000,00000030,00000000,00000000,00000000,00000000,                                                                                                                               
R008,111TH STREET                  ,00007064,00000255,00000038,00000050,00000007,00002700,00002811,00000000,00000000,00000000,00000000,00000022,00000000,00000005,00000157,00000041,00000011,00000000,00000045,00000000,00000000,00000000,00000000,                                                                                                                               
R009,121ST STREET                  ,00005665,00000210,00000056,00000062,00000007,00002744,00002732,00000000,00000000,00000000,00000000,00000012,00000000,00000007,00000108,00000046,00000017,00000000,00000030,00000000,00000000,00000000,00000000,                                                                                                                               
R010,42ND STREET & 8TH AVENUE      ,00098330,00003705,00000450,00001094,00000179,00042154,00057669,00000000,00000000,00000000,00000000,00000463,00000000,00000211,00002719,00000911,00000563,00000000,00001477,00000000,00000000,00000000,00000000,                                                                                                                               
R011,42ND STREET & 8TH AVENUE      ,00237573,00009015,00000536,00001524,00000119,00035391,00074956,00000000,00000000,00000000,00000000,00001286,00000000,00000129,00002804,00003443,00000784,00000000,00001339,00000000,00000000,00000000,00000000,                                                                                                                               
R012,34TH STREET & 8TH AVENUE      ,00216763,00007603,00000612,00001627,00005373,00038983,00079220,00000000,00000000,00000000,00000000,00001228,00000000,00008051,00003136,00003956,00000859,00000000,00001654,00000000,00000000,00000000,00000000,                                                                                                                               
R013,34TH STREET & 8TH AVENUE      ,00052882,00002094,00000187,00000681,00001359,00014236,00034808,00000000,00000000,00000000,00000000,00000414,00000000,00002781,00001143,00000959,00000325,00000000,00000469,00000000,00000000,00000000,00000000,                                                                                                                               
R014,FULTON STREET                 ,00103398,00002932,00000271,00000552,00000887,00025193,00060430,00000000,00000000,00000000,00000000,00000921,00000000,00002144,00002734,00001594,00000677,00000000,00000809,00000000,00000000,00000000,00000000,                                                                                                                               
R015,FIFTH AVENUE                  ,00076668,00002310,00000106,00000348,00001375,00013165,00032913,00000000,00000000,00000000,00000000,00001362,00000000,00002091,00002274,00001874,00000405,00000000,00000682,00000000,00000000,00000000,00000000,                                                                                                                               
R016,LEXINGTON AVENUE              ,00021429,00000982,00000058,00000205,00000099,00005471,00015390,00000000,00000000,00000000,00000000,00000284,00000000,00000145,00000771,00000369,00000190,00000000,00000159,00000000,00000000,00000000,00000000,                                                                                                                               
R017,LEXINGTON AVENUE              ,00105537,00004971,00000293,00001018,00001154,00020496,00063002,00000000,00000000,00000000,00000000,00001373,00000000,00001954,00003302,00002253,00000729,00000000,00000899,00000000,00000000,00000000,00000000,                                                                                                                               
R018,ROOSEVELT AVE/JACKSON HTS     ,00106936,00008141,00000735,00003016,00000019,00056603,00121336,00000000,00000000,00000000,00000000,00000488,00000000,00000080,00004790,00000616,00000406,00000000,00000452,00000000,00000000,00000000,00000000,                                                                                                                               
R019,179TH STREET & HILLSIDE AVE   ,00037213,00001921,00000297,00000981,00000011,00017688,00032860,00000000,00000000,00000000,00000000,00000453,00000000,00000030,00002501,00000337,00000128,00000000,00000188,00000000,00000000,00000000,00000000,                                                                                                                               
