     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,02/05/2011-02/11/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R011,42ND STREET & 8TH AVENUE      ,00239894,00007504,00000472,00001665,00000140,00027665,00082037,00000000,00000000,00000000,00000192,00002640,00000000,00000192,00002593,00002256,00000541,00000000,00000775,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00200804,00006323,00000472,00001533,00006170,00029327,00080177,00000000,00000000,00000000,00000658,00002117,00000000,00010295,00002804,00002423,00000583,00000000,00001020,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00050570,00001862,00000185,00000619,00001600,00010788,00036920,00000000,00000000,00000000,00000265,00000558,00000000,00003596,00000927,00000488,00000262,00000000,00000312,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00087139,00002408,00000195,00000630,00001110,00017886,00062115,00000000,00000000,00000000,00000441,00001403,00000000,00002931,00002638,00001084,00000472,00000000,00000425,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00068972,00002018,00000063,00000303,00001659,00007555,00029119,00000000,00000000,00000000,00000289,00001910,00000000,00002776,00002162,00001081,00000254,00000000,00000310,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00023341,00000949,00000059,00000184,00000128,00005364,00017224,00000000,00000000,00000000,00000107,00000406,00000000,00000190,00000638,00000253,00000132,00000000,00000141,00000000,00000000,00000000,                                                                                                                                        
R017,LEXINGTON AVENUE              ,00085363,00003980,00000171,00000750,00001111,00011935,00052248,00000000,00000000,00000000,00000248,00002037,00000000,00002235,00002131,00001163,00000383,00000000,00000403,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00093639,00006186,00000637,00002815,00000047,00044049,00114971,00000000,00000001,00000000,00000113,00000581,00000000,00000104,00004108,00000307,00000246,00000000,00000281,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00032673,00001598,00000205,00000921,00000009,00015531,00032957,00000000,00000000,00000000,00000078,00000524,00000000,00000045,00002294,00000136,00000062,00000000,00000075,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00155151,00006105,00000327,00001318,00000984,00032218,00107114,00000000,00000000,00000001,00000619,00003306,00000000,00001495,00005196,00001415,00000639,00000000,00000709,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00087142,00003353,00000265,00000948,00000147,00021814,00077276,00000000,00000000,00000000,00000379,00001990,00000000,00000250,00004385,00000739,00000446,00000000,00000378,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00172745,00007138,00000607,00002013,00001003,00050569,00135411,00000000,00000000,00000000,00001739,00002472,00000000,00001648,00005849,00001124,00000582,00000000,00000771,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00151387,00004982,00000415,00001339,00000853,00027517,00091135,00000000,00000000,00000000,00000299,00002486,00000000,00001395,00003160,00001301,00000629,00000000,00000642,00000000,00000000,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00045890,00001431,00000212,00000606,00000499,00021398,00025376,00000000,00000000,00000000,00000050,00000200,00000000,00000774,00001368,00000162,00000070,00000000,00004161,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00069071,00001679,00000474,00001224,00000039,00043367,00049102,00000000,00000000,00000000,00000124,00000328,00000000,00000054,00003278,00000139,00000092,00000000,00000248,00000000,00000000,00000000,                                                                                                                                        
R027,WALL STREET                   ,00065158,00001796,00000121,00000471,00002684,00008739,00046588,00000000,00000000,00000000,00000264,00001383,00000000,00006527,00002233,00000958,00000332,00000000,00000283,00000000,00000000,00000000,                                                                                                                                        
R028,FULTON & WILLIAM STREETS      ,00047497,00002158,00000174,00000596,00000612,00011002,00045038,00000000,00000000,00000000,00000173,00000737,00000000,00001560,00002349,00000487,00000348,00000000,00000257,00000000,00000000,00000000,                                                                                                                                        
R029,PARK PLACE                    ,00141945,00004650,00000298,00001217,00001744,00025279,00090020,00000000,00000000,00000000,00001352,00001868,00000000,00003490,00002605,00001335,00000600,00000000,00000675,00000000,00000000,00000000,                                                                                                                                        
R030,CHAMBERS STREET               ,00055357,00001974,00000141,00000615,00000930,00015668,00045949,00000000,00000000,00000000,00000214,00000701,00000000,00002044,00001291,00000530,00000232,00000000,00000254,00000000,00000000,00000000,                                                                                                                                        
R031,34TH STREET & 7TH AVENUE      ,00107459,00004381,00000309,00000927,00002989,00019813,00045629,00000000,00000000,00000000,00000378,00001274,00000000,00006148,00002593,00001362,00000291,00000000,00000306,00000000,00000000,00000000,                                                                                                                                        
R032,42ND STREET/TIMES SQUARE      ,00083635,00002748,00000224,00000772,00000211,00019926,00071987,00000000,00000000,00000000,00000371,00001554,00000000,00000268,00002788,00000808,00000453,00000000,00000277,00000000,00000000,00000000,                                                                                                                                        
R033,42ND STREET/TIMES SQUARE      ,00160741,00005165,00000410,00001467,00000811,00048974,00094895,00000000,00000001,00000000,00000718,00001475,00000000,00001199,00004372,00001202,00000529,00000000,00001123,00000000,00000000,00000000,                                                                                                                                        
R034,125TH STREET & BROADWAY       ,00016627,00001046,00000118,00000313,00000020,00007356,00015511,00000000,00000000,00000000,00000044,00000115,00000000,00000034,00000582,00000147,00000045,00000000,00000135,00000000,00000000,00000000,                                                                                                                                        
R035,168TH STREET & BROADWAY       ,00060415,00003149,00000277,00000893,00000159,00020861,00048673,00000000,00000000,00000000,00000124,00000222,00000000,00000358,00001573,00000518,00000370,00000000,00000325,00000000,00000000,00000000,                                                                                                                                        
R036,DYCKMAN STREET                ,00014321,00000756,00000091,00000267,00000001,00007935,00008494,00000000,00000000,00000000,00000008,00000024,00000000,00000004,00000548,00000012,00000016,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R037,207TH STREET                  ,00010789,00000476,00000120,00000235,00000003,00009871,00009492,00000000,00000000,00000000,00000018,00000041,00000000,00000015,00000567,00000024,00000021,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R038,215TH STREET                  ,00004698,00000220,00000028,00000103,00000001,00001806,00003316,00000000,00000000,00000000,00000008,00000027,00000000,00000004,00000129,00000025,00000033,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R039,225TH STREET                  ,00013345,00000547,00000106,00000167,00000059,00006843,00009056,00000000,00000000,00000000,00000015,00000031,00000000,00000099,00000617,00000089,00000030,00000000,00000047,00000000,00000000,00000000,                                                                                                                                        
R040,231ST STREET                  ,00017510,00001063,00000141,00000375,00000003,00008799,00013975,00000000,00000000,00000000,00000097,00000115,00000000,00000019,00000643,00000096,00000048,00000000,00000040,00000000,00000000,00000000,                                                                                                                                        
R041,BOWLING GREEN & BATTERY PL    ,00044280,00002122,00000206,00000480,00000811,00012783,00034085,00000000,00000000,00000000,00002196,00000811,00000000,00002321,00002032,00000478,00000174,00000000,00000210,00000000,00000000,00000000,                                                                                                                                        
R042,BOWLING GREEN & BROADWAY      ,00006817,00000234,00000028,00000081,00000137,00003171,00004278,00000000,00000000,00000000,00000117,00000112,00000000,00000361,00000252,00000075,00000017,00000000,00000072,00000000,00000000,00000000,                                                                                                                                        
R043,WALL STREET                   ,00055235,00002138,00000113,00000427,00001056,00009481,00044724,00000000,00000000,00000000,00000958,00001020,00000000,00003108,00001473,00000678,00000347,00000000,00000223,00000000,00000000,00000000,                                                                                                                                        
R044,BROOKLYN BRIDGE               ,00085538,00004131,00000240,00001240,00000627,00021714,00069204,00000000,00000000,00000000,00000610,00000879,00000000,00001527,00002111,00000777,00000498,00000000,00000314,00000000,00000000,00000000,                                                                                                                                        
R045,42ND STREET & GRAND CENTRAL   ,00086045,00003045,00000111,00000392,00002782,00007664,00031377,00000000,00000000,00000000,00000253,00001156,00000000,00004973,00001288,00001407,00000282,00000000,00000254,00000000,00000000,00000000,                                                                                                                                        
R046,42ND STREET & GRAND CENTRAL   ,00205217,00007078,00000348,00001186,00004060,00030980,00106202,00000000,00000000,00000000,00000799,00002565,00000000,00008792,00004336,00002534,00000928,00000000,00000885,00000000,00000000,00000000,                                                                                                                                        
R047,42ND STREET & GRAND CENTRAL   ,00108095,00004184,00000212,00000836,00001956,00020153,00080508,00000000,00000000,00000000,00000660,00002195,00000001,00004990,00004355,00001549,00000545,00000000,00000372,00000000,00000000,00000000,                                                                                                                                        
R048,42ND STREET & 3RD AVENUE      ,00032532,00001001,00000029,00000188,00000684,00004555,00021311,00000000,00000000,00000000,00000051,00000622,00000000,00000987,00001228,00000398,00000123,00000000,00000084,00000000,00000000,00000000,                                                                                                                                        
R049,51ST STREET & LEXINGTON AVE   ,00059170,00002704,00000163,00000559,00000137,00014461,00044978,00000000,00000000,00000000,00000357,00001206,00000000,00000330,00002710,00000639,00000341,00000000,00000429,00000000,00000000,00000000,                                                                                                                                        
R050,59TH STREET & LEXINGTON AVE   ,00064436,00003370,00000174,00000735,00000327,00017536,00054164,00000000,00000000,00000000,00000378,00001097,00000000,00000899,00002337,00000713,00000313,00000000,00000289,00000000,00000000,00000000,                                                                                                                                        
R051,59TH STREET & LEXINGTON AVE   ,00083200,00004216,00000232,00001030,00000267,00027886,00074973,00000000,00000000,00000000,00000362,00001038,00000000,00000715,00003398,00000904,00000393,00000000,00000361,00000000,00000000,00000000,                                                                                                                                        
R052,WOODLAWN ROAD                 ,00012184,00000686,00000130,00000327,00000007,00007568,00008350,00000000,00000000,00000000,00000032,00000064,00000000,00000007,00000506,00000057,00000022,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R053,149TH STREET & 3RD AVENUE     ,00047973,00001681,00000424,00000947,00000009,00036481,00028053,00000000,00000000,00000000,00000068,00000151,00000000,00000042,00002375,00000051,00000048,00000000,00000129,00000000,00000000,00000000,                                                                                                                                        
R054,FIFTH AVENUE & 42ND STREET    ,00030915,00001260,00000055,00000323,00000181,00006704,00024172,00000000,00000000,00000000,00000150,00000629,00000000,00000229,00000868,00000324,00000123,00000000,00000152,00000000,00000000,00000000,                                                                                                                                        
R055,MAIN STREET                   ,00091970,00006577,00000504,00003702,00000028,00035203,00120059,00000000,00000000,00000000,00000179,00000718,00000000,00000091,00003077,00000295,00000121,00000000,00000208,00000000,00000000,00000000,                                                                                                                                        
R056,NEVINS STREET                 ,00027871,00001484,00000244,00000508,00000035,00013312,00019195,00000000,00000000,00000000,00000096,00000127,00000000,00000073,00001024,00000141,00000062,00000000,00000081,00000000,00000000,00000000,                                                                                                                                        
R057,ATLANTIC AVENUE               ,00082444,00003299,00000410,00001100,00002928,00026141,00062068,00000000,00000000,00000000,00000199,00000596,00000000,00006290,00002406,00000632,00000389,00000000,00000394,00000000,00000000,00000000,                                                                                                                                        
R058,BERGEN STREET                 ,00008256,00000369,00000047,00000118,00000002,00002532,00009893,00000000,00000000,00000000,00000005,00000140,00000000,00000014,00000429,00000090,00000059,00000000,00000040,00000000,00000000,00000000,                                                                                                                                        
R059,GRAND ARMY PLAZA              ,00016119,00001527,00000100,00000338,00000001,00003961,00017849,00000000,00000000,00000000,00000020,00000295,00000000,00000046,00000884,00000153,00000097,00000000,00000067,00000000,00000000,00000000,                                                                                                                                        
R060,EASTERN PARKWAY               ,00010294,00000781,00000087,00000233,00000012,00003894,00012248,00000000,00000000,00000000,00000025,00000109,00000000,00000017,00000472,00000060,00000070,00000000,00000058,00000000,00000000,00000000,                                                                                                                                        
R061,NOSTRAND AVENUE               ,00009162,00000445,00000088,00000141,00000006,00005340,00006512,00000000,00000000,00000000,00000014,00000044,00000000,00000000,00000370,00000022,00000017,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R062,UTICA AVENUE                  ,00053703,00002261,00000466,00001270,00000015,00035408,00037304,00000000,00000000,00000000,00000066,00000292,00000000,00000058,00002800,00000081,00000099,00000000,00000202,00000000,00000000,00000000,                                                                                                                                        
R063,SUTTER AVENUE                 ,00018564,00000575,00000180,00000274,00000005,00010875,00008498,00000000,00000000,00000000,00000013,00000063,00000000,00000017,00000705,00000017,00000010,00000000,00000027,00000000,00000000,00000000,                                                                                                                                        
R064,SARATOGA AVENUE               ,00014494,00000424,00000107,00000141,00000003,00007360,00006411,00000000,00000000,00000000,00000002,00000072,00000000,00000016,00000488,00000018,00000038,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R065,ROCKWAY AVENUE                ,00014819,00000581,00000158,00000165,00000000,00007730,00005928,00000000,00000000,00000000,00000014,00000026,00000000,00000016,00000396,00000003,00000013,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R066,JUNIUS STREET                 ,00005049,00000320,00000061,00000052,00000000,00003447,00002390,00000000,00000000,00000000,00000007,00000040,00000000,00000001,00000113,00000009,00000004,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R067,PENNSYLVANIA AVENUE           ,00013500,00000438,00000100,00000188,00000003,00007778,00006153,00000000,00000000,00000000,00000009,00000035,00000000,00000006,00000429,00000005,00000011,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R068,VAN SICLEN AVENUE             ,00008150,00000233,00000031,00000067,00000000,00004361,00003982,00000000,00000000,00000000,00000017,00000027,00000000,00000007,00000260,00000007,00000000,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R069,NEW LOTS AVENUE               ,00013118,00000486,00000136,00000212,00000000,00008411,00007002,00000000,00000000,00000000,00000009,00000039,00000000,00000005,00000397,00000004,00000011,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R070,ST GEORGE TERMINAL            ,00032376,00001152,00000038,00000255,00000004,00003137,00010227,00000000,00000000,00000000,00000229,00001197,00000000,00000000,00000658,00000491,00000032,00000000,00000080,00000000,00000000,00000000,                                                                                                                                        
R079,FIFTH AVENUE & 60TH STREET    ,00043974,00002006,00000124,00000411,00000318,00010433,00031567,00000000,00000000,00000000,00000352,00000992,00000000,00000704,00002290,00000467,00000175,00000000,00000192,00000000,00000000,00000000,                                                                                                                                        
R080,57TH STREET & 7TH AVENUE      ,00067833,00004351,00000191,00001034,00000255,00018607,00061697,00000000,00000000,00000000,00000324,00001006,00000000,00000433,00003155,00000698,00000322,00000000,00000410,00000000,00000000,00000000,                                                                                                                                        
R081,49TH STREET & 7TH AVENUE      ,00061025,00001982,00000149,00000616,00000090,00016707,00052337,00000000,00000000,00000000,00000331,00000939,00000000,00000183,00002014,00000642,00000299,00000000,00000449,00000000,00000000,00000000,                                                                                                                                        
R082,28TH STREET & BROADWAY        ,00025265,00000904,00000127,00000282,00000024,00008400,00024547,00000000,00000000,00000000,00000109,00000304,00000000,00000051,00000665,00000229,00000130,00000000,00000169,00000000,00000000,00000000,                                                                                                                                        
R083,23RD STREET & 5TH AVENUE      ,00052909,00001778,00000121,00000526,00000180,00011881,00049220,00000000,00000000,00000000,00000610,00000891,00000000,00000221,00001425,00000558,00000251,00000000,00000276,00000000,00000000,00000000,                                                                                                                                        
R084,59TH STREET/COLUMBUS CIRCLE   ,00172590,00008691,00000654,00002260,00000969,00047922,00136458,00000000,00000000,00000000,00000433,00001819,00000000,00001899,00005026,00002086,00000854,00000000,00001086,00000000,00000000,00000000,                                                                                                                                        
R085,8TH STREET & BROADWAY         ,00047582,00002142,00000131,00000522,00000174,00011413,00048419,00000000,00000000,00000000,00000181,00000488,00000000,00000339,00001050,00000508,00000295,00000000,00000361,00000000,00000000,00000000,                                                                                                                                        
R086,PRINCE STREET & BROADWAY      ,00042200,00001050,00000073,00000251,00000075,00013890,00037175,00000000,00000000,00000000,00000156,00000371,00000000,00000192,00000925,00000307,00000232,00000000,00000363,00000000,00000000,00000000,                                                                                                                                        
R087,CITY HALL                     ,00022306,00001024,00000102,00000280,00000028,00004213,00018756,00000000,00000000,00000000,00000253,00000375,00000000,00000081,00000434,00000187,00000126,00000000,00000090,00000000,00000000,00000000,                                                                                                                                        
R088,CORTLANDT STREET              ,00007341,00000175,00000018,00000053,00000008,00002876,00004061,00000000,00000000,00000000,00000072,00000066,00000000,00000031,00000131,00000057,00000017,00000000,00000101,00000000,00000000,00000000,                                                                                                                                        
R089,JAY ST-METROTECH              ,00010866,00000467,00000045,00000120,00000023,00002396,00008909,00000000,00000000,00000000,00000097,00000126,00000000,00000073,00000233,00000085,00000030,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R090,39TH AVENUE & 31ST STREET     ,00006562,00000256,00000030,00000084,00000010,00002708,00003921,00000000,00000000,00000000,00000022,00000035,00000000,00000004,00000573,00000027,00000014,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R091,36TH AVENUE & 31ST STREET     ,00015484,00000684,00000090,00000225,00000004,00005827,00018210,00000000,00000000,00000000,00000027,00000120,00000000,00000021,00000427,00000028,00000072,00000000,00000052,00000000,00000000,00000000,                                                                                                                                        
R092,BROADWAY & 31ST STREET        ,00026133,00001450,00000094,00000346,00000012,00007640,00033943,00000000,00000000,00000000,00000028,00000162,00000000,00000040,00001162,00000122,00000143,00000000,00000092,00000000,00000000,00000000,                                                                                                                                        
R093,30TH AVENUE & 31ST STREET     ,00029387,00001237,00000092,00000439,00000007,00009787,00036932,00000000,00000000,00000000,00000027,00000167,00000000,00000037,00001153,00000220,00000182,00000000,00000092,00000000,00000000,00000000,                                                                                                                                        
R094,ASTORIA BLVD & 31ST STREET    ,00025129,00000849,00000082,00000281,00000009,00007976,00029316,00000000,00000000,00000000,00000031,00000258,00000000,00000024,00001036,00000152,00000140,00000000,00000063,00000000,00000000,00000000,                                                                                                                                        
R095,DITMARS BLVD & 31ST STREET    ,00036358,00001476,00000116,00000318,00000012,00009469,00042490,00000000,00000000,00000000,00000026,00000417,00000000,00000037,00001329,00000206,00000186,00000000,00000094,00000000,00000000,00000000,                                                                                                                                        
R096,82ND STREET-JACKSON HEIGHTS   ,00039005,00002648,00000255,00000732,00000017,00019965,00027503,00000000,00000000,00000000,00000039,00000155,00000000,00000036,00001045,00000072,00000058,00000000,00000090,00000000,00000000,00000000,                                                                                                                                        
R097,JUNCTION BLVD-ROOSEVELT AVE   ,00059399,00001315,00000175,00000398,00000028,00029747,00026778,00000000,00000001,00000000,00000028,00000118,00000000,00000002,00000847,00000070,00000033,00000000,00000064,00000000,00000000,00000000,                                                                                                                                        
R098,CHURCH AVENUE                 ,00031196,00001312,00000297,00000763,00000018,00018298,00023882,00000000,00000000,00000000,00000046,00000120,00000000,00000008,00001311,00000050,00000112,00000000,00000099,00000000,00000000,00000000,                                                                                                                                        
R099,DEKALB AVENUE                 ,00035711,00001515,00000163,00000711,00000052,00011131,00033741,00000000,00000000,00000000,00000074,00000346,00000000,00000077,00001315,00000302,00000174,00000000,00000095,00000000,00000000,00000000,                                                                                                                                        
R100,METROPOLITAN AVENUE           ,00008024,00000332,00000035,00000142,00000000,00002649,00005084,00000000,00000000,00000000,00000004,00000090,00000000,00000004,00000258,00000036,00000006,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
R101,145TH STREET                  ,00044607,00001424,00000343,00000771,00000027,00027727,00046852,00000000,00000000,00000000,00000042,00000182,00000000,00000060,00001836,00000157,00000173,00000000,00000145,00000000,00000000,00000000,                                                                                                                                        
R102,125TH STREET                  ,00054139,00002320,00000537,00001288,00000036,00031983,00045931,00000000,00000000,00000000,00000089,00000233,00000000,00000141,00001977,00000209,00000209,00000000,00000211,00000000,00000000,00000000,                                                                                                                                        
R103,BROADWAY-EAST NEW YORK        ,00017723,00000444,00000185,00000270,00000005,00010969,00009345,00000000,00000000,00000000,00000017,00000058,00000000,00000021,00000551,00000011,00000009,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R104,167TH ST-GRAND CONCOURSE      ,00020527,00000626,00000119,00000258,00000012,00014729,00012779,00000000,00000000,00000000,00000034,00000055,00000000,00000011,00000842,00000022,00000022,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R105,14TH STREET & 7TH AVENUE      ,00055591,00004465,00000311,00001267,00000211,00017690,00050792,00000000,00000000,00000000,00000174,00000611,00000000,00000345,00002127,00000505,00000294,00000000,00000325,00000000,00000000,00000000,                                                                                                                                        
R106,CASTLE HILL AVENUE            ,00016255,00000591,00000156,00000230,00000001,00008635,00010534,00000000,00000000,00000000,00000036,00000076,00000000,00000004,00000649,00000043,00000027,00000000,00000042,00000000,00000000,00000000,                                                                                                                                        
R107,WESTCHESTER SQUARE            ,00011524,00000472,00000091,00000227,00000000,00006794,00008302,00000000,00000000,00000000,00000106,00000074,00000000,00000005,00000380,00000057,00000016,00000000,00000093,00000000,00000000,00000000,                                                                                                                                        
R108,BOROUGH HALL - COURT STREET   ,00093976,00005977,00000490,00001685,00000473,00024268,00074997,00000000,00000000,00000000,00000418,00001210,00000000,00001101,00003067,00000905,00000444,00000000,00000362,00000000,00000000,00000000,                                                                                                                                        
R109,CHURCH AVENUE & NOSTRAND AV   ,00022506,00001077,00000263,00000424,00000007,00013483,00013040,00000000,00000000,00000000,00000021,00000120,00000000,00000009,00000901,00000019,00000065,00000000,00000067,00000000,00000000,00000000,                                                                                                                                        
R110,FLATBUSH AVE & NOSTRAND AV    ,00040753,00001511,00000373,00000876,00000025,00022400,00036023,00000000,00000000,00000000,00000142,00000304,00000000,00000053,00002449,00000262,00000081,00000000,00000087,00000000,00000000,00000000,                                                                                                                                        
R111,23RD STREET & 8TH AVENUE      ,00053459,00003556,00000245,00001141,00000051,00016413,00049504,00000000,00000000,00000000,00000144,00000612,00000000,00000114,00001762,00000499,00000334,00000000,00000485,00000000,00000000,00000000,                                                                                                                                        
R112,FORDHAM RD/GRAND CONCOURSE    ,00027351,00000736,00000160,00000339,00000024,00016481,00014858,00000000,00000000,00000000,00000012,00000063,00000000,00000040,00000764,00000065,00000039,00000000,00000076,00000000,00000000,00000000,                                                                                                                                        
R113,SEVENTH AVENUE & WEST 53RD    ,00041157,00001113,00000052,00000246,00000695,00008950,00022377,00000000,00000000,00000000,00000088,00000699,00000000,00001031,00002356,00000461,00000121,00000000,00000340,00000000,00000000,00000000,                                                                                                                                        
R114,PARSONS BLVD & HILLSIDE AV    ,00012505,00000593,00000094,00000283,00000000,00005426,00009562,00000000,00000000,00000000,00000025,00000088,00000000,00000005,00000577,00000040,00000016,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R115,169TH STREET & HILLSIDE AVE   ,00019546,00000886,00000106,00000358,00000006,00006833,00016365,00000000,00000000,00000000,00000020,00000143,00000000,00000025,00000516,00000080,00000056,00000000,00000054,00000000,00000000,00000000,                                                                                                                                        
R116,50TH STREET & 7TH AVENUE      ,00058742,00002208,00000178,00000626,00001148,00012669,00037578,00000000,00000000,00000000,00000179,00001025,00000000,00001798,00002019,00000725,00000236,00000000,00000350,00000000,00000000,00000000,                                                                                                                                        
R117,242ND STREET & BROADWAY       ,00012056,00000476,00000060,00000151,00000005,00005416,00008675,00000000,00000000,00000000,00000043,00000090,00000000,00000021,00000454,00000091,00000017,00000000,00000037,00000000,00000000,00000000,                                                                                                                                        
R118, CANAL STREET                 ,00021250,00002943,00000074,00002206,00000027,00004090,00030984,00000000,00000000,00000000,00000063,00000238,00000000,00000057,00000620,00000108,00000080,00000000,00000078,00000000,00000000,00000000,                                                                                                                                        
R119,FORDHAM ROAD & JEROME AVE     ,00029263,00000875,00000148,00000390,00000014,00018901,00014728,00000000,00000000,00000000,00000047,00000041,00000000,00000016,00000861,00000032,00000029,00000000,00000072,00000000,00000000,00000000,                                                                                                                                        
R120,MORRISON AVE & WESTCHESTER    ,00013552,00000432,00000095,00000121,00000003,00008779,00006276,00000000,00000000,00000000,00000007,00000059,00000000,00000005,00000348,00000013,00000009,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R121,QUEENSBORO PLAZA              ,00018000,00000497,00000048,00000215,00000077,00008785,00014452,00000000,00000000,00000001,00000068,00000095,00000000,00000128,00000444,00000103,00000070,00000000,00000122,00000000,00000000,00000000,                                                                                                                                        
