     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/22/2013-06/28/2013,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                             
R001,WHITEHALL STREET              ,00050585,00001725,00000170,00000720,00000180,00018976,00025767,00000000,00000000,00000000,00000266,00000939,00000445,00000492,00002190,00000730,00000229,00000000,00000764,00000000,00000000,00000000,00001273,                                                                                                                               
R003,CYPRESS HILLS                 ,00003662,00000215,00000020,00000024,00000004,00002011,00001189,00000000,00000000,00000000,00000001,00000034,00000050,00000000,00000052,00000009,00000000,00000000,00000016,00000000,00000000,00000000,00000441,                                                                                                                               
R004,75TH STREET & ELDERTS LANE    ,00009087,00000414,00000027,00000139,00000000,00004370,00004093,00000000,00000000,00000000,00000005,00000076,00000139,00000007,00000241,00000013,00000040,00000000,00000097,00000000,00000000,00000000,00001615,                                                                                                                               
R005,85TH STREET & FOREST PKWAY    ,00010229,00000558,00000063,00000113,00000000,00004618,00005147,00000000,00000000,00000000,00000003,00000084,00000158,00000001,00000210,00000027,00000063,00000000,00000082,00000000,00000000,00000000,00000981,                                                                                                                               
R006,WOODHAVEN BOULEVARD           ,00010059,00000500,00000042,00000148,00000004,00006198,00005686,00000000,00000000,00000000,00000005,00000089,00000191,00000011,00000197,00000058,00000038,00000000,00000074,00000000,00000000,00000000,00001091,                                                                                                                               
R007,104TH STREET                  ,00007133,00000285,00000031,00000056,00000000,00003234,00003109,00000000,00000000,00000000,00000002,00000053,00000093,00000006,00000132,00000033,00000024,00000000,00000044,00000000,00000000,00000000,00000614,                                                                                                                               
R008,111TH STREET                  ,00006411,00000242,00000024,00000040,00000003,00002767,00002633,00000000,00000000,00000000,00000002,00000031,00000071,00000008,00000153,00000044,00000017,00000000,00000038,00000000,00000000,00000000,00001031,                                                                                                                               
R009,121ST STREET                  ,00005392,00000258,00000023,00000067,00000007,00003133,00002432,00000000,00000000,00000000,00000004,00000045,00000045,00000001,00000114,00000044,00000028,00000000,00000043,00000000,00000000,00000000,00000433,                                                                                                                               
R010,42ND STREET & 8TH AVENUE      ,00104330,00004086,00000341,00001100,00000137,00047488,00057232,00000000,00000000,00000000,00000244,00000767,00000766,00000215,00003482,00001128,00000614,00000000,00002236,00000000,00000000,00000000,00002197,                                                                                                                               
R011,42ND STREET & 8TH AVENUE      ,00238955,00009623,00000499,00001438,00000123,00038494,00071579,00000000,00000000,00000000,00000221,00002405,00002697,00000118,00003621,00003609,00000883,00000000,00001943,00000000,00000000,00000000,00001194,                                                                                                                               
R012,34TH STREET & 8TH AVENUE      ,00220643,00007940,00000524,00001513,00003664,00041917,00077497,00000000,00000000,00000000,00000601,00002112,00001788,00006930,00003966,00004235,00001040,00000000,00002513,00000000,00000000,00000000,00001877,                                                                                                                               
R013,34TH STREET & 8TH AVENUE      ,00055749,00002291,00000164,00000711,00000743,00016137,00033643,00000000,00000000,00000000,00000339,00000695,00000252,00002382,00001519,00001117,00000345,00000000,00000745,00000000,00000000,00000000,00000886,                                                                                                                               
