     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/26/2011-04/01/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R011,42ND STREET & 8TH AVENUE      ,00239817,00007991,00000522,00001675,00000076,00029960,00082077,00000001,00000000,00000000,00000199,00002356,00000000,00000174,00002719,00002458,00000559,00000000,00000909,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00208635,00006716,00000445,00001522,00003204,00031779,00083896,00000000,00000000,00000000,00000665,00002025,00000000,00009836,00002842,00002572,00000682,00000000,00001323,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00051692,00001901,00000179,00000677,00000732,00011334,00036981,00000000,00000000,00000000,00000257,00000484,00000000,00003571,00000941,00000566,00000280,00000000,00000368,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00088222,00002521,00000183,00000670,00000660,00019226,00061550,00000000,00000000,00000000,00000402,00001344,00000000,00002797,00002714,00001153,00000467,00000000,00000533,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00071179,00002108,00000070,00000373,00000863,00009890,00031298,00000000,00000000,00000000,00000306,00001847,00000000,00002635,00002370,00001135,00000274,00000000,00000448,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00020304,00000848,00000067,00000165,00000059,00004970,00015335,00000000,00000000,00000000,00000096,00000381,00000000,00000180,00000616,00000259,00000109,00000000,00000123,00000000,00000000,00000000,                                                                                                                                        
R017,LEXINGTON AVENUE              ,00092740,00004376,00000234,00000849,00000606,00015127,00059251,00000000,00000000,00000000,00000280,00001962,00000000,00002185,00002504,00001380,00000402,00000000,00000538,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00095200,00006294,00000679,00002865,00000011,00046820,00120985,00000000,00000000,00000000,00000101,00000581,00000000,00000127,00004125,00000373,00000287,00000000,00000312,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00033759,00001656,00000177,00000938,00000006,00015648,00034726,00000000,00000000,00000000,00000066,00000460,00000000,00000052,00002267,00000170,00000072,00000000,00000090,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00153068,00006025,00000377,00001331,00000573,00035397,00108422,00000000,00000000,00000000,00000517,00003102,00000000,00001378,00005012,00001588,00000678,00000000,00000824,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00087382,00003629,00000265,00000978,00000071,00022898,00079494,00000000,00000000,00000000,00000378,00001915,00000000,00000237,00004401,00000808,00000404,00000000,00000478,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00179508,00007943,00000674,00002109,00000553,00056602,00138173,00000000,00000000,00000000,00001835,00002314,00000000,00001572,00005910,00001208,00000698,00000000,00000910,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00155482,00005218,00000397,00001275,00000485,00030704,00094777,00000000,00000000,00000000,00000333,00002305,00000000,00001353,00003191,00001464,00000720,00000000,00000747,00000000,00000001,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00046385,00001549,00000220,00000535,00000198,00022268,00026521,00000000,00000000,00000000,00000058,00000158,00000000,00000728,00001292,00000164,00000096,00000000,00006316,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00065628,00001630,00000440,00001245,00000029,00043239,00050481,00000000,00000000,00000000,00000096,00000337,00000000,00000050,00003335,00000127,00000117,00000000,00000231,00000000,00000000,00000000,                                                                                                                                        
R027,WALL STREET                   ,00066001,00001899,00000109,00000503,00001336,00009285,00046426,00000000,00000000,00000000,00000244,00001295,00000000,00006281,00002190,00000987,00000325,00000000,00000283,00000000,00000000,00000000,                                                                                                                                        
R028,FULTON & WILLIAM STREETS      ,00048620,00002234,00000166,00000655,00000273,00011986,00044859,00000000,00000000,00000000,00000158,00000691,00000000,00001522,00002312,00000536,00000384,00000000,00000295,00000000,00000000,00000000,                                                                                                                                        
R029,PARK PLACE                    ,00148676,00004640,00000297,00001247,00000860,00028098,00093567,00000000,00000000,00000000,00001286,00001876,00000000,00003408,00002613,00001490,00000747,00000000,00000874,00000000,00000000,00000000,                                                                                                                                        
R030,CHAMBERS STREET               ,00055237,00002050,00000173,00000611,00000532,00015421,00048352,00000000,00000001,00000000,00000248,00000692,00000000,00002075,00001414,00000599,00000258,00000000,00000306,00000000,00000000,00000000,                                                                                                                                        
R031,34TH STREET & 7TH AVENUE      ,00109522,00004695,00000339,00000918,00001512,00021950,00046748,00000000,00000000,00000000,00000372,00001174,00000000,00005867,00002587,00001495,00000297,00000000,00000437,00000000,00000000,00000000,                                                                                                                                        
R032,42ND STREET/TIMES SQUARE      ,00082254,00003004,00000214,00000806,00000115,00019940,00073500,00000000,00000000,00000000,00000425,00001490,00000000,00000247,00002856,00000849,00000462,00000000,00000270,00000000,00000000,00000000,                                                                                                                                        
R033,42ND STREET/TIMES SQUARE      ,00177965,00005677,00000494,00001500,00000443,00063902,00098788,00000000,00000000,00000000,00000630,00001439,00000000,00001118,00004513,00001310,00000559,00000000,00001561,00000000,00000000,00000000,                                                                                                                                        
R034,125TH STREET & BROADWAY       ,00016817,00001106,00000100,00000337,00000014,00007417,00015583,00000000,00000000,00000000,00000035,00000071,00000000,00000037,00000579,00000152,00000041,00000000,00000154,00000000,00000000,00000000,                                                                                                                                        
R035,168TH STREET & BROADWAY       ,00057714,00003075,00000320,00000859,00000055,00020621,00049038,00000000,00000000,00000000,00000109,00000174,00000000,00000342,00001605,00000495,00000371,00000000,00000268,00000000,00000000,00000000,                                                                                                                                        
R036,DYCKMAN STREET                ,00013384,00000791,00000084,00000275,00000000,00007366,00008451,00000000,00000000,00000000,00000016,00000027,00000000,00000007,00000539,00000009,00000025,00000000,00000027,00000000,00000000,00000000,                                                                                                                                        
R037,207TH STREET                  ,00010225,00000540,00000062,00000272,00000001,00009531,00009436,00000000,00000000,00000000,00000013,00000036,00000000,00000016,00000520,00000021,00000020,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R038,215TH STREET                  ,00004553,00000256,00000023,00000092,00000000,00001694,00003257,00000000,00000000,00000000,00000003,00000019,00000000,00000006,00000118,00000024,00000039,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R039,225TH STREET                  ,00012427,00000558,00000081,00000151,00000037,00006410,00008937,00000000,00000000,00000000,00000010,00000030,00000000,00000082,00000640,00000101,00000032,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R040,231ST STREET                  ,00017075,00001177,00000133,00000388,00000009,00008525,00014243,00000000,00000000,00000000,00000080,00000096,00000000,00000018,00000567,00000090,00000043,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R041,BOWLING GREEN & BATTERY PL    ,00046100,00002195,00000206,00000527,00000355,00013584,00034667,00000000,00000000,00000000,00002131,00000770,00000000,00002238,00002066,00000499,00000182,00000000,00000265,00000000,00000000,00000000,                                                                                                                                        
R042,BOWLING GREEN & BROADWAY      ,00008872,00000259,00000031,00000106,00000068,00004525,00004801,00000000,00000000,00000000,00000120,00000145,00000000,00000316,00000241,00000095,00000023,00000000,00000102,00000000,00000000,00000000,                                                                                                                                        
R043,WALL STREET                   ,00055840,00002198,00000130,00000424,00000555,00010356,00045242,00000000,00000000,00000000,00000877,00000991,00000000,00002975,00001470,00000712,00000322,00000000,00000305,00000000,00000000,00000000,                                                                                                                                        
R044,BROOKLYN BRIDGE               ,00088916,00004260,00000265,00001290,00000345,00023662,00072077,00000000,00000000,00000000,00000639,00000886,00000000,00001587,00002029,00000875,00000575,00000000,00000521,00000000,00000000,00000000,                                                                                                                                        
R045,42ND STREET & GRAND CENTRAL   ,00083537,00003055,00000128,00000394,00001676,00008420,00030421,00000000,00000000,00000000,00000223,00000975,00000000,00004579,00001224,00001383,00000269,00000000,00000211,00000000,00000000,00000000,                                                                                                                                        
R046,42ND STREET & GRAND CENTRAL   ,00208395,00007395,00000382,00001288,00002237,00038282,00105714,00000000,00000001,00000000,00000824,00002514,00000001,00008631,00004402,00002601,00000914,00000000,00001160,00000000,00000000,00000000,                                                                                                                                        
R047,42ND STREET & GRAND CENTRAL   ,00106550,00004093,00000190,00000810,00001046,00020938,00079904,00000000,00000000,00000000,00000769,00002002,00000000,00004757,00004452,00001634,00000581,00000000,00000424,00000000,00000000,00000000,                                                                                                                                        
R048,42ND STREET & 3RD AVENUE      ,00031731,00000961,00000026,00000210,00000288,00005115,00020901,00000000,00000000,00000000,00000060,00000593,00000000,00000993,00001236,00000412,00000122,00000000,00000095,00000000,00000000,00000000,                                                                                                                                        
R049,51ST STREET & LEXINGTON AVE   ,00059215,00002754,00000165,00000475,00000082,00016357,00043845,00000000,00000000,00000000,00000362,00001028,00000000,00000306,00002734,00000650,00000329,00000000,00000499,00000000,00000000,00000000,                                                                                                                                        
R050,59TH STREET & LEXINGTON AVE   ,00065515,00003349,00000207,00000776,00000200,00019474,00055565,00000000,00000000,00000000,00000364,00001021,00000000,00000853,00002392,00000755,00000297,00000000,00000360,00000000,00000000,00000000,                                                                                                                                        
R051,59TH STREET & LEXINGTON AVE   ,00084469,00004329,00000247,00000957,00000124,00029367,00075334,00000000,00000000,00000000,00000346,00001006,00000000,00000663,00003333,00000984,00000416,00000000,00000438,00000000,00000000,00000000,                                                                                                                                        
R052,WOODLAWN ROAD                 ,00012631,00000720,00000173,00000333,00000003,00007729,00008929,00000000,00000000,00000000,00000023,00000076,00000000,00000012,00000594,00000066,00000017,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R053,149TH STREET & 3RD AVENUE     ,00045558,00001671,00000425,00000934,00000006,00035803,00029440,00000001,00000000,00000000,00000097,00000148,00000000,00000035,00002394,00000047,00000030,00000000,00000125,00000000,00000000,00000000,                                                                                                                                        
R054,FIFTH AVENUE & 42ND STREET    ,00028299,00001244,00000047,00000310,00000110,00006684,00022153,00000000,00000000,00000000,00000123,00000545,00000000,00000206,00000774,00000284,00000132,00000000,00000111,00000000,00000000,00000000,                                                                                                                                        
R055,MAIN STREET                   ,00070666,00005047,00000445,00003025,00000009,00028446,00100115,00000000,00000000,00000000,00000128,00000588,00000000,00000080,00002618,00000257,00000165,00000000,00000159,00000000,00000000,00000000,                                                                                                                                        
R056,NEVINS STREET                 ,00026895,00001486,00000233,00000512,00000005,00012796,00020200,00000000,00000000,00000000,00000089,00000101,00000000,00000081,00001010,00000118,00000072,00000000,00000079,00000000,00000000,00000000,                                                                                                                                        
R057,ATLANTIC AVENUE               ,00083211,00003394,00000389,00001186,00001453,00026761,00063514,00000000,00000000,00000000,00000227,00000576,00000000,00006029,00002381,00000684,00000401,00000000,00000485,00000000,00000000,00000000,                                                                                                                                        
R058,BERGEN STREET                 ,00009572,00000446,00000040,00000138,00000000,00002979,00011527,00000000,00000000,00000000,00000010,00000111,00000000,00000024,00000490,00000091,00000053,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R059,GRAND ARMY PLAZA              ,00017166,00001709,00000089,00000368,00000001,00004360,00019356,00000000,00000000,00000000,00000017,00000324,00000000,00000032,00000871,00000187,00000125,00000000,00000058,00000000,00000000,00000000,                                                                                                                                        
R060,EASTERN PARKWAY               ,00009878,00000858,00000083,00000238,00000002,00003915,00012085,00000000,00000000,00000000,00000028,00000078,00000000,00000021,00000468,00000073,00000078,00000000,00000071,00000000,00000000,00000000,                                                                                                                                        
R061,NOSTRAND AVENUE               ,00008579,00000473,00000110,00000125,00000000,00005603,00006673,00000000,00000000,00000000,00000026,00000039,00000000,00000008,00000377,00000020,00000020,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R062,UTICA AVENUE                  ,00053049,00002207,00000468,00001200,00000005,00035418,00040235,00000000,00000000,00000000,00000071,00000272,00000000,00000057,00002940,00000097,00000120,00000000,00000174,00000000,00000000,00000000,                                                                                                                                        
R063,SUTTER AVENUE                 ,00018251,00000595,00000202,00000262,00000000,00010285,00009131,00000000,00000000,00000000,00000008,00000059,00000000,00000014,00000697,00000025,00000020,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R064,SARATOGA AVENUE               ,00014218,00000418,00000096,00000158,00000000,00007336,00006882,00000000,00000000,00000000,00000003,00000060,00000000,00000013,00000463,00000022,00000035,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R065,ROCKWAY AVENUE                ,00014168,00000577,00000127,00000179,00000000,00007656,00006579,00000000,00000000,00000000,00000009,00000020,00000000,00000022,00000489,00000009,00000010,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R066,JUNIUS STREET                 ,00005132,00000291,00000047,00000057,00000000,00003350,00002632,00000000,00000000,00000000,00000017,00000023,00000000,00000005,00000154,00000008,00000004,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R067,PENNSYLVANIA AVENUE           ,00013034,00000435,00000099,00000226,00000005,00007979,00006586,00000000,00000000,00000000,00000016,00000024,00000000,00000015,00000405,00000000,00000018,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R068,VAN SICLEN AVENUE             ,00007779,00000254,00000035,00000085,00000000,00004673,00004366,00000000,00000000,00000000,00000012,00000030,00000000,00000001,00000257,00000010,00000003,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R069,NEW LOTS AVENUE               ,00012603,00000545,00000121,00000219,00000000,00008658,00007590,00000000,00000000,00000000,00000006,00000027,00000000,00000010,00000411,00000005,00000016,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R070,ST GEORGE TERMINAL            ,00033039,00001225,00000058,00000272,00000001,00003155,00010903,00000000,00000000,00000000,00000245,00001097,00000000,00000012,00000674,00000554,00000030,00000000,00000083,00000000,00000000,00000000,                                                                                                                                        
R079,FIFTH AVENUE & 60TH STREET    ,00048259,00002104,00000115,00000461,00000189,00013125,00032151,00000000,00000000,00000000,00000349,00000920,00000000,00000615,00002318,00000499,00000177,00000000,00000272,00000000,00000000,00000000,                                                                                                                                        
R080,57TH STREET & 7TH AVENUE      ,00066739,00004069,00000193,00001025,00000132,00019801,00060937,00000000,00000000,00000000,00000301,00000923,00000000,00000424,00003295,00000699,00000342,00000000,00000429,00000000,00000000,00000000,                                                                                                                                        
R081,49TH STREET & 7TH AVENUE      ,00065133,00002344,00000186,00000731,00000053,00021342,00055619,00000001,00000000,00000000,00000330,00000938,00000000,00000188,00002045,00000605,00000329,00000000,00000594,00000000,00000000,00000000,                                                                                                                                        
R082,28TH STREET & BROADWAY        ,00025841,00000902,00000128,00000273,00000008,00009194,00024244,00000000,00000000,00000000,00000099,00000329,00000000,00000056,00000650,00000223,00000140,00000000,00000202,00000000,00000000,00000000,                                                                                                                                        
R083,23RD STREET & 5TH AVENUE      ,00053186,00001879,00000132,00000520,00000140,00014160,00051225,00000000,00000000,00000000,00000582,00000791,00000000,00000237,00001518,00000590,00000314,00000000,00000373,00000000,00000000,00000000,                                                                                                                                        
R084,59TH STREET/COLUMBUS CIRCLE   ,00177243,00008988,00000629,00002275,00000541,00053165,00139806,00000000,00000000,00000000,00000471,00001589,00000000,00001824,00005075,00002007,00000888,00000000,00001312,00000000,00000000,00000000,                                                                                                                                        
R085,8TH STREET & BROADWAY         ,00047776,00002158,00000108,00000559,00000097,00012857,00046095,00000000,00000000,00000000,00000185,00000481,00000000,00000268,00001002,00000490,00000285,00000000,00000478,00000000,00000000,00000000,                                                                                                                                        
R086,PRINCE STREET & BROADWAY      ,00043916,00001070,00000086,00000263,00000045,00015616,00035688,00000000,00000000,00000000,00000211,00000344,00000000,00000187,00000876,00000303,00000227,00000000,00000461,00000000,00000000,00000000,                                                                                                                                        
R087,CITY HALL                     ,00022877,00001085,00000083,00000310,00000008,00004984,00018889,00000000,00000000,00000000,00000230,00000315,00000000,00000080,00000443,00000210,00000158,00000000,00000110,00000000,00000000,00000000,                                                                                                                                        
R088,CORTLANDT STREET              ,00010562,00000223,00000023,00000057,00000006,00004751,00004294,00000000,00000000,00000000,00000078,00000083,00000000,00000033,00000141,00000055,00000020,00000000,00000141,00000000,00000000,00000000,                                                                                                                                        
R089,JAY ST-METROTECH              ,00010085,00000447,00000039,00000132,00000012,00002500,00008681,00000000,00000000,00000000,00000100,00000132,00000000,00000075,00000209,00000111,00000029,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R090,39TH AVENUE & 31ST STREET     ,00006593,00000252,00000022,00000084,00000002,00003170,00003981,00000000,00000000,00000000,00000018,00000036,00000000,00000002,00000527,00000023,00000012,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R091,36TH AVENUE & 31ST STREET     ,00015227,00000638,00000066,00000242,00000002,00005771,00018441,00000000,00000000,00000000,00000020,00000098,00000000,00000027,00000454,00000067,00000055,00000000,00000049,00000000,00000000,00000000,                                                                                                                                        
R092,BROADWAY & 31ST STREET        ,00026114,00001468,00000070,00000349,00000008,00007673,00034296,00000000,00000000,00000000,00000021,00000161,00000000,00000033,00001192,00000144,00000170,00000000,00000088,00000000,00000000,00000000,                                                                                                                                        
R093,30TH AVENUE & 31ST STREET     ,00029007,00001260,00000098,00000442,00000003,00010309,00036762,00000000,00000000,00000000,00000018,00000162,00000000,00000045,00001167,00000197,00000204,00000000,00000094,00000000,00000000,00000000,                                                                                                                                        
R094,ASTORIA BLVD & 31ST STREET    ,00025847,00000895,00000063,00000281,00000009,00008468,00029977,00000000,00000000,00000000,00000015,00000273,00000000,00000022,00000947,00000162,00000166,00000000,00000091,00000000,00000000,00000000,                                                                                                                                        
R095,DITMARS BLVD & 31ST STREET    ,00037254,00001544,00000145,00000361,00000010,00009467,00043015,00000000,00000000,00000000,00000033,00000426,00000000,00000032,00001366,00000191,00000205,00000000,00000135,00000000,00000000,00000000,                                                                                                                                        
R096,82ND STREET-JACKSON HEIGHTS   ,00037039,00002482,00000242,00000729,00000010,00019655,00026180,00000000,00000000,00000000,00000018,00000119,00000000,00000045,00001067,00000085,00000048,00000000,00000074,00000000,00000000,00000000,                                                                                                                                        
R097,JUNCTION BLVD-ROOSEVELT AVE   ,00059962,00001338,00000159,00000406,00000012,00031401,00028012,00000000,00000000,00000000,00000023,00000108,00000000,00000005,00000854,00000045,00000032,00000000,00000050,00000000,00000000,00000000,                                                                                                                                        
R098,CHURCH AVENUE                 ,00029389,00001427,00000315,00000723,00000007,00018377,00024385,00000000,00000000,00000000,00000027,00000119,00000000,00000015,00001324,00000049,00000098,00000000,00000095,00000000,00000000,00000000,                                                                                                                                        
R099,DEKALB AVENUE                 ,00034119,00001520,00000171,00000740,00000024,00011167,00033805,00000000,00000000,00000000,00000086,00000288,00000000,00000077,00001289,00000280,00000197,00000000,00000177,00000000,00000000,00000000,                                                                                                                                        
R100,METROPOLITAN AVENUE           ,00008041,00000327,00000029,00000131,00000001,00002999,00005588,00000000,00000000,00000000,00000009,00000083,00000000,00000003,00000237,00000059,00000010,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R101,145TH STREET                  ,00043762,00001447,00000301,00000831,00000017,00028475,00049258,00000000,00000000,00000000,00000055,00000173,00000000,00000060,00001814,00000169,00000182,00000000,00000168,00000000,00000000,00000000,                                                                                                                                        
R102,125TH STREET                  ,00054244,00002341,00000456,00001259,00000030,00032695,00048668,00000000,00000000,00000000,00000088,00000209,00000000,00000137,00002119,00000264,00000284,00000000,00000261,00000000,00000000,00000000,                                                                                                                                        
R103,BROADWAY-EAST NEW YORK        ,00022778,00000637,00000256,00000358,00000001,00014838,00013172,00000000,00000000,00000000,00000035,00000070,00000000,00000014,00000755,00000019,00000016,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R104,167TH ST-GRAND CONCOURSE      ,00019518,00000638,00000119,00000295,00000002,00014591,00013105,00000000,00000000,00000000,00000023,00000071,00000000,00000021,00000853,00000028,00000021,00000000,00000044,00000000,00000000,00000000,                                                                                                                                        
R105,14TH STREET & 7TH AVENUE      ,00056770,00004615,00000335,00001174,00000106,00018404,00052406,00000000,00000000,00000000,00000188,00000603,00000000,00000400,00002124,00000574,00000308,00000000,00000397,00000000,00000000,00000000,                                                                                                                                        
R106,CASTLE HILL AVENUE            ,00015867,00000558,00000130,00000244,00000001,00008510,00010936,00000000,00000000,00000000,00000031,00000055,00000000,00000011,00000659,00000044,00000020,00000000,00000052,00000000,00000000,00000000,                                                                                                                                        
R107,WESTCHESTER SQUARE            ,00010870,00000482,00000096,00000247,00000002,00006439,00008803,00000000,00000000,00000000,00000063,00000043,00000000,00000007,00000393,00000052,00000022,00000000,00000080,00000000,00000000,00000000,                                                                                                                                        
R108,BOROUGH HALL - COURT STREET   ,00093091,00006451,00000443,00001766,00000266,00024431,00076798,00000000,00000000,00000000,00000493,00001057,00000000,00001201,00003014,00000877,00000472,00000000,00000431,00000000,00000000,00000000,                                                                                                                                        
R109,CHURCH AVENUE & NOSTRAND AV   ,00022288,00001040,00000248,00000431,00000005,00013111,00013766,00000000,00000000,00000000,00000024,00000103,00000000,00000011,00000936,00000023,00000057,00000000,00000087,00000000,00000000,00000000,                                                                                                                                        
R110,FLATBUSH AVE & NOSTRAND AV    ,00039491,00001621,00000422,00000959,00000014,00021995,00038455,00000001,00000000,00000000,00000156,00000301,00000000,00000046,00002543,00000229,00000105,00000000,00000125,00000000,00000000,00000000,                                                                                                                                        
R111,23RD STREET & 8TH AVENUE      ,00054645,00003635,00000261,00001178,00000034,00017402,00050898,00000000,00000000,00000000,00000148,00000587,00000000,00000127,00001836,00000507,00000362,00000000,00000509,00000000,00000000,00000000,                                                                                                                                        
R112,FORDHAM RD/GRAND CONCOURSE    ,00026922,00000765,00000179,00000327,00000018,00016600,00015482,00000000,00000000,00000000,00000024,00000065,00000000,00000051,00000811,00000064,00000013,00000000,00000079,00000000,00000000,00000000,                                                                                                                                        
R113,SEVENTH AVENUE & WEST 53RD    ,00042041,00001109,00000058,00000268,00000357,00010363,00023118,00000000,00000000,00000000,00000126,00000690,00000000,00000970,00002444,00000486,00000140,00000000,00000440,00000000,00000000,00000000,                                                                                                                                        
R114,PARSONS BLVD & HILLSIDE AV    ,00012682,00000675,00000064,00000310,00000001,00005490,00010207,00000000,00000000,00000000,00000031,00000066,00000000,00000005,00000559,00000035,00000023,00000000,00000042,00000000,00000000,00000000,                                                                                                                                        
R115,169TH STREET & HILLSIDE AVE   ,00019206,00000848,00000122,00000346,00000002,00006659,00016807,00000000,00000000,00000000,00000022,00000118,00000000,00000013,00000502,00000087,00000051,00000000,00000076,00000000,00000000,00000001,                                                                                                                                        
R116,50TH STREET & 7TH AVENUE      ,00068055,00002822,00000213,00000705,00000624,00018932,00042884,00000000,00000000,00000000,00000212,00000942,00000000,00001733,00002158,00000780,00000299,00000000,00000503,00000000,00000000,00000000,                                                                                                                                        
R117,242ND STREET & BROADWAY       ,00011674,00000458,00000056,00000169,00000007,00005455,00008506,00000000,00000000,00000000,00000039,00000062,00000000,00000027,00000426,00000080,00000027,00000000,00000046,00000000,00000000,00000000,                                                                                                                                        
R118, CANAL STREET                 ,00020377,00002719,00000086,00002055,00000009,00004512,00031671,00000000,00000000,00000000,00000063,00000226,00000000,00000066,00000571,00000121,00000091,00000000,00000116,00000000,00000000,00000000,                                                                                                                                        
R119,FORDHAM ROAD & JEROME AVE     ,00028901,00000872,00000179,00000385,00000012,00018681,00015759,00000000,00000000,00000000,00000039,00000031,00000000,00000021,00000847,00000046,00000048,00000000,00000067,00000000,00000000,00000000,                                                                                                                                        
R120,MORRISON AVE & WESTCHESTER    ,00027839,00000859,00000171,00000247,00000002,00018047,00012947,00000000,00000000,00000000,00000019,00000107,00000000,00000005,00000626,00000011,00000034,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R121,QUEENSBORO PLAZA              ,00018318,00000496,00000086,00000238,00000022,00010767,00015229,00000000,00000000,00000000,00000048,00000102,00000000,00000125,00000438,00000107,00000068,00000000,00000083,00000000,00000000,00000000,                                                                                                                                        
