     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,11/24/2012-11/30/2012,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                          
R001,WHITEHALL STREET              ,00000006,00000000,00000000,00000000,00000000,00000000,00000002,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                                               
R003,CYPRESS HILLS                 ,00003922,00000177,00000020,00000019,00000004,00001850,00001366,00000000,00000000,00000000,00000000,00000009,00000000,00000004,00000083,00000009,00000007,00000000,00000003,00000000,00000000,00000000,00000000,                                                                                                                               
R004,75TH STREET & ELDERTS LANE    ,00010019,00000397,00000019,00000121,00000000,00003906,00004276,00000000,00000000,00000000,00000000,00000055,00000000,00000000,00000223,00000015,00000009,00000000,00000028,00000000,00000000,00000000,00000000,                                                                                                                               
R005,85TH STREET & FOREST PKWAY    ,00010686,00000480,00000048,00000132,00000001,00004061,00005265,00000000,00000000,00000000,00000000,00000051,00000000,00000002,00000168,00000037,00000037,00000000,00000021,00000000,00000000,00000000,00000000,                                                                                                                               
R006,WOODHAVEN BOULEVARD           ,00011007,00000517,00000032,00000151,00000006,00005466,00005711,00000000,00000000,00000000,00000000,00000063,00000000,00000010,00000251,00000060,00000038,00000000,00000054,00000000,00000000,00000000,00000000,                                                                                                                               
R007,104TH STREET                  ,00007628,00000330,00000030,00000053,00000001,00002868,00003137,00000000,00000000,00000000,00000000,00000043,00000000,00000008,00000105,00000032,00000027,00000000,00000037,00000000,00000000,00000000,00000000,                                                                                                                               
R008,111TH STREET                  ,00007133,00000233,00000031,00000038,00000008,00002594,00002441,00000000,00000000,00000000,00000000,00000027,00000000,00000008,00000144,00000042,00000012,00000000,00000029,00000000,00000000,00000000,00000000,                                                                                                                               
R009,121ST STREET                  ,00005666,00000220,00000040,00000059,00000007,00002700,00002465,00000000,00000000,00000000,00000000,00000012,00000000,00000011,00000116,00000042,00000021,00000000,00000035,00000000,00000000,00000000,00000000,                                                                                                                               
R010,42ND STREET & 8TH AVENUE      ,00097082,00004146,00000310,00001032,00000123,00035102,00053994,00000000,00000000,00000000,00000000,00000451,00000000,00000226,00002670,00000951,00000489,00000000,00001252,00000000,00000000,00000000,00000000,                                                                                                                               
R011,42ND STREET & 8TH AVENUE      ,00272484,00009811,00000448,00001366,00000075,00031875,00075211,00000000,00000001,00000000,00000000,00001541,00000000,00000144,00003122,00003795,00000885,00000000,00001418,00000000,00000000,00000000,00000000,                                                                                                                               
R012,34TH STREET & 8TH AVENUE      ,00240005,00008441,00000410,00001440,00003517,00036697,00080281,00000000,00000000,00000000,00000000,00001344,00000000,00008156,00003672,00004179,00001007,00000000,00001696,00000000,00000000,00000000,00000000,                                                                                                                               
R013,34TH STREET & 8TH AVENUE      ,00059892,00002446,00000173,00000620,00000859,00013830,00035080,00000000,00000000,00000000,00000000,00000461,00000000,00002667,00001159,00001011,00000361,00000000,00000478,00000000,00000000,00000000,00000000,                                                                                                                               
R014,FULTON STREET                 ,00102923,00003178,00000198,00000597,00000577,00024265,00057413,00000000,00000000,00000000,00000000,00000955,00000000,00001993,00002605,00001557,00000645,00000000,00000816,00000000,00000000,00000000,00000000,                                                                                                                               
R015,FIFTH AVENUE                  ,00087408,00002794,00000078,00000373,00000923,00012800,00034349,00000000,00000000,00000000,00000000,00001420,00000000,00002239,00002480,00002022,00000415,00000000,00000647,00000000,00000000,00000000,00000000,                                                                                                                               
R016,LEXINGTON AVENUE              ,00023252,00001088,00000042,00000194,00000066,00005400,00015110,00000000,00000000,00000000,00000000,00000359,00000000,00000203,00000805,00000431,00000175,00000000,00000152,00000000,00000000,00000000,00000000,                                                                                                                               
R017,LEXINGTON AVENUE              ,00111823,00005304,00000194,00000905,00000767,00018761,00059428,00000000,00000000,00000000,00000000,00001404,00000000,00002144,00003333,00002440,00000727,00000000,00000924,00000000,00000000,00000000,00000000,                                                                                                                               
R018,ROOSEVELT AVE/JACKSON HTS     ,00104399,00007214,00000700,00002623,00000012,00049001,00105374,00000000,00000000,00000000,00000000,00000463,00000000,00000084,00004586,00000575,00000386,00000000,00000413,00000000,00000000,00000000,00000000,                                                                                                                               
R019,179TH STREET & HILLSIDE AVE   ,00037366,00001934,00000254,00000874,00000010,00016850,00030617,00000000,00000000,00000000,00000000,00000450,00000000,00000042,00002358,00000386,00000115,00000000,00000181,00000000,00000000,00000000,00000000,                                                                                                                               
R020,47-50 STREETS/ROCKEFELLER     ,00189014,00007898,00000411,00001371,00000613,00046081,00108713,00000000,00000000,00000000,00000000,00002484,00000000,00001306,00005967,00002827,00001129,00000000,00001317,00000000,00000000,00000000,00000000,                                                                                                                               
R021,42ND STREET & 6TH AVENUE      ,00108832,00004420,00000292,00001024,00000075,00028106,00081616,00000000,00000000,00000000,00000000,00001693,00000000,00000234,00005026,00001551,00000789,00000000,00000688,00000000,00000000,00000000,00000000,                                                                                                                               
R022,34TH STREET & 6TH AVENUE      ,00209140,00009419,00000543,00001882,00000632,00064712,00132772,00000000,00000000,00000000,00000000,00001651,00000000,00001234,00006974,00001975,00001053,00000000,00001441,00000000,00000000,00000000,00000000,                                                                                                                               
R023,34TH STREET & 6TH AVENUE      ,00159991,00005992,00000428,00001431,00000507,00033304,00085692,00000000,00000000,00000000,00000000,00001613,00000000,00000988,00003431,00002207,00000944,00000000,00000901,00000000,00000000,00000000,00000000,                                                                                                                               
R024,SUTPHIN BOULEVARD             ,00056538,00002188,00000300,00000636,00000340,00026021,00026123,00000000,00000000,00000000,00000000,00000155,00000000,00000675,00001541,00000484,00000138,00000000,00006625,00000000,00000000,00000000,00000000,                                                                                                                               
