     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,10/20/2012-10/26/2012,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                          
R001,WHITEHALL STREET              ,00072245,00002500,00000228,00000866,00000282,00025054,00037920,00000000,00000000,00000000,00000000,00000699,00000000,00000861,00002671,00000996,00000305,00000000,00000685,00000000,00000000,00000000,00000000,                                                                                                                               
R003,CYPRESS HILLS                 ,00003957,00000204,00000027,00000029,00000005,00001947,00001593,00000000,00000000,00000000,00000000,00000011,00000000,00000002,00000087,00000012,00000008,00000000,00000003,00000000,00000000,00000000,00000000,                                                                                                                               
R004,75TH STREET & ELDERTS LANE    ,00009641,00000363,00000031,00000155,00000000,00004064,00004809,00000000,00000000,00000000,00000000,00000046,00000000,00000001,00000223,00000012,00000017,00000000,00000039,00000000,00000000,00000000,00000000,                                                                                                                               
R005,85TH STREET & FOREST PKWAY    ,00010795,00000546,00000058,00000130,00000000,00004085,00005821,00000000,00000000,00000000,00000000,00000072,00000000,00000000,00000184,00000037,00000023,00000000,00000030,00000000,00000000,00000000,00000000,                                                                                                                               
R006,WOODHAVEN BOULEVARD           ,00010431,00000544,00000061,00000124,00000000,00005825,00006101,00000000,00000000,00000000,00000000,00000074,00000000,00000010,00000225,00000042,00000046,00000000,00000034,00000000,00000000,00000000,00000000,                                                                                                                               
R007,104TH STREET                  ,00007538,00000342,00000021,00000056,00000000,00002989,00003327,00000000,00000000,00000000,00000000,00000038,00000000,00000007,00000108,00000024,00000014,00000000,00000021,00000000,00000000,00000000,00000000,                                                                                                                               
R008,111TH STREET                  ,00007150,00000261,00000042,00000055,00000006,00002780,00002772,00000000,00000000,00000000,00000000,00000031,00000000,00000007,00000130,00000043,00000011,00000000,00000043,00000000,00000000,00000000,00000000,                                                                                                                               
R009,121ST STREET                  ,00005891,00000246,00000040,00000061,00000004,00002946,00002686,00000000,00000000,00000000,00000000,00000010,00000000,00000006,00000115,00000052,00000014,00000000,00000021,00000000,00000000,00000000,00000000,                                                                                                                               
R010,42ND STREET & 8TH AVENUE      ,00096850,00003714,00000395,00001099,00000127,00039167,00055529,00000000,00000000,00000000,00000000,00000478,00000000,00000224,00002534,00000989,00000518,00000000,00001335,00000000,00000000,00000000,00000000,                                                                                                                               
R011,42ND STREET & 8TH AVENUE      ,00235907,00008960,00000495,00001520,00000099,00033855,00073922,00000000,00000000,00000000,00000000,00001299,00000000,00000133,00002847,00003316,00000815,00000000,00001310,00000000,00000000,00000000,00000000,                                                                                                                               
R012,34TH STREET & 8TH AVENUE      ,00214316,00007861,00000512,00001493,00003620,00035781,00078549,00000000,00000000,00000000,00000000,00001158,00000000,00007995,00003090,00003944,00000846,00000000,00001482,00000000,00000000,00000000,00000000,                                                                                                                               
R013,34TH STREET & 8TH AVENUE      ,00056808,00002347,00000221,00000684,00000865,00014280,00036441,00000000,00000000,00000000,00000000,00000406,00000000,00002769,00001155,00001092,00000396,00000000,00000484,00000000,00000000,00000000,00000000,                                                                                                                               
R014,FULTON STREET                 ,00105194,00002996,00000259,00000543,00000580,00025907,00061597,00000000,00000000,00000000,00000000,00000844,00000000,00002165,00002871,00001517,00000723,00000000,00000824,00000000,00000000,00000000,00000000,                                                                                                                               
R015,FIFTH AVENUE                  ,00080089,00002598,00000105,00000354,00000879,00013667,00034531,00000000,00000000,00000000,00000000,00001305,00000000,00002096,00002440,00001924,00000431,00000000,00000690,00000000,00000000,00000000,00000000,                                                                                                                               
R016,LEXINGTON AVENUE              ,00021410,00000955,00000054,00000197,00000078,00005344,00015468,00000000,00000000,00000000,00000000,00000275,00000000,00000183,00000785,00000400,00000162,00000000,00000141,00000000,00000000,00000000,00000000,                                                                                                                               
R017,LEXINGTON AVENUE              ,00107188,00005287,00000263,00001029,00000753,00020000,00063536,00000000,00000000,00000000,00000000,00001406,00000000,00001972,00003248,00002232,00000695,00000000,00000843,00000000,00000000,00000000,00000000,                                                                                                                               
R018,ROOSEVELT AVE/JACKSON HTS     ,00104510,00007860,00000719,00002950,00000012,00054318,00119668,00000000,00000000,00000000,00000000,00000508,00000000,00000088,00004707,00000633,00000431,00000000,00000452,00000000,00000000,00000000,00000000,                                                                                                                               
R019,179TH STREET & HILLSIDE AVE   ,00037051,00001997,00000272,00000991,00000010,00018096,00032647,00000001,00000000,00000000,00000000,00000436,00000000,00000040,00002452,00000349,00000103,00000000,00000171,00000000,00000000,00000000,00000000,                                                                                                                               
R020,47-50 STREETS/ROCKEFELLER     ,00159752,00007077,00000372,00001390,00000612,00041725,00105142,00000000,00000000,00000000,00000000,00002351,00000000,00001177,00005497,00002593,00001166,00000000,00000969,00000000,00000000,00000000,00000000,                                                                                                                               
R021,42ND STREET & 6TH AVENUE      ,00104202,00004396,00000273,00001118,00000108,00030487,00085909,00000000,00000000,00000000,00000000,00001579,00000000,00000226,00004758,00001552,00000873,00000000,00000700,00000000,00000000,00000000,00000000,                                                                                                                               
R022,34TH STREET & 6TH AVENUE      ,00192284,00008195,00000649,00002081,00000637,00066707,00135697,00000000,00000000,00000000,00000000,00001553,00000000,00001244,00006482,00001918,00001102,00000000,00001259,00000000,00000000,00000000,00000000,                                                                                                                               
R023,34TH STREET & 6TH AVENUE      ,00159221,00005905,00000451,00001413,00000485,00034446,00092175,00000000,00000000,00000000,00000000,00001578,00000000,00001153,00003424,00002317,00001041,00000000,00000838,00000000,00000000,00000000,00000000,                                                                                                                               
R024,SUTPHIN BOULEVARD             ,00051924,00002343,00000325,00000713,00000278,00028473,00025796,00000000,00000000,00000000,00000000,00000134,00000000,00000635,00001440,00000371,00000120,00000001,00007025,00000000,00000000,00000000,00000000,                                                                                                                               
R025,JAMAICA CENTER-PARSONS BLVD   ,00071911,00002110,00000483,00001275,00000010,00053325,00047891,00000000,00000000,00000000,00000000,00000197,00000000,00000027,00003425,00000174,00000173,00000000,00000491,00000000,00000000,00000000,00000000,                                                                                                                               
R027,WALL STREET                   ,00071750,00002378,00000105,00000512,00001404,00011588,00047704,00000000,00000000,00000000,00000000,00000855,00000000,00004801,00002622,00001470,00000452,00000000,00000309,00000000,00000000,00000000,00000000,                                                                                                                               
R028,FULTON & WILLIAM STREETS      ,00076597,00003199,00000263,00000838,00000449,00020663,00059297,00000000,00000000,00000000,00000000,00000648,00000000,00001272,00003222,00001061,00000637,00000000,00000521,00000000,00000000,00000000,00000000,                                                                                                                               
R029,PARK PLACE                    ,00164792,00005603,00000450,00001254,00000984,00034588,00090867,00000000,00000000,00000000,00000000,00001412,00000000,00002619,00003041,00002401,00001107,00000000,00001399,00000000,00000000,00000000,00000000,                                                                                                                               
R030,CHAMBERS STREET               ,00064606,00002472,00000165,00000634,00000618,00019134,00049900,00000000,00000000,00000000,00000000,00000600,00000000,00001798,00001527,00001028,00000437,00000000,00000340,00000000,00000000,00000000,00000000,                                                                                                                               
R031,34TH STREET & 7TH AVENUE      ,00108843,00004769,00000256,00000808,00001605,00024507,00044517,00000000,00000000,00000000,00000000,00000800,00000000,00004808,00002586,00002160,00000465,00000000,00000519,00000000,00000000,00000000,00000000,                                                                                                                               
R032,42ND STREET/TIMES SQUARE      ,00096707,00003750,00000234,00000851,00000108,00025061,00078788,00000000,00000000,00000000,00000000,00001258,00000000,00000215,00003869,00001571,00000695,00000000,00000451,00000000,00000000,00000000,00000000,                                                                                                                               
R033,42ND STREET/TIMES SQUARE      ,00201539,00006716,00000451,00001403,00000508,00078769,00103257,00000000,00000000,00000000,00000000,00001122,00000000,00000929,00004970,00002061,00000932,00000000,00001965,00000000,00000000,00000000,00000000,                                                                                                                               
