     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,02/09/2013-02/15/2013,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                          
R001,WHITEHALL STREET              ,00029827,00001176,00000121,00000484,00000049,00009648,00017490,00000000,00000000,00000000,00000000,00000357,00000000,00000092,00001404,00000422,00000140,00000000,00000255,00000000,00000000,00000000,00000000,                                                                                                                               
R003,CYPRESS HILLS                 ,00003768,00000184,00000020,00000013,00000008,00001768,00001255,00000000,00000000,00000000,00000000,00000018,00000000,00000007,00000056,00000011,00000005,00000000,00000008,00000000,00000000,00000000,00000000,                                                                                                                               
R004,75TH STREET & ELDERTS LANE    ,00009162,00000353,00000029,00000105,00000001,00003808,00004115,00000000,00000000,00000000,00000000,00000053,00000000,00000006,00000242,00000020,00000029,00000000,00000060,00000000,00000000,00000000,00000000,                                                                                                                               
R005,85TH STREET & FOREST PKWAY    ,00010407,00000499,00000039,00000124,00000000,00003728,00005312,00000000,00000000,00000000,00000000,00000048,00000000,00000000,00000185,00000032,00000035,00000000,00000049,00000000,00000000,00000000,00000000,                                                                                                                               
R006,WOODHAVEN BOULEVARD           ,00010212,00000450,00000024,00000120,00000008,00005317,00005717,00000000,00000000,00000000,00000000,00000064,00000000,00000020,00000278,00000049,00000043,00000000,00000028,00000000,00000000,00000000,00000000,                                                                                                                               
R007,104TH STREET                  ,00007465,00000251,00000035,00000055,00000002,00002718,00003025,00000000,00000000,00000000,00000000,00000035,00000000,00000008,00000109,00000036,00000017,00000000,00000041,00000000,00000000,00000000,00000000,                                                                                                                               
R008,111TH STREET                  ,00006476,00000216,00000018,00000035,00000009,00002389,00002470,00000000,00000000,00000000,00000000,00000018,00000000,00000007,00000136,00000046,00000011,00000000,00000023,00000000,00000000,00000000,00000000,                                                                                                                               
R009,121ST STREET                  ,00005408,00000231,00000026,00000045,00000010,00002501,00002459,00000000,00000000,00000000,00000000,00000011,00000000,00000007,00000110,00000032,00000008,00000000,00000027,00000000,00000000,00000000,00000000,                                                                                                                               
R010,42ND STREET & 8TH AVENUE      ,00085638,00003599,00000265,00000960,00000129,00031979,00053847,00000000,00000000,00000000,00000000,00000401,00000000,00000192,00002984,00001011,00000549,00000000,00000995,00000000,00000000,00000000,00000000,                                                                                                                               
R011,42ND STREET & 8TH AVENUE      ,00242455,00008290,00000363,00001293,00000115,00029404,00069909,00000000,00000000,00000000,00000000,00001453,00000000,00000118,00003317,00003761,00000747,00000000,00000975,00000000,00000000,00000000,00000000,                                                                                                                               
R012,34TH STREET & 8TH AVENUE      ,00211086,00007307,00000426,00001326,00005264,00033333,00074598,00000000,00000000,00000000,00000000,00001197,00000000,00007761,00003614,00004143,00000882,00000000,00001332,00000000,00000000,00000000,00000000,                                                                                                                               
R013,34TH STREET & 8TH AVENUE      ,00056713,00002272,00000176,00000617,00001289,00013180,00035296,00000000,00000000,00000000,00000000,00000414,00000000,00002655,00001338,00001110,00000369,00000000,00000460,00000000,00000000,00000000,00000000,                                                                                                                               
R014,FULTON STREET                 ,00089722,00002720,00000145,00000517,00000824,00019782,00054608,00000000,00000000,00000000,00000000,00000819,00000000,00002053,00003257,00001551,00000634,00000000,00000541,00000000,00000000,00000000,00000000,                                                                                                                               
R015,FIFTH AVENUE                  ,00079115,00002464,00000063,00000331,00001370,00011786,00033445,00000000,00000000,00000000,00000000,00001204,00000000,00002094,00002805,00002094,00000426,00000000,00000482,00000000,00000000,00000000,00000000,                                                                                                                               
R016,LEXINGTON AVENUE              ,00021388,00000977,00000043,00000142,00000123,00004721,00014623,00000000,00000000,00000000,00000000,00000330,00000000,00000171,00000959,00000428,00000155,00000000,00000120,00000000,00000000,00000000,00000000,                                                                                                                               
R017,LEXINGTON AVENUE              ,00106426,00005079,00000176,00000953,00001127,00018670,00060633,00000000,00000000,00000000,00000000,00001399,00000000,00001851,00003828,00002317,00000767,00000000,00000776,00000000,00000000,00000000,00000000,                                                                                                                               
R018,ROOSEVELT AVE/JACKSON HTS     ,00098067,00006978,00000688,00002518,00000017,00048671,00106577,00000000,00000000,00000000,00000000,00000441,00000000,00000080,00004745,00000598,00000411,00000000,00000398,00000000,00000000,00000000,00000000,                                                                                                                               
R019,179TH STREET & HILLSIDE AVE   ,00034646,00001773,00000218,00000768,00000010,00015893,00029391,00000000,00000000,00000000,00000000,00000450,00000000,00000030,00002349,00000322,00000111,00000000,00000148,00000000,00000000,00000000,00000000,                                                                                                                               
R020,47-50 STREETS/ROCKEFELLER     ,00156210,00006597,00000337,00001182,00000781,00035419,00099871,00000000,00000000,00000000,00000000,00002350,00000000,00001187,00007103,00002697,00001156,00000000,00000804,00000000,00000000,00000000,00000000,                                                                                                                               
R021,42ND STREET & 6TH AVENUE      ,00095533,00004078,00000256,00000930,00000110,00025223,00076564,00000000,00000000,00000000,00000000,00001646,00000000,00000154,00005675,00001525,00000732,00000000,00000544,00000000,00000000,00000000,00000000,                                                                                                                               
R022,34TH STREET & 6TH AVENUE      ,00174302,00007332,00000456,00001587,00000780,00056685,00120787,00000000,00000001,00000000,00000000,00001607,00000000,00001211,00007068,00001901,00001021,00000000,00001074,00000000,00000000,00000000,00000000,                                                                                                                               
R023,34TH STREET & 6TH AVENUE      ,00157191,00005686,00000407,00001306,00000711,00030600,00085765,00000000,00000000,00000000,00000000,00001598,00000000,00001097,00004033,00002374,00001084,00000000,00000815,00000000,00000000,00000000,00000000,                                                                                                                               
R024,SUTPHIN BOULEVARD             ,00048769,00002128,00000313,00000594,00000459,00024091,00022123,00000000,00000000,00000000,00000000,00000113,00000000,00000606,00001370,00000367,00000098,00000000,00005871,00000000,00000000,00000000,00000000,                                                                                                                               
R025,JAMAICA CENTER-PARSONS BLVD   ,00068454,00001929,00000458,00001185,00000013,00045727,00041888,00000000,00000001,00000000,00000000,00000224,00000000,00000046,00003410,00000159,00000168,00000000,00000402,00000000,00000000,00000000,00000000,                                                                                                                               
