     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/19/2011-03/25/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R012,34TH STREET & 8TH AVENUE      ,00215802,00006936,00000410,00001553,00003643,00033210,00084817,00000000,00000000,00000000,00000661,00001991,00000000,00010016,00002856,00002648,00000611,00000000,00001296,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00052490,00001844,00000205,00000673,00000840,00012326,00037856,00000000,00000000,00000000,00000278,00000531,00000000,00003469,00001018,00000596,00000276,00000000,00000345,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00088978,00002611,00000193,00000634,00000697,00020152,00062129,00000000,00000000,00000000,00000423,00001352,00000000,00002741,00002643,00001102,00000464,00000000,00000612,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00072706,00002107,00000077,00000351,00000923,00010471,00031395,00000000,00000000,00000000,00000295,00001783,00000000,00002690,00002264,00001175,00000246,00000000,00000464,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00020416,00000810,00000052,00000138,00000069,00004993,00015482,00000000,00000000,00000000,00000101,00000434,00000000,00000175,00000592,00000270,00000114,00000000,00000157,00000000,00000000,00000000,                                                                                                                                        
R017,LEXINGTON AVENUE              ,00093312,00004476,00000206,00000864,00000655,00015465,00058867,00000000,00000000,00000000,00000307,00001829,00000000,00002146,00002447,00001346,00000401,00000000,00000649,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00094598,00006121,00000645,00002733,00000019,00046542,00119929,00000000,00000000,00000000,00000099,00000563,00000000,00000129,00004170,00000370,00000283,00000000,00000336,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00033882,00001661,00000198,00000933,00000005,00015597,00034669,00000000,00000000,00000000,00000066,00000471,00000000,00000055,00002276,00000179,00000067,00000000,00000117,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00156297,00006126,00000324,00001377,00000584,00037941,00110364,00000000,00000000,00000000,00000588,00003128,00000000,00001399,00005146,00001616,00000716,00000000,00000846,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00088137,00003576,00000298,00000923,00000088,00023829,00080141,00000000,00000000,00000000,00000429,00001923,00000000,00000230,00004415,00000813,00000472,00000000,00000504,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00176131,00006937,00000581,00001859,00000656,00059077,00134847,00000000,00000000,00000000,00001807,00002248,00000000,00001558,00005839,00001093,00000667,00000000,00001022,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00157166,00005123,00000396,00001348,00000527,00030825,00094186,00000000,00000000,00000000,00000329,00002314,00000000,00001342,00003091,00001469,00000702,00000000,00000758,00000000,00000000,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00048270,00001518,00000209,00000607,00000227,00023675,00027017,00000000,00000000,00000000,00000055,00000142,00000000,00000747,00001357,00000179,00000091,00000000,00006627,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00067708,00001665,00000442,00001241,00000025,00044682,00052027,00000000,00000000,00000000,00000113,00000318,00000000,00000069,00003367,00000136,00000099,00000000,00000270,00000000,00000000,00000000,                                                                                                                                        
R026,SOUTH FERRY                   ,00000001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                                                        
R027,WALL STREET                   ,00065861,00001879,00000113,00000482,00001374,00009099,00046628,00000000,00000000,00000000,00000225,00001269,00000000,00006277,00002169,00001019,00000319,00000000,00000317,00000000,00000000,00000000,                                                                                                                                        
R028,FULTON & WILLIAM STREETS      ,00050613,00002299,00000198,00000603,00000273,00012947,00045435,00000000,00000000,00000000,00000135,00000712,00000000,00001502,00002275,00000491,00000349,00000000,00000282,00000000,00000000,00000000,                                                                                                                                        
R029,PARK PLACE                    ,00150756,00004936,00000316,00001314,00000974,00029571,00094824,00000000,00000000,00000000,00001298,00001808,00000000,00003356,00002644,00001494,00000747,00000000,00000964,00000000,00000000,00000000,                                                                                                                                        
R030,CHAMBERS STREET               ,00057633,00002064,00000176,00000586,00000556,00016258,00049127,00000000,00000000,00000000,00000194,00000728,00000000,00002044,00001411,00000628,00000288,00000000,00000291,00000000,00000000,00000000,                                                                                                                                        
R031,34TH STREET & 7TH AVENUE      ,00111414,00004315,00000277,00000913,00001714,00022623,00045657,00000000,00000000,00000000,00000340,00001142,00000000,00005955,00002488,00001456,00000319,00000000,00000497,00000000,00000000,00000000,                                                                                                                                        
R032,42ND STREET/TIMES SQUARE      ,00080987,00002886,00000205,00000743,00000157,00020098,00072555,00000000,00000000,00000000,00000399,00001409,00000000,00000249,00002868,00000731,00000461,00000000,00000321,00000000,00000000,00000000,                                                                                                                                        
R033,42ND STREET/TIMES SQUARE      ,00185640,00005713,00000470,00001535,00000471,00069847,00100958,00000000,00000000,00000000,00000726,00001428,00000000,00001157,00004490,00001252,00000573,00000000,00001751,00000000,00000000,00000000,                                                                                                                                        
R034,125TH STREET & BROADWAY       ,00016322,00001059,00000087,00000326,00000016,00007462,00015093,00000000,00000000,00000000,00000030,00000098,00000000,00000031,00000608,00000126,00000054,00000000,00000174,00000000,00000000,00000000,                                                                                                                                        
R035,168TH STREET & BROADWAY       ,00060600,00003206,00000342,00000891,00000061,00022719,00051270,00000000,00000000,00000000,00000106,00000186,00000001,00000337,00001740,00000478,00000334,00000000,00000285,00000000,00000000,00000000,                                                                                                                                        
R036,DYCKMAN STREET                ,00010621,00000589,00000082,00000202,00000000,00005864,00006927,00000000,00000000,00000000,00000013,00000029,00000000,00000007,00000430,00000010,00000024,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R037,207TH STREET                  ,00008136,00000381,00000062,00000193,00000003,00007358,00007513,00000000,00000000,00000000,00000000,00000039,00000000,00000010,00000375,00000016,00000018,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R038,215TH STREET                  ,00003723,00000215,00000020,00000075,00000001,00001366,00002724,00000000,00000000,00000000,00000000,00000005,00000000,00000003,00000082,00000023,00000029,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R039,225TH STREET                  ,00009542,00000425,00000064,00000140,00000045,00004817,00007217,00000000,00000000,00000000,00000011,00000033,00000000,00000075,00000517,00000081,00000010,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R040,231ST STREET                  ,00013558,00000949,00000118,00000320,00000004,00006587,00011871,00000000,00000000,00000000,00000073,00000086,00000000,00000011,00000472,00000096,00000038,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R041,BOWLING GREEN & BATTERY PL    ,00046221,00002055,00000203,00000516,00000368,00014068,00035276,00000000,00000000,00000000,00002099,00000776,00000000,00002250,00002030,00000473,00000195,00000000,00000285,00000000,00000000,00000000,                                                                                                                                        
R042,BOWLING GREEN & BROADWAY      ,00009377,00000234,00000033,00000097,00000088,00005135,00004992,00000000,00000000,00000000,00000102,00000111,00000000,00000331,00000239,00000086,00000031,00000000,00000106,00000000,00000000,00000000,                                                                                                                                        
R043,WALL STREET                   ,00055485,00002165,00000114,00000366,00000578,00010964,00045181,00000000,00000000,00000000,00000927,00000991,00000000,00002936,00001472,00000730,00000330,00000000,00000307,00000000,00000000,00000000,                                                                                                                                        
R044,BROOKLYN BRIDGE               ,00091908,00004500,00000252,00001313,00000349,00025274,00073092,00000000,00000000,00000000,00000650,00000850,00000000,00001651,00002130,00000847,00000618,00000000,00000555,00000000,00000000,00000000,                                                                                                                                        
R045,42ND STREET & GRAND CENTRAL   ,00086287,00003094,00000100,00000381,00001844,00009046,00030790,00000000,00000000,00000000,00000235,00000977,00000000,00004745,00001285,00001411,00000272,00000000,00000280,00000000,00000000,00000000,                                                                                                                                        
R046,42ND STREET & GRAND CENTRAL   ,00213243,00007163,00000377,00001189,00002492,00039248,00107543,00000000,00000000,00000000,00000837,00002486,00000000,00008549,00004415,00002701,00000936,00000000,00001195,00000000,00000000,00000000,                                                                                                                                        
R047,42ND STREET & GRAND CENTRAL   ,00106540,00004081,00000202,00000759,00001168,00021058,00080217,00000000,00000000,00000000,00000674,00002025,00000000,00004777,00004427,00001538,00000585,00000000,00000436,00000000,00000000,00000000,                                                                                                                                        
R048,42ND STREET & 3RD AVENUE      ,00031764,00000958,00000028,00000195,00000332,00005368,00020712,00000000,00000000,00000000,00000058,00000539,00000000,00000990,00001231,00000387,00000112,00000000,00000108,00000000,00000000,00000000,                                                                                                                                        
R049,51ST STREET & LEXINGTON AVE   ,00060795,00002719,00000161,00000476,00000095,00017472,00043427,00000000,00000000,00000000,00000353,00001045,00000000,00000296,00002708,00000616,00000326,00000000,00000530,00000000,00000000,00000000,                                                                                                                                        
R050,59TH STREET & LEXINGTON AVE   ,00067409,00003357,00000225,00000758,00000175,00020848,00056652,00000000,00000000,00000000,00000381,00001046,00000000,00000852,00002503,00000750,00000281,00000000,00000386,00000000,00000000,00000000,                                                                                                                                        
R051,59TH STREET & LEXINGTON AVE   ,00080446,00003984,00000229,00000865,00000149,00029381,00072215,00000000,00000000,00000000,00000333,00000908,00000000,00000666,00003215,00000847,00000373,00000000,00000428,00000000,00000000,00000000,                                                                                                                                        
R052,WOODLAWN ROAD                 ,00012553,00000702,00000150,00000325,00000003,00007725,00009002,00000000,00000000,00000000,00000012,00000072,00000000,00000009,00000546,00000057,00000020,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R053,149TH STREET & 3RD AVENUE     ,00046029,00001584,00000384,00000962,00000003,00036295,00029852,00000000,00000000,00000000,00000088,00000135,00000000,00000042,00002452,00000050,00000033,00000000,00000131,00000000,00000000,00000000,                                                                                                                                        
R054,FIFTH AVENUE & 42ND STREET    ,00029868,00001242,00000050,00000313,00000127,00006980,00023019,00000000,00000000,00000000,00000124,00000510,00000000,00000205,00000834,00000291,00000113,00000000,00000122,00000000,00000000,00000000,                                                                                                                                        
R055,MAIN STREET                   ,00092641,00006481,00000521,00003751,00000011,00037502,00126044,00000000,00000000,00000000,00000199,00000647,00000000,00000103,00003104,00000290,00000191,00000000,00000287,00000000,00000000,00000000,                                                                                                                                        
R056,NEVINS STREET                 ,00027308,00001550,00000217,00000480,00000015,00013009,00020641,00000000,00000000,00000000,00000101,00000105,00000000,00000090,00001038,00000147,00000085,00000000,00000097,00000000,00000000,00000000,                                                                                                                                        
R057,ATLANTIC AVENUE               ,00083652,00003391,00000374,00001180,00001550,00028014,00066253,00000000,00000000,00000000,00000227,00000541,00000000,00006068,00002527,00000693,00000426,00000000,00000513,00000000,00000000,00000000,                                                                                                                                        
R058,BERGEN STREET                 ,00009945,00000454,00000035,00000130,00000002,00002983,00011838,00000000,00000000,00000000,00000014,00000121,00000000,00000030,00000534,00000104,00000068,00000000,00000065,00000000,00000000,00000000,                                                                                                                                        
R059,GRAND ARMY PLAZA              ,00018194,00001756,00000086,00000374,00000001,00004405,00020363,00000000,00000000,00000000,00000021,00000317,00000000,00000028,00000949,00000165,00000115,00000000,00000090,00000000,00000000,00000000,                                                                                                                                        
R060,EASTERN PARKWAY               ,00010074,00000830,00000096,00000230,00000002,00003899,00012311,00000000,00000000,00000000,00000033,00000077,00000000,00000017,00000477,00000070,00000074,00000000,00000064,00000000,00000000,00000000,                                                                                                                                        
R061,NOSTRAND AVENUE               ,00008628,00000463,00000099,00000124,00000001,00005465,00006679,00000000,00000000,00000000,00000019,00000025,00000000,00000008,00000361,00000015,00000020,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R062,UTICA AVENUE                  ,00053717,00002165,00000443,00001168,00000006,00035430,00039986,00000000,00000000,00000000,00000071,00000278,00000000,00000067,00002944,00000083,00000119,00000000,00000181,00000000,00000000,00000000,                                                                                                                                        
R063,SUTTER AVENUE                 ,00018111,00000563,00000193,00000266,00000006,00010376,00009218,00000000,00000000,00000000,00000011,00000056,00000000,00000015,00000712,00000020,00000019,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R064,SARATOGA AVENUE               ,00014193,00000405,00000095,00000149,00000004,00007412,00006931,00000000,00000000,00000000,00000007,00000049,00000000,00000010,00000487,00000025,00000043,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R065,ROCKWAY AVENUE                ,00014116,00000558,00000117,00000179,00000001,00007835,00006658,00000000,00000000,00000000,00000013,00000018,00000000,00000024,00000453,00000001,00000006,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R066,JUNIUS STREET                 ,00005176,00000288,00000047,00000053,00000001,00003368,00002718,00000000,00000000,00000000,00000016,00000029,00000000,00000006,00000144,00000010,00000006,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
R067,PENNSYLVANIA AVENUE           ,00013075,00000391,00000108,00000196,00000005,00008079,00006674,00000000,00000000,00000000,00000014,00000025,00000000,00000015,00000436,00000003,00000010,00000000,00000027,00000000,00000000,00000000,                                                                                                                                        
R068,VAN SICLEN AVENUE             ,00007899,00000265,00000022,00000061,00000000,00004692,00004285,00000000,00000000,00000000,00000018,00000029,00000000,00000000,00000240,00000005,00000002,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R069,NEW LOTS AVENUE               ,00012754,00000459,00000120,00000198,00000000,00008695,00007553,00000000,00000000,00000000,00000007,00000026,00000000,00000015,00000433,00000005,00000012,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R070,ST GEORGE TERMINAL            ,00033524,00001164,00000052,00000286,00000002,00003203,00011090,00000000,00000000,00000000,00000233,00001109,00000000,00000012,00000634,00000579,00000028,00000000,00000089,00000000,00000000,00000000,                                                                                                                                        
R079,FIFTH AVENUE & 60TH STREET    ,00039344,00001721,00000090,00000320,00000192,00010352,00027250,00000000,00000000,00000000,00000304,00000825,00000000,00000633,00001938,00000483,00000149,00000000,00000222,00000000,00000000,00000000,                                                                                                                                        
R080,57TH STREET & 7TH AVENUE      ,00066778,00004316,00000176,00001030,00000115,00021010,00058189,00000000,00000000,00000000,00000319,00000951,00000000,00000425,00003104,00000714,00000326,00000000,00000445,00000000,00000000,00000000,                                                                                                                                        
R081,49TH STREET & 7TH AVENUE      ,00064085,00002238,00000173,00000689,00000058,00021089,00052493,00000000,00000000,00000000,00000322,00000948,00000000,00000192,00001953,00000569,00000316,00000000,00000605,00000000,00000000,00000000,                                                                                                                                        
R082,28TH STREET & BROADWAY        ,00026317,00000891,00000133,00000300,00000010,00009187,00024210,00000000,00000000,00000000,00000097,00000338,00000000,00000054,00000603,00000216,00000145,00000000,00000168,00000000,00000000,00000000,                                                                                                                                        
R083,23RD STREET & 5TH AVENUE      ,00053658,00001820,00000136,00000477,00000127,00014283,00050207,00000000,00000000,00000000,00000640,00000834,00000000,00000241,00001490,00000558,00000279,00000000,00000352,00000000,00000000,00000000,                                                                                                                                        
R084,59TH STREET/COLUMBUS CIRCLE   ,00178037,00008925,00000629,00002332,00000590,00055419,00138141,00000000,00000000,00000000,00000471,00001596,00000000,00001777,00005119,00001997,00000879,00000000,00001414,00000000,00000000,00000000,                                                                                                                                        
R085,8TH STREET & BROADWAY         ,00048681,00002212,00000143,00000545,00000085,00013972,00045518,00000000,00000000,00000000,00000191,00000443,00000000,00000268,00000964,00000513,00000323,00000000,00000552,00000000,00000000,00000000,                                                                                                                                        
R086,PRINCE STREET & BROADWAY      ,00046284,00001105,00000094,00000282,00000039,00016702,00035718,00000000,00000000,00000000,00000178,00000311,00000000,00000181,00000834,00000327,00000221,00000000,00000484,00000000,00000000,00000000,                                                                                                                                        
R087,CITY HALL                     ,00023420,00001158,00000086,00000323,00000010,00005208,00018985,00000000,00000000,00000000,00000224,00000314,00000000,00000077,00000456,00000234,00000158,00000000,00000128,00000000,00000000,00000000,                                                                                                                                        
R088,CORTLANDT STREET              ,00010179,00000176,00000011,00000049,00000007,00005213,00004061,00000000,00000000,00000000,00000076,00000069,00000000,00000042,00000154,00000054,00000023,00000000,00000164,00000000,00000000,00000000,                                                                                                                                        
R089,JAY ST-METROTECH              ,00010538,00000432,00000037,00000122,00000014,00002586,00008595,00000000,00000000,00000000,00000099,00000134,00000000,00000067,00000200,00000109,00000021,00000000,00000041,00000000,00000000,00000000,                                                                                                                                        
R090,39TH AVENUE & 31ST STREET     ,00006535,00000240,00000029,00000079,00000001,00003044,00003804,00000000,00000000,00000000,00000027,00000040,00000000,00000003,00000480,00000024,00000016,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R091,36TH AVENUE & 31ST STREET     ,00014623,00000632,00000068,00000250,00000000,00005636,00017427,00000000,00000000,00000000,00000031,00000090,00000000,00000030,00000456,00000074,00000044,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R092,BROADWAY & 31ST STREET        ,00024624,00001404,00000077,00000343,00000005,00007383,00032765,00000000,00000000,00000000,00000017,00000163,00000000,00000032,00001148,00000113,00000152,00000000,00000090,00000000,00000000,00000000,                                                                                                                                        
R093,30TH AVENUE & 31ST STREET     ,00027922,00001212,00000101,00000410,00000002,00009887,00035972,00000000,00000000,00000000,00000023,00000130,00000000,00000051,00001168,00000211,00000192,00000000,00000101,00000000,00000000,00000000,                                                                                                                                        
R094,ASTORIA BLVD & 31ST STREET    ,00024752,00000890,00000075,00000264,00000008,00008377,00029350,00000000,00000000,00000000,00000021,00000293,00000000,00000022,00000943,00000150,00000148,00000000,00000092,00000000,00000000,00000000,                                                                                                                                        
R095,DITMARS BLVD & 31ST STREET    ,00035302,00001426,00000141,00000336,00000010,00009891,00042428,00000000,00000000,00000000,00000027,00000378,00000000,00000040,00001385,00000181,00000189,00000000,00000126,00000000,00000000,00000000,                                                                                                                                        
R096,82ND STREET-JACKSON HEIGHTS   ,00038354,00002619,00000251,00000766,00000010,00020313,00027430,00000000,00000000,00000000,00000032,00000140,00000000,00000045,00001039,00000075,00000049,00000000,00000079,00000000,00000000,00000000,                                                                                                                                        
R097,JUNCTION BLVD-ROOSEVELT AVE   ,00058823,00001348,00000171,00000409,00000015,00031117,00027583,00000000,00000000,00000000,00000037,00000098,00000000,00000005,00000825,00000040,00000032,00000000,00000056,00000000,00000000,00000000,                                                                                                                                        
R098,CHURCH AVENUE                 ,00028475,00001374,00000302,00000704,00000009,00017759,00023188,00000000,00000000,00000000,00000052,00000112,00000000,00000013,00001249,00000043,00000086,00000000,00000081,00000000,00000000,00000000,                                                                                                                                        
R099,DEKALB AVENUE                 ,00033884,00001437,00000150,00000689,00000036,00010751,00032947,00000000,00000000,00000000,00000075,00000296,00000000,00000071,00001301,00000280,00000176,00000000,00000111,00000000,00000000,00000000,                                                                                                                                        
R100,METROPOLITAN AVENUE           ,00007960,00000286,00000028,00000129,00000000,00002977,00005630,00000000,00000000,00000000,00000009,00000096,00000000,00000002,00000246,00000055,00000012,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R101,145TH STREET                  ,00044065,00001402,00000322,00000807,00000013,00028843,00049689,00000000,00000000,00000000,00000059,00000162,00000000,00000052,00001899,00000156,00000209,00000000,00000189,00000000,00000000,00000000,                                                                                                                                        
R102,125TH STREET                  ,00054432,00002296,00000458,00001217,00000025,00032903,00048538,00000000,00000000,00000000,00000086,00000195,00000000,00000155,00002050,00000217,00000258,00000000,00000291,00000000,00000000,00000000,                                                                                                                                        
R103,BROADWAY-EAST NEW YORK        ,00022958,00000692,00000220,00000391,00000007,00014623,00013136,00000000,00000000,00000000,00000028,00000064,00000000,00000013,00000733,00000017,00000027,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R104,167TH ST-GRAND CONCOURSE      ,00019944,00000597,00000113,00000290,00000002,00014646,00013298,00000000,00000000,00000000,00000022,00000064,00000000,00000021,00000837,00000027,00000019,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R105,14TH STREET & 7TH AVENUE      ,00057548,00004535,00000346,00001222,00000100,00018415,00051760,00000000,00000000,00000000,00000187,00000650,00000000,00000395,00002068,00000554,00000294,00000000,00000388,00000000,00000000,00000000,                                                                                                                                        
R106,CASTLE HILL AVENUE            ,00015898,00000534,00000127,00000243,00000000,00008486,00010890,00000000,00000000,00000000,00000040,00000065,00000000,00000013,00000682,00000049,00000021,00000000,00000039,00000000,00000000,00000000,                                                                                                                                        
R107,WESTCHESTER SQUARE            ,00010703,00000474,00000094,00000248,00000000,00006259,00008535,00000000,00000000,00000000,00000064,00000058,00000000,00000008,00000346,00000039,00000018,00000000,00000103,00000000,00000000,00000000,                                                                                                                                        
R108,BOROUGH HALL - COURT STREET   ,00092689,00006208,00000489,00001696,00000252,00025107,00076785,00000000,00000000,00000000,00000433,00001052,00000000,00001134,00002975,00000838,00000522,00000000,00000416,00000000,00000000,00000000,                                                                                                                                        
R109,CHURCH AVENUE & NOSTRAND AV   ,00022941,00000989,00000225,00000412,00000002,00013429,00014410,00000000,00000000,00000000,00000034,00000110,00000000,00000013,00000994,00000026,00000061,00000000,00000076,00000000,00000000,00000000,                                                                                                                                        
R110,FLATBUSH AVE & NOSTRAND AV    ,00039963,00001650,00000437,00000955,00000021,00022588,00039011,00000000,00000000,00000000,00000149,00000316,00000000,00000049,00002489,00000237,00000099,00000000,00000117,00000000,00000000,00000000,                                                                                                                                        
R111,23RD STREET & 8TH AVENUE      ,00055124,00003697,00000256,00001230,00000026,00018003,00050903,00000000,00000000,00000000,00000137,00000607,00000000,00000114,00001810,00000474,00000349,00000000,00000524,00000000,00000000,00000000,                                                                                                                                        
R112,FORDHAM RD/GRAND CONCOURSE    ,00026782,00000728,00000193,00000327,00000017,00016783,00015434,00000000,00000000,00000000,00000018,00000049,00000000,00000054,00000777,00000058,00000022,00000000,00000070,00000000,00000000,00000000,                                                                                                                                        
R113,SEVENTH AVENUE & WEST 53RD    ,00042856,00001143,00000065,00000283,00000377,00010856,00023672,00000000,00000000,00000000,00000127,00000675,00000000,00001004,00002524,00000440,00000116,00000000,00000437,00000000,00000000,00000000,                                                                                                                                        
R114,PARSONS BLVD & HILLSIDE AV    ,00012602,00000628,00000091,00000316,00000001,00005687,00010151,00000000,00000000,00000000,00000027,00000075,00000000,00000000,00000559,00000038,00000011,00000000,00000049,00000000,00000000,00000000,                                                                                                                                        
R115,169TH STREET & HILLSIDE AVE   ,00019374,00000897,00000129,00000342,00000006,00006835,00016873,00000000,00000000,00000000,00000032,00000129,00000000,00000012,00000491,00000088,00000070,00000000,00000057,00000000,00000000,00000000,                                                                                                                                        
R116,50TH STREET & 7TH AVENUE      ,00068687,00002697,00000187,00000665,00000682,00020101,00042645,00000000,00000000,00000000,00000235,00001035,00000000,00001733,00002086,00000756,00000292,00000000,00000526,00000000,00000000,00000000,                                                                                                                                        
R117,242ND STREET & BROADWAY       ,00009011,00000341,00000041,00000144,00000004,00004243,00007185,00000000,00000000,00000000,00000032,00000059,00000000,00000020,00000362,00000064,00000021,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R118, CANAL STREET                 ,00021104,00002708,00000064,00002006,00000003,00004786,00031110,00000000,00000000,00000000,00000069,00000227,00000000,00000066,00000563,00000122,00000081,00000000,00000139,00000000,00000000,00000000,                                                                                                                                        
R119,FORDHAM ROAD & JEROME AVE     ,00029304,00000832,00000173,00000382,00000011,00019083,00015987,00000000,00000000,00000000,00000036,00000035,00000000,00000021,00000851,00000049,00000039,00000000,00000066,00000000,00000000,00000000,                                                                                                                                        
R120,MORRISON AVE & WESTCHESTER    ,00027539,00000911,00000138,00000229,00000001,00017869,00012815,00000000,00000000,00000000,00000011,00000111,00000000,00000007,00000598,00000017,00000036,00000000,00000039,00000000,00000000,00000000,                                                                                                                                        
