     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,01/19/2013-01/25/2013,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                          
R001,WHITEHALL STREET              ,00027634,00001041,00000132,00000405,00000036,00008393,00015479,00000000,00000000,00000000,00000000,00000320,00000000,00000086,00001253,00000369,00000116,00000000,00000248,00000000,00000000,00000000,00000000,                                                                                                                               
R003,CYPRESS HILLS                 ,00003571,00000155,00000003,00000021,00000003,00001519,00001084,00000000,00000000,00000000,00000000,00000017,00000000,00000006,00000065,00000014,00000001,00000000,00000008,00000000,00000000,00000000,00000000,                                                                                                                               
R004,75TH STREET & ELDERTS LANE    ,00008658,00000318,00000014,00000114,00000000,00003509,00003708,00000000,00000000,00000000,00000000,00000043,00000000,00000000,00000215,00000010,00000021,00000000,00000046,00000000,00000000,00000000,00000000,                                                                                                                               
R005,85TH STREET & FOREST PKWAY    ,00009463,00000430,00000051,00000116,00000000,00003558,00004841,00000000,00000000,00000000,00000000,00000033,00000000,00000001,00000151,00000032,00000036,00000000,00000030,00000000,00000000,00000000,00000000,                                                                                                                               
R006,WOODHAVEN BOULEVARD           ,00008894,00000380,00000031,00000137,00000001,00004960,00004804,00000000,00000000,00000000,00000000,00000052,00000000,00000017,00000222,00000049,00000050,00000000,00000032,00000000,00000000,00000000,00000000,                                                                                                                               
R007,104TH STREET                  ,00006926,00000253,00000034,00000059,00000004,00002641,00002713,00000000,00000000,00000000,00000000,00000028,00000000,00000005,00000104,00000028,00000021,00000000,00000026,00000000,00000000,00000000,00000000,                                                                                                                               
R008,111TH STREET                  ,00006205,00000203,00000024,00000043,00000005,00002388,00002218,00000000,00000000,00000000,00000000,00000031,00000000,00000004,00000125,00000031,00000009,00000000,00000015,00000000,00000000,00000000,00000000,                                                                                                                               
