     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,08/27/2011-09/02/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R122,90TH STREET/ELMHURST AVENUE   ,00038647,00001488,00000165,00000410,00000011,00017581,00020931,00000000,00000000,00000000,00000000,00000100,00000000,00000002,00000687,00000036,00000039,00000000,00000065,00000000,00000000,00000000,                                                                                                                                        
R123,FRANKLIN AVE/EASTERN PKWY     ,00025913,00000931,00000143,00000358,00000010,00010272,00019101,00000000,00000000,00000000,00000000,00000086,00000000,00000018,00001157,00000062,00000109,00000000,00000128,00000000,00000000,00000000,                                                                                                                                        
R124,KINGSTON AVE/EASTERN PKWY     ,00011600,00000630,00000105,00000203,00000002,00003620,00004436,00000000,00000000,00000000,00000000,00000037,00000000,00000002,00000267,00000020,00000012,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R125,BROAD STREET & WALL STREET    ,00012296,00000370,00000041,00000068,00000014,00002744,00007916,00000000,00000000,00000000,00000000,00000249,00000000,00000043,00000527,00000121,00000062,00000000,00000055,00000000,00000000,00000000,                                                                                                                                        
R126,175TH STREET/FT WASHINGTON    ,00031515,00001285,00000082,00000331,00000001,00007646,00013876,00000000,00000000,00000000,00000000,00000199,00000000,00000014,00000677,00000139,00000104,00000000,00000125,00000000,00000000,00000000,                                                                                                                                        
R127,JAY ST-METROTECH              ,00072428,00002632,00000483,00000926,00000052,00022834,00045270,00000000,00000000,00000000,00000000,00000408,00000000,00000152,00001788,00000496,00000312,00000000,00000341,00000000,00000000,00000000,                                                                                                                                        
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00009892,00000466,00000055,00000110,00000003,00003082,00005828,00000000,00000000,00000000,00000000,00000040,00000000,00000013,00000167,00000010,00000020,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R129,BERGEN STREET-SMITH STREET    ,00020891,00000812,00000041,00000202,00000003,00004408,00017662,00000000,00000000,00000000,00000000,00000150,00000000,00000012,00000828,00000153,00000098,00000000,00000166,00000000,00000000,00000000,                                                                                                                                        
R130,KINGS HIGHWAY-MCDONALD AVE    ,00006945,00000485,00000038,00000169,00000002,00001842,00004656,00000000,00000000,00000000,00000000,00000076,00000000,00000000,00000132,00000052,00000017,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R131,23RD STREET-PARK AVE SOUTH    ,00062659,00002455,00000217,00000621,00000196,00013421,00047835,00000000,00000000,00000000,00000000,00000732,00000000,00000444,00001724,00000761,00000343,00000000,00000390,00000000,00000000,00000000,                                                                                                                                        
R132,125TH STREET-LEXINGTON AVE    ,00056180,00002342,00000481,00001258,00000203,00031191,00029645,00000000,00000000,00000000,00000000,00000166,00000000,00000681,00001600,00000237,00000139,00000000,00000234,00000000,00000000,00000000,                                                                                                                                        
R133,MOSHOLU PARKWAY-JEROME AVE    ,00019428,00000850,00000118,00000246,00000005,00007962,00008564,00000000,00000000,00000000,00000000,00000033,00000000,00000011,00000791,00000059,00000032,00000000,00000095,00000000,00000000,00000000,                                                                                                                                        
R134,HUNTERS PT AVE-49TH AVE       ,00011772,00000391,00000039,00000084,00000349,00003221,00005350,00000000,00000000,00000000,00000000,00000090,00000000,00000804,00001013,00000149,00000024,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R135,NEWKIRK AVE-NOSTRAND AVE      ,00016251,00000667,00000098,00000248,00000003,00007032,00007549,00000000,00000000,00000000,00000000,00000059,00000000,00000011,00000664,00000015,00000041,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R136,SHEEPSHEAD BAY ROAD           ,00024539,00001707,00000122,00000641,00000020,00004617,00016681,00000000,00000000,00000000,00000000,00000410,00000000,00000013,00000970,00000225,00000055,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R137,MYRTLE AVE-GATES AVENUE       ,00033854,00000902,00000155,00000342,00000003,00013622,00020272,00000000,00000000,00000000,00000000,00000111,00000000,00000007,00000746,00000036,00000128,00000000,00000108,00000000,00000000,00000000,                                                                                                                                        
R138,WEST 4TH ST-WASHINGTON SQ     ,00080461,00003300,00000255,00000822,00000096,00021882,00057871,00000000,00000000,00000000,00000000,00000690,00000000,00000291,00002049,00000734,00000482,00000000,00000775,00000000,00000000,00000000,                                                                                                                                        
R139,CANAL STREET-LISPENARD ST     ,00042071,00001131,00000087,00000267,00000198,00009974,00025466,00000000,00000000,00000000,00000000,00000372,00000000,00000826,00001113,00000379,00000183,00000000,00000356,00000000,00000000,00000000,                                                                                                                                        
R140,QUEENS PLAZA-JACKSON AVE      ,00013567,00000514,00000088,00000312,00000017,00005850,00009809,00000000,00000000,00000000,00000000,00000095,00000000,00000078,00000755,00000095,00000103,00000000,00000100,00000000,00000000,00000000,                                                                                                                                        
R141,71ST AVE-CONTINENTAL AVE      ,00048923,00004217,00000270,00001242,00000023,00011329,00039937,00000000,00000000,00000000,00000000,00000682,00000000,00000100,00001909,00000596,00000284,00000000,00000243,00000000,00000000,00000000,                                                                                                                                        
R142,ESSEX ST-DELANCEY ST          ,00040899,00001657,00000178,00000619,00000018,00013323,00029655,00000000,00000000,00000000,00000000,00000219,00000000,00000048,00001198,00000205,00000199,00000000,00000306,00000000,00000000,00000000,                                                                                                                                        
R143,28TH STREET-PARK AVE SOUTH    ,00047687,00001798,00000195,00000473,00000119,00012211,00031721,00000000,00000000,00000000,00000000,00000612,00000000,00000211,00002406,00000415,00000244,00000000,00000309,00000000,00000000,00000000,                                                                                                                                        
R144,96TH STREET-LEXINGTON AVE     ,00047640,00002433,00000181,00000797,00000073,00013002,00037773,00000000,00000000,00000000,00000000,00000295,00000000,00000191,00002388,00000470,00000461,00000000,00000246,00000000,00000000,00000000,                                                                                                                                        
R145,241ST ST-WHITE PLAINS RD      ,00012318,00000356,00000044,00000090,00000009,00004784,00003109,00000000,00000000,00000000,00000000,00000017,00000000,00000014,00000257,00000009,00000024,00000000,00000067,00000000,00000000,00000000,                                                                                                                                        
R146,HUNTS PT AVE-SOUTHERN BLVD    ,00017065,00000538,00000123,00000303,00000001,00011188,00008362,00000000,00000000,00000000,00000000,00000046,00000000,00000001,00000674,00000030,00000017,00000000,00000044,00000000,00000000,00000000,                                                                                                                                        
R147,61ST STREET-ROOSEVELT AVE     ,00034432,00001701,00000139,00000540,00000191,00011378,00026495,00000000,00000000,00000000,00000000,00000239,00000000,00000639,00000743,00000146,00000114,00000000,00000194,00000000,00000000,00000000,                                                                                                                                        
R148,PARKSIDE AVE-OCEAN AVE        ,00013604,00000545,00000136,00000273,00000001,00005952,00009008,00000000,00000000,00000000,00000000,00000032,00000000,00000002,00000644,00000017,00000047,00000000,00000038,00000000,00000000,00000000,                                                                                                                                        
R149,NEWKIRK AVE-EAST 16TH ST      ,00019536,00001071,00000141,00000426,00000015,00006920,00013262,00000000,00000000,00000000,00000000,00000131,00000000,00000011,00000638,00000102,00000086,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R150,AVENUE U-EAST 16TH STREET     ,00013103,00000942,00000041,00000489,00000015,00002866,00011385,00000000,00000000,00000000,00000000,00000116,00000000,00000004,00000362,00000078,00000046,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R151,STILLWELL AVE-CONEY ISLAND    ,00030629,00001566,00000181,00000831,00000013,00010796,00013681,00000000,00000000,00000000,00000000,00000091,00000000,00000009,00000428,00000077,00000031,00000000,00000161,00000000,00000000,00000000,                                                                                                                                        
R152,ROCKAWAY PKWY-GLENWOOD RD     ,00021380,00000587,00000154,00000352,00000001,00011346,00011831,00000000,00000000,00000000,00000000,00000092,00000000,00000005,00001068,00000052,00000029,00000000,00000065,00000000,00000000,00000000,                                                                                                                                        
R153,UTICA AVE-STUYVESANT AVE      ,00024456,00000700,00000195,00000321,00000000,00014181,00014150,00000000,00000000,00000000,00000000,00000063,00000000,00000026,00000923,00000030,00000069,00000000,00000109,00000000,00000000,00000000,                                                                                                                                        
R154,TREMONT AVE-179TH ST          ,00015669,00000496,00000126,00000203,00000003,00009898,00007901,00000000,00000000,00000000,00000000,00000055,00000000,00000005,00000650,00000017,00000021,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R155,KINGSBRIDGE RD-196TH ST       ,00014092,00000408,00000065,00000167,00000000,00007258,00006322,00000000,00000000,00000000,00000000,00000035,00000000,00000011,00000536,00000020,00000017,00000000,00000038,00000000,00000000,00000000,                                                                                                                                        
R156,BEDFORD PARK BLVD-203RD ST    ,00011694,00000468,00000066,00000167,00000006,00005097,00006701,00000000,00000000,00000000,00000000,00000033,00000000,00000004,00000506,00000030,00000028,00000000,00000044,00000000,00000000,00000000,                                                                                                                                        
R157,205TH ST-BAINBRIDGE AVE       ,00015468,00000524,00000080,00000235,00000000,00006934,00007875,00000000,00000000,00000000,00000000,00000041,00000000,00000024,00000531,00000051,00000022,00000000,00000099,00000000,00000000,00000000,                                                                                                                                        
R158,UNION TURNPIKE-KEW GARDENS    ,00035743,00002157,00000219,00000859,00000046,00013736,00036253,00000000,00000000,00000000,00000000,00000366,00000000,00000091,00001912,00000335,00000177,00000000,00000220,00000000,00000000,00000000,                                                                                                                                        
R159,116TH STREET-COLUMBIA         ,00037074,00001235,00000067,00000309,00000057,00006051,00021065,00000000,00000000,00000000,00000000,00000131,00000000,00000207,00000425,00000439,00000261,00000000,00000407,00000000,00000000,00000000,                                                                                                                                        
R160,ASTOR PLACE-4 AVENUE          ,00034702,00001363,00000095,00000369,00000071,00009384,00025217,00000000,00000001,00000000,00000000,00000268,00000000,00000305,00000696,00000286,00000220,00000000,00000300,00000000,00000000,00000000,                                                                                                                                        
R161,KINGSBRIDGE RD-JEROME AVE     ,00020553,00000673,00000146,00000251,00000003,00010703,00009256,00000000,00000000,00000000,00000000,00000045,00000000,00000001,00000676,00000040,00000022,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R163,14TH STREET-6TH AVENUE        ,00049590,00001798,00000181,00000621,00000026,00013220,00038512,00000000,00000000,00000000,00000000,00000470,00000000,00000083,00001722,00000398,00000308,00000000,00000339,00000000,00000000,00000000,                                                                                                                                        
R164,66TH STREET-BROADWAY          ,00037737,00003297,00000212,00000811,00000106,00009821,00026596,00000000,00000000,00000000,00000000,00000384,00000000,00000570,00000913,00000402,00000235,00000000,00000288,00000000,00000000,00000000,                                                                                                                                        
R165,TOMPKINSVILLE                 ,00002169,00000049,00000006,00000014,00000000,00000333,00000278,00000000,00000000,00000000,00000000,00000001,00000000,00000000,00000005,00000006,00000000,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R166,79TH STREET-BROADWAY          ,00030010,00002231,00000123,00000584,00000029,00009811,00021467,00000000,00000000,00000000,00000000,00000318,00000000,00000061,00000747,00000257,00000158,00000000,00000226,00000000,00000000,00000000,                                                                                                                                        
R167,86TH STREET-BROADWAY          ,00033119,00002969,00000192,00000728,00000017,00010384,00026827,00000000,00000000,00000000,00000000,00000338,00000000,00000093,00000958,00000360,00000211,00000000,00000211,00000000,00000000,00000000,                                                                                                                                        
R168,96TH STREET-BROADWAY          ,00065314,00005785,00000453,00001710,00000040,00022900,00055707,00000000,00000000,00000000,00000000,00000595,00000000,00000179,00001969,00000630,00000480,00000000,00000410,00000000,00000000,00000000,                                                                                                                                        
R169,137TH STREET-BROADWAY         ,00029820,00001120,00000161,00000327,00000031,00013916,00022742,00000000,00000000,00000000,00000000,00000079,00000000,00000028,00000860,00000150,00000152,00000000,00000100,00000000,00000000,00000000,                                                                                                                                        
R170,14TH STREET-UNION SQUARE      ,00215218,00008616,00000800,00002645,00000390,00064886,00174318,00000000,00000000,00000000,00000000,00001838,00000000,00001191,00006566,00001962,00001360,00000000,00001485,00000000,00000000,00000000,                                                                                                                                        
R171,7TH AVENUE-PARK PLACE         ,00017277,00000673,00000060,00000212,00000000,00003495,00017989,00000000,00000000,00000000,00000000,00000190,00000000,00000008,00000789,00000195,00000143,00000000,00000116,00000000,00000000,00000000,                                                                                                                                        
R172,BRIGHTON BEACH-CONEY ISLAND   ,00018755,00001711,00000099,00000528,00000011,00004249,00009894,00000000,00000000,00000000,00000000,00000136,00000000,00000029,00000243,00000042,00000022,00000000,00000065,00000000,00000000,00000000,                                                                                                                                        
R173,207TH STREET-BROADWAY         ,00016145,00000772,00000155,00000365,00000003,00007066,00014103,00000000,00000000,00000000,00000000,00000101,00000000,00000014,00000654,00000087,00000087,00000000,00000055,00000000,00000000,00000000,                                                                                                                                        
R174,181ST STREET-FT WASH AVE      ,00019428,00001219,00000100,00000363,00000001,00005549,00016721,00000000,00000000,00000000,00000000,00000134,00000000,00000008,00000739,00000110,00000130,00000000,00000105,00000000,00000000,00000000,                                                                                                                                        
R175,8TH AVENUE-14TH STREET        ,00075115,00002628,00000299,00000971,00000152,00025379,00056875,00000000,00000000,00000000,00000000,00000574,00000000,00000420,00002794,00000730,00000428,00000000,00000786,00000000,00000000,00000000,                                                                                                                                        
R176,33RD STREET-PARK AVENUE       ,00062552,00002522,00000148,00000621,00000108,00016841,00042619,00000000,00000000,00000000,00000000,00000760,00000000,00000223,00001912,00000575,00000372,00000000,00000415,00000000,00000000,00000000,                                                                                                                                        
R177,68TH STREET-HUNTER COLLEGE    ,00080867,00003773,00000235,00000782,00000251,00017012,00052604,00000000,00000000,00000000,00000000,00000657,00000000,00000626,00001972,00000806,00000474,00000000,00000375,00000000,00000000,00000000,                                                                                                                                        
R178,77TH STREET-LEXINGTON AVE     ,00072409,00004382,00000245,00000741,00000109,00017486,00048008,00000000,00000000,00000000,00000000,00000763,00000000,00000401,00001736,00000729,00000453,00000000,00000485,00000000,00000000,00000000,                                                                                                                                        
R179,86TH STREET-LEXINGTON AVE     ,00114829,00006348,00000418,00001330,00000116,00032017,00092456,00000000,00000000,00000000,00000000,00001209,00000000,00000438,00003700,00001344,00000903,00000000,00000654,00000000,00000000,00000000,                                                                                                                                        
R180,103RD STREET-LEXINGTON AVE    ,00031270,00001420,00000212,00000470,00000031,00013837,00017692,00000000,00000000,00000000,00000000,00000095,00000000,00000045,00000821,00000103,00000095,00000000,00000110,00000000,00000000,00000000,                                                                                                                                        
R181,110TH STREET-LEXINGTON AVE    ,00022502,00001107,00000128,00000308,00000004,00011307,00014488,00000000,00000000,00000000,00000000,00000061,00000000,00000019,00000652,00000090,00000075,00000000,00000097,00000000,00000000,00000000,                                                                                                                                        
R182,116TH STREET-LEXINGTON AVE    ,00030214,00001205,00000220,00000452,00000006,00016752,00019161,00000000,00000000,00000000,00000000,00000065,00000000,00000026,00000919,00000081,00000104,00000000,00000103,00000000,00000000,00000000,                                                                                                                                        
R183,BEDFORD PARK BLVD-JEROME AV   ,00011988,00000258,00000073,00000188,00000003,00006142,00005737,00000000,00000000,00000000,00000000,00000031,00000000,00000005,00000330,00000020,00000034,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R184,CORTELYOU RD-EAST 16TH ST     ,00014460,00000733,00000085,00000229,00000003,00004690,00009648,00000000,00000000,00000000,00000000,00000077,00000000,00000009,00000456,00000078,00000092,00000000,00000057,00000000,00000000,00000000,                                                                                                                                        
R185,DYCKMAN STREET-BROADWAY       ,00015419,00000795,00000066,00000216,00000000,00005932,00009749,00000000,00000000,00000000,00000000,00000030,00000000,00000002,00000445,00000054,00000104,00000000,00000044,00000000,00000000,00000000,                                                                                                                                        
R186,86TH ST-CENTRAL PARK WEST     ,00015964,00001273,00000085,00000337,00000005,00004832,00014019,00000000,00000000,00000000,00000000,00000127,00000000,00000067,00000565,00000155,00000140,00000000,00000140,00000000,00000000,00000000,                                                                                                                                        
R187,81ST STREET-MUSEUM            ,00021358,00001015,00000053,00000254,00000031,00008814,00014028,00000000,00000000,00000000,00000000,00000179,00000000,00000119,00000633,00000223,00000096,00000000,00000232,00000000,00000000,00000000,                                                                                                                                        
R188,50TH STREET-8TH AVENUE        ,00033291,00001380,00000147,00000532,00000101,00011470,00020330,00000000,00000000,00000000,00000000,00000203,00000000,00000253,00000806,00000333,00000189,00000000,00000498,00000000,00000000,00000000,                                                                                                                                        
R189,CHRISTOPHER ST-SHERIDAN SQ    ,00022470,00001285,00000110,00000350,00000031,00006628,00013185,00000000,00000000,00000000,00000000,00000159,00000000,00000076,00000523,00000173,00000111,00000000,00000218,00000000,00000000,00000000,                                                                                                                                        
R190,23RD STREET-7TH AVENUE        ,00026170,00001634,00000185,00000652,00000048,00008741,00020667,00000000,00000000,00000000,00000000,00000277,00000000,00000129,00000855,00000309,00000179,00000000,00000220,00000000,00000000,00000000,                                                                                                                                        
R191,103RD STREET-BROADWAY         ,00024725,00002098,00000127,00000541,00000005,00009833,00018604,00000000,00000000,00000000,00000000,00000172,00000000,00000022,00000605,00000208,00000152,00000000,00000280,00000000,00000000,00000000,                                                                                                                                        
R192,110TH STREET-BROADWAY         ,00027630,00001901,00000157,00000568,00000007,00007936,00020220,00000000,00000000,00000000,00000000,00000193,00000000,00000057,00000644,00000281,00000162,00000000,00000265,00000000,00000000,00000000,                                                                                                                                        
R193,157TH STREET-BROADWAY         ,00017563,00000932,00000176,00000292,00000001,00010182,00012661,00000000,00000000,00000000,00000000,00000043,00000000,00000002,00000515,00000048,00000056,00000000,00000079,00000000,00000000,00000000,                                                                                                                                        
R194,BLEECKER ST-LAFAYETTE ST      ,00025752,00000781,00000071,00000208,00000038,00008441,00022257,00000000,00000000,00000000,00000000,00000264,00000000,00000190,00000745,00000199,00000165,00000000,00000268,00000000,00000000,00000000,                                                                                                                                        
R195,161ST STREET-YANKEE STADIUM   ,00054029,00001888,00000324,00000780,00000032,00025297,00023498,00000000,00000000,00000000,00000000,00000170,00000000,00000096,00001531,00000184,00000109,00000000,00000258,00000000,00000000,00000000,                                                                                                                                        
R196,PROSPECT PARK-EMPIRE BLVD     ,00016348,00000709,00000111,00000289,00000000,00007204,00012612,00000000,00000000,00000000,00000000,00000087,00000000,00000008,00000809,00000041,00000071,00000000,00000074,00000000,00000000,00000000,                                                                                                                                        
R197,36TH STREET-4TH AVENUE        ,00022436,00000830,00000071,00000407,00000014,00007731,00014881,00000000,00000000,00000000,00000000,00000098,00000000,00000028,00000588,00000115,00000057,00000000,00000072,00000000,00000000,00000000,                                                                                                                                        
R198,NOSTRAND AVE-FULTON ST        ,00029376,00000980,00000263,00000417,00000006,00016626,00018647,00000000,00000001,00000000,00000000,00000105,00000000,00000012,00001021,00000070,00000122,00000000,00000160,00000000,00000000,00000000,                                                                                                                                        
R199,KINGSTON AVE-THROOP AVE       ,00010749,00000338,00000112,00000119,00000000,00005099,00005363,00000000,00000000,00000000,00000000,00000044,00000000,00000003,00000306,00000026,00000043,00000000,00000046,00000000,00000000,00000000,                                                                                                                                        
R200,EUCLID AVE-PITKIN AVE         ,00021594,00000662,00000129,00000251,00000000,00008429,00008374,00000000,00000000,00000000,00000000,00000037,00000000,00000006,00000481,00000022,00000028,00000000,00000047,00000000,00000000,00000000,                                                                                                                                        
R201,WOODHAVEN BLVD-QUEENS BLVD    ,00044873,00002151,00000227,00000732,00000006,00013186,00029328,00000000,00000000,00000000,00000000,00000211,00000000,00000041,00001317,00000145,00000099,00000000,00000156,00000000,00000000,00000000,                                                                                                                                        
R202,63RD DRIVE-REGO PARK          ,00033025,00003322,00000252,00000846,00000010,00006632,00024622,00000000,00000000,00000000,00000000,00000397,00000000,00000047,00001211,00000170,00000136,00000000,00000111,00000000,00000000,00000000,                                                                                                                                        
R203,23RD STREET-6TH AVENUE        ,00030942,00001153,00000113,00000381,00000023,00007340,00023804,00000000,00000000,00000000,00000000,00000426,00000000,00000075,00000892,00000394,00000226,00000000,00000157,00000000,00000000,00000000,                                                                                                                                        
R204,CHURCH AVE-MCDONALD AVE       ,00017456,00001076,00000095,00000526,00000012,00005747,00015598,00000000,00000000,00000000,00000000,00000097,00000000,00000003,00000361,00000070,00000068,00000000,00000070,00000000,00000000,00000000,                                                                                                                                        
R205,149TH ST-GRAND CONCOURSE      ,00026908,00000769,00000163,00000390,00000009,00013835,00014006,00000000,00000000,00000000,00000000,00000083,00000000,00000017,00002063,00000071,00000043,00000000,00000106,00000000,00000000,00000000,                                                                                                                                        
R206,125TH STREET-LENOX AVENUE     ,00025386,00001198,00000286,00000771,00000035,00015017,00016296,00000000,00000000,00000000,00000000,00000080,00000000,00000102,00000965,00000114,00000091,00000000,00000121,00000000,00000000,00000000,                                                                                                                                        
R207,135TH STREET-LENOX AVENUE     ,00022976,00001300,00000234,00000601,00000010,00011303,00015373,00000000,00000000,00000000,00000000,00000049,00000000,00000024,00001952,00000069,00000126,00000000,00000110,00000000,00000000,00000000,                                                                                                                                        
R208,103RD ST-ROOSEVELT AVE        ,00044931,00000699,00000137,00000306,00000003,00023253,00015591,00000000,00000000,00000000,00000000,00000069,00000000,00000001,00000484,00000030,00000024,00000000,00000066,00000000,00000000,00000000,                                                                                                                                        
R209,STERLING ST-NOSTRAND AVE      ,00012221,00000688,00000108,00000176,00000000,00005228,00006301,00000000,00000000,00000000,00000000,00000049,00000000,00000004,00000401,00000037,00000030,00000000,00000046,00000000,00000000,00000000,                                                                                                                                        
R210,BEVERLY RD-NOSTRAND AVE       ,00009978,00000375,00000060,00000117,00000003,00003726,00003883,00000000,00000000,00000000,00000000,00000051,00000000,00000001,00000283,00000016,00000018,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R211,KINGS HIGHWAY-EAST 16TH ST    ,00032400,00002287,00000160,00000954,00000016,00007437,00021965,00000000,00000000,00000000,00000000,00000466,00000000,00000014,00000781,00000290,00000098,00000000,00000068,00000000,00000000,00000000,                                                                                                                                        
R212,59TH STREET-4TH AVENUE        ,00025803,00000865,00000083,00000378,00000003,00007991,00015970,00000000,00000000,00000000,00000000,00000091,00000000,00000023,00000422,00000055,00000092,00000000,00000070,00000000,00000000,00000000,                                                                                                                                        
R213,BAY RIDGE AVE-4TH AVENUE      ,00014791,00000725,00000053,00000330,00000001,00003624,00012303,00000000,00000000,00000000,00000000,00000109,00000000,00000002,00000342,00000091,00000054,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R214,77TH STREET-4TH AVENUE        ,00011201,00000646,00000039,00000165,00000004,00001834,00007647,00000000,00000000,00000000,00000000,00000163,00000000,00000004,00000323,00000081,00000055,00000000,00000041,00000000,00000000,00000000,                                                                                                                                        
R215,86TH STREET-4TH AVENUE        ,00017397,00000827,00000099,00000369,00000001,00005541,00013484,00000000,00000000,00000000,00000000,00000138,00000000,00000009,00000474,00000132,00000060,00000000,00000049,00000000,00000000,00000000,                                                                                                                                        
R216,BAY RIDGE - 95TH STREET       ,00013016,00000727,00000094,00000157,00000003,00001955,00007999,00000000,00000000,00000000,00000000,00000180,00000000,00000004,00000320,00000116,00000065,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R217,HOYT ST-SCHERMERHORN ST       ,00021787,00000930,00000128,00000191,00000001,00007454,00010342,00000000,00000000,00000000,00000000,00000043,00000000,00000002,00000542,00000073,00000087,00000000,00000112,00000000,00000000,00000000,                                                                                                                                        
R218,ELMHURST AVE-BROADWAY         ,00024157,00001740,00000143,00000592,00000002,00006993,00027380,00000000,00000000,00000000,00000000,00000097,00000000,00000018,00000941,00000039,00000088,00000000,00000068,00000000,00000000,00000000,                                                                                                                                        
R219,67TH AVENUE-QUEENS BLVD       ,00018279,00001766,00000091,00000458,00000006,00002648,00014715,00000000,00000000,00000000,00000000,00000260,00000000,00000011,00000801,00000151,00000110,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R220,CARROLL ST-PRESIDENT ST       ,00024403,00000792,00000058,00000187,00000007,00005252,00019499,00000000,00000000,00000000,00000000,00000237,00000000,00000015,00000780,00000213,00000136,00000000,00000121,00000000,00000000,00000000,                                                                                                                                        
R221,167TH STREET-RIVER AVENUE     ,00018904,00000516,00000118,00000199,00000002,00011226,00008640,00000000,00000000,00000000,00000000,00000018,00000000,00000009,00000765,00000014,00000013,00000000,00000067,00000000,00000000,00000000,                                                                                                                                        
R222,177TH STREET-PARKCHESTER      ,00030017,00001203,00000148,00000401,00000002,00013296,00017318,00000000,00000000,00000000,00000000,00000160,00000000,00000019,00001399,00000117,00000090,00000000,00000086,00000000,00000000,00000000,                                                                                                                                        
R223,46TH ST-BLISS ST              ,00028428,00001256,00000110,00000423,00000002,00011559,00025405,00000000,00000000,00000000,00000000,00000083,00000000,00000040,00000771,00000104,00000174,00000000,00000098,00000000,00000000,00000000,                                                                                                                                        
R224,CLARK STREET-HENRY STREET     ,00010266,00000887,00000050,00000201,00000013,00002439,00009945,00000000,00000000,00000000,00000000,00000150,00000000,00000036,00000309,00000093,00000084,00000000,00000120,00000000,00000000,00000000,                                                                                                                                        
R225,HOYT STREET-HOYT STREET       ,00009105,00000500,00000100,00000158,00000016,00004098,00004370,00000000,00000000,00000000,00000000,00000007,00000000,00000031,00000264,00000016,00000016,00000000,00000042,00000000,00000000,00000000,                                                                                                                                        
R226,GUN HILL ROAD-SEYMOUR         ,00013072,00000368,00000081,00000139,00000000,00004409,00004251,00000000,00000000,00000000,00000000,00000060,00000000,00000000,00000532,00000030,00000019,00000000,00000043,00000000,00000000,00000000,                                                                                                                                        
R227,RECTOR STREET-CHURCH STREET   ,00015923,00000660,00000040,00000150,00000011,00003249,00011384,00000000,00000000,00000000,00000000,00000342,00000000,00000044,00000392,00000225,00000123,00000000,00000078,00000000,00000000,00000000,                                                                                                                                        
R228,AVENUE J-EAST 16TH STREET     ,00012970,00000950,00000075,00000339,00000010,00003859,00009651,00000000,00000000,00000000,00000000,00000154,00000000,00000012,00000355,00000100,00000036,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R229,AVENUE M-EAST 16TH STREET     ,00007877,00000679,00000076,00000181,00000001,00001922,00004256,00000000,00000000,00000000,00000000,00000060,00000000,00000008,00000126,00000040,00000025,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
R230,NECK ROAD-EAST 16TH STREET    ,00009502,00000685,00000012,00000273,00000002,00001200,00007235,00000000,00000000,00000000,00000000,00000189,00000000,00000005,00000226,00000092,00000023,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R231,UNION STREET-4TH AVENUE       ,00013567,00000428,00000043,00000118,00000000,00003392,00011500,00000000,00000000,00000000,00000000,00000156,00000000,00000005,00000476,00000111,00000103,00000000,00000094,00000000,00000000,00000000,                                                                                                                                        
R232,45TH STREET-4TH AVENUE        ,00016248,00000625,00000059,00000232,00000003,00005447,00007455,00000000,00000000,00000000,00000000,00000046,00000000,00000012,00000261,00000023,00000039,00000000,00000042,00000000,00000000,00000000,                                                                                                                                        
R233,53RD STREET-4TH AVENUE        ,00017972,00000586,00000063,00000202,00000000,00005380,00008601,00000000,00000000,00000000,00000000,00000036,00000000,00000007,00000237,00000038,00000039,00000000,00000040,00000000,00000000,00000000,                                                                                                                                        
R234,50TH STREET-NEW UTRECHT AVE   ,00007599,00000510,00000041,00000153,00000003,00001594,00003177,00000000,00000000,00000000,00000000,00000032,00000000,00000012,00000050,00000033,00000005,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
