     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,09/03/2011-09/09/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R017,LEXINGTON AVENUE              ,00073910,00003106,00000164,00000594,00000947,00010839,00039822,00000000,00000000,00000000,00000000,00001323,00000000,00001626,00001881,00001278,00000395,00000000,00000452,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00096516,00005903,00000746,00002537,00000030,00044210,00104865,00000000,00000000,00000000,00000000,00000399,00000000,00000076,00003687,00000372,00000221,00000000,00000507,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00034180,00001513,00000208,00000894,00000011,00014777,00027773,00000000,00000000,00000000,00000000,00000352,00000000,00000018,00002055,00000192,00000098,00000000,00000151,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00150096,00005453,00000326,00001191,00000800,00040675,00089787,00000000,00000000,00000000,00000000,00002294,00000001,00001009,00004530,00001583,00000700,00000000,00001134,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00092109,00003130,00000292,00000871,00000127,00026196,00067393,00000000,00000000,00000000,00000000,00001492,00000000,00000167,00003629,00000939,00000506,00000000,00000682,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00187946,00006751,00000686,00001886,00000745,00062519,00116431,00000000,00000000,00000000,00000000,00001608,00000000,00001145,00005126,00001207,00000648,00000000,00001433,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00145041,00004633,00000412,00001269,00000614,00028949,00075631,00000000,00000000,00000000,00000000,00001635,00000000,00000914,00002843,00001533,00000627,00000000,00000890,00000000,00000000,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00049834,00001634,00000301,00000534,00000398,00022902,00023510,00000000,00000000,00000000,00000000,00000155,00000000,00000570,00001250,00000262,00000112,00000000,00008156,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00070380,00001601,00000514,00001096,00000008,00041410,00039788,00000000,00000000,00000000,00000000,00000217,00000000,00000043,00002878,00000123,00000104,00000000,00000437,00000000,00000000,00000000,                                                                                                                                        
R027,WALL STREET                   ,00058975,00001606,00000088,00000467,00002054,00009400,00036536,00000000,00000000,00000000,00000000,00000997,00000000,00004446,00001736,00000900,00000285,00000000,00000420,00000000,00000000,00000000,                                                                                                                                        
R028,FULTON & WILLIAM STREETS      ,00052705,00002033,00000167,00000581,00000437,00014660,00036734,00000000,00000000,00000000,00000000,00000498,00000000,00001086,00001813,00000532,00000314,00000000,00000473,00000000,00000000,00000000,                                                                                                                                        
R029,PARK PLACE                    ,00147046,00004224,00000305,00001138,00001290,00029477,00070625,00000000,00000000,00000000,00000000,00001304,00000000,00002427,00002044,00001424,00000678,00000000,00001299,00000000,00000000,00000000,                                                                                                                                        
R030,CHAMBERS STREET               ,00055161,00001790,00000149,00000492,00000724,00015502,00037134,00000000,00000000,00000000,00000000,00000550,00000000,00001427,00001041,00000547,00000243,00000000,00000332,00000000,00000000,00000000,                                                                                                                                        
R031,34TH STREET & 7TH AVENUE      ,00100228,00003886,00000291,00000786,00002127,00023177,00037424,00000000,00000000,00000000,00000000,00000921,00000000,00004237,00002220,00001334,00000331,00000000,00000554,00000000,00000000,00000000,                                                                                                                                        
R032,42ND STREET/TIMES SQUARE      ,00082595,00002617,00000184,00000706,00000162,00021005,00060748,00000000,00000000,00000000,00000000,00001170,00000000,00000181,00002419,00000919,00000407,00000000,00000437,00000000,00000000,00000000,                                                                                                                                        
R033,42ND STREET/TIMES SQUARE      ,00210740,00004905,00000460,00001393,00000639,00079911,00086975,00000000,00000000,00000000,00000000,00001213,00000000,00000802,00003876,00001369,00000572,00000000,00002431,00000000,00000000,00000000,                                                                                                                                        
R034,125TH STREET & BROADWAY       ,00019002,00000997,00000104,00000290,00000028,00007568,00013760,00000000,00000000,00000000,00000000,00000091,00000000,00000032,00000560,00000140,00000087,00000000,00000180,00000000,00000000,00000000,                                                                                                                                        
R035,168TH STREET & BROADWAY       ,00061038,00003200,00000366,00000867,00000167,00023199,00042575,00000000,00000000,00000000,00000000,00000166,00000000,00000235,00001573,00000511,00000388,00000000,00000309,00000000,00000000,00000000,                                                                                                                                        
R036,DYCKMAN STREET                ,00002226,00000137,00000021,00000068,00000005,00001077,00001124,00000000,00000000,00000000,00000000,00000002,00000000,00000000,00000061,00000001,00000006,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R037,207TH STREET                  ,00009662,00000432,00000092,00000188,00000004,00006492,00006127,00000000,00000000,00000000,00000000,00000036,00000000,00000007,00000422,00000008,00000020,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R038,215TH STREET                  ,00005301,00000230,00000033,00000088,00000009,00001909,00003028,00000000,00000000,00000000,00000000,00000035,00000000,00000028,00000166,00000041,00000018,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R039,225TH STREET                  ,00000697,00000036,00000003,00000011,00000006,00000379,00000495,00000000,00000000,00000000,00000000,00000001,00000000,00000001,00000036,00000011,00000002,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R040,231ST STREET                  ,00014911,00000823,00000107,00000280,00000003,00006313,00009678,00000000,00000000,00000000,00000000,00000074,00000000,00000003,00000549,00000080,00000029,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R041,BOWLING GREEN & BATTERY PL    ,00046269,00001755,00000166,00000418,00000576,00014035,00027202,00000000,00000000,00000000,00000000,00000528,00000000,00001628,00001674,00000465,00000168,00000000,00000356,00000000,00000000,00000000,                                                                                                                                        
R042,BOWLING GREEN & BROADWAY      ,00014015,00000310,00000037,00000093,00000125,00005968,00005108,00000000,00000000,00000000,00000000,00000113,00000000,00000255,00000238,00000099,00000036,00000000,00000199,00000000,00000000,00000000,                                                                                                                                        
R043,WALL STREET                   ,00051956,00001603,00000092,00000273,00000789,00010592,00034555,00000000,00000000,00000000,00000000,00000721,00000000,00002245,00001073,00000686,00000334,00000000,00000442,00000000,00000000,00000000,                                                                                                                                        
R044,BROOKLYN BRIDGE               ,00087687,00003643,00000240,00001050,00000457,00025573,00053840,00000000,00000001,00000000,00000000,00000639,00000000,00001185,00001685,00000773,00000521,00000000,00000738,00000000,00000000,00000000,                                                                                                                                        
R045,42ND STREET & GRAND CENTRAL   ,00074787,00002550,00000084,00000368,00002161,00008125,00023274,00000000,00000000,00000000,00000000,00000686,00000000,00003440,00001035,00001311,00000243,00000000,00000296,00000000,00000000,00000000,                                                                                                                                        
R046,42ND STREET & GRAND CENTRAL   ,00219155,00006393,00000367,00001007,00003227,00040542,00089847,00000000,00000000,00000000,00000000,00002015,00000000,00006369,00003772,00002460,00000792,00000000,00001576,00000000,00000000,00000000,                                                                                                                                        
R047,42ND STREET & GRAND CENTRAL   ,00095447,00003480,00000175,00000636,00001405,00019199,00061039,00000000,00000000,00000000,00000000,00001505,00000000,00003495,00003640,00001405,00000459,00000000,00000478,00000000,00000000,00000000,                                                                                                                                        
R048,42ND STREET & 3RD AVENUE      ,00028996,00000891,00000038,00000168,00000445,00004815,00016852,00000000,00000000,00000000,00000000,00000472,00000000,00000695,00001057,00000420,00000083,00000000,00000143,00000000,00000000,00000000,                                                                                                                                        
R049,51ST STREET & LEXINGTON AVE   ,00061912,00002352,00000171,00000441,00000121,00018187,00036468,00000000,00000000,00000000,00000000,00000853,00000000,00000218,00002569,00000668,00000275,00000000,00000669,00000000,00000000,00000000,                                                                                                                                        
R050,59TH STREET & LEXINGTON AVE   ,00064983,00002839,00000238,00000635,00000307,00020720,00046483,00000000,00000000,00000000,00000000,00000774,00000000,00000657,00002137,00000770,00000311,00000000,00000459,00000000,00000000,00000000,                                                                                                                                        
R051,59TH STREET & LEXINGTON AVE   ,00085281,00003790,00000287,00000798,00000235,00031223,00064977,00000000,00000000,00000000,00000000,00000708,00000000,00000592,00003141,00000920,00000425,00000000,00000503,00000000,00000000,00000000,                                                                                                                                        
R052,WOODLAWN ROAD                 ,00014093,00000783,00000194,00000329,00000003,00007553,00007407,00000000,00000000,00000000,00000000,00000049,00000000,00000009,00000521,00000042,00000010,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R053,149TH STREET & 3RD AVENUE     ,00046534,00001562,00000324,00000806,00000005,00031710,00021819,00000000,00000000,00000000,00000000,00000118,00000000,00000017,00002131,00000068,00000052,00000000,00000199,00000000,00000000,00000000,                                                                                                                                        
R054,FIFTH AVENUE & 42ND STREET    ,00028650,00001080,00000081,00000274,00000170,00007429,00018586,00000000,00000000,00000000,00000000,00000325,00000000,00000151,00000627,00000293,00000133,00000000,00000194,00000000,00000000,00000000,                                                                                                                                        
R055,MAIN STREET                   ,00102807,00006800,00000626,00003697,00000022,00037765,00111872,00000000,00000000,00000000,00000000,00000544,00000000,00000118,00002827,00000392,00000186,00000000,00000386,00000000,00000000,00000000,                                                                                                                                        
R056,NEVINS STREET                 ,00027124,00001249,00000209,00000433,00000036,00011547,00014588,00000000,00000000,00000000,00000000,00000080,00000000,00000060,00000907,00000105,00000063,00000000,00000123,00000000,00000000,00000000,                                                                                                                                        
R057,ATLANTIC AVENUE               ,00084305,00003230,00000468,00001114,00002244,00025886,00053113,00000000,00000000,00000000,00000000,00000444,00000000,00004378,00002137,00000712,00000421,00000000,00000526,00000000,00000000,00000000,                                                                                                                                        
R058,BERGEN STREET                 ,00009706,00000422,00000053,00000096,00000004,00002673,00009163,00000000,00000000,00000000,00000000,00000121,00000000,00000018,00000455,00000083,00000059,00000000,00000105,00000000,00000000,00000000,                                                                                                                                        
R059,GRAND ARMY PLAZA              ,00022437,00001496,00000135,00000373,00000008,00005051,00016559,00000000,00000000,00000000,00000000,00000266,00000000,00000032,00000863,00000183,00000162,00000000,00000160,00000000,00000000,00000000,                                                                                                                                        
R060,EASTERN PARKWAY               ,00013211,00000830,00000122,00000219,00000010,00004118,00009584,00000000,00000000,00000000,00000000,00000091,00000000,00000011,00000574,00000050,00000069,00000000,00000102,00000000,00000000,00000000,                                                                                                                                        
R061,NOSTRAND AVENUE               ,00014162,00000530,00000116,00000147,00000001,00005706,00006190,00000000,00000000,00000000,00000000,00000055,00000000,00000007,00000408,00000023,00000042,00000000,00000067,00000000,00000000,00000000,                                                                                                                                        
R062,UTICA AVENUE                  ,00062641,00002354,00000478,00001128,00000005,00032563,00031258,00000000,00000000,00000000,00000000,00000212,00000000,00000052,00002415,00000097,00000133,00000000,00000290,00000000,00000000,00000000,                                                                                                                                        
R063,SUTTER AVENUE                 ,00021549,00000668,00000161,00000238,00000009,00009617,00007095,00000000,00000000,00000000,00000000,00000062,00000000,00000017,00000631,00000017,00000032,00000000,00000057,00000000,00000000,00000000,                                                                                                                                        
R064,SARATOGA AVENUE               ,00016282,00000503,00000112,00000165,00000004,00006620,00005502,00000000,00000000,00000000,00000000,00000045,00000000,00000005,00000463,00000013,00000052,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R065,ROCKAWAY AVENUE               ,00015870,00000572,00000138,00000135,00000000,00006900,00004828,00000000,00000000,00000000,00000000,00000005,00000000,00000014,00000371,00000015,00000021,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R066,JUNIUS STREET                 ,00005891,00000305,00000039,00000067,00000000,00003360,00002049,00000000,00000000,00000000,00000000,00000013,00000000,00000002,00000096,00000011,00000018,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R067,PENNSYLVANIA AVENUE           ,00015666,00000482,00000130,00000149,00000004,00007124,00005003,00000000,00000000,00000000,00000000,00000020,00000000,00000006,00000388,00000010,00000012,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R068,VAN SICLEN AVENUE             ,00009691,00000245,00000042,00000083,00000001,00004392,00003271,00000000,00000000,00000000,00000000,00000023,00000000,00000009,00000184,00000017,00000004,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R069,NEW LOTS AVENUE               ,00015848,00000508,00000127,00000194,00000000,00008288,00006214,00000000,00000000,00000000,00000000,00000024,00000000,00000009,00000442,00000003,00000006,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R070,ST GEORGE TERMINAL            ,00031802,00001221,00000065,00000293,00000002,00003336,00008896,00000000,00000000,00000000,00000000,00000853,00000000,00000009,00000532,00000519,00000042,00000000,00000203,00000000,00000000,00000000,                                                                                                                                        
R079,FIFTH AVENUE & 60TH STREET    ,00053834,00001744,00000130,00000396,00000274,00016065,00029956,00000000,00000000,00000000,00000000,00000623,00000000,00000458,00001985,00000554,00000194,00000000,00000451,00000000,00000000,00000000,                                                                                                                                        
R080,57TH STREET & 7TH AVENUE      ,00067148,00003122,00000218,00000773,00000168,00021117,00049744,00000000,00000000,00000000,00000000,00000651,00000000,00000340,00002986,00000725,00000364,00000000,00000546,00000000,00000000,00000000,                                                                                                                                        
R081,49TH STREET & 7TH AVENUE      ,00065975,00001893,00000211,00000724,00000105,00023811,00045407,00000000,00000000,00000000,00000000,00000791,00000000,00000140,00002036,00000650,00000301,00000000,00000704,00000000,00000000,00000000,                                                                                                                                        
R082,28TH STREET & BROADWAY        ,00026559,00000808,00000117,00000268,00000025,00010060,00020564,00000000,00000000,00000000,00000000,00000276,00000000,00000042,00000594,00000227,00000188,00000000,00000228,00000000,00000000,00000000,                                                                                                                                        
R083,23RD STREET & 5TH AVENUE      ,00053477,00001552,00000145,00000415,00000151,00016352,00042513,00000000,00000000,00000000,00000000,00000651,00000000,00000176,00001318,00000571,00000276,00000000,00000437,00000000,00000000,00000000,                                                                                                                                        
R084,59TH STREET/COLUMBUS CIRCLE   ,00180251,00007217,00000627,00002058,00000855,00058773,00113816,00000000,00000000,00000000,00000000,00001241,00000000,00001353,00004590,00002070,00000884,00000000,00001793,00000000,00000000,00000000,                                                                                                                                        
R085,8TH STREET & BROADWAY         ,00049425,00001724,00000131,00000434,00000145,00013807,00038957,00000000,00000000,00000000,00000000,00000338,00000000,00000191,00000856,00000476,00000318,00000000,00000519,00000000,00000000,00000000,                                                                                                                                        
R086,PRINCE STREET & BROADWAY      ,00055405,00000988,00000074,00000279,00000077,00019885,00033721,00000000,00000000,00000000,00000000,00000274,00000000,00000137,00000961,00000396,00000250,00000000,00000629,00000000,00000000,00000000,                                                                                                                                        
R087,CITY HALL                     ,00021380,00000958,00000088,00000255,00000014,00005337,00013951,00000000,00000000,00000000,00000000,00000213,00000000,00000056,00000340,00000174,00000122,00000000,00000154,00000000,00000000,00000000,                                                                                                                                        
R088,CORTLANDT STREET              ,00017666,00000373,00000040,00000085,00000019,00007495,00005927,00000000,00000000,00000000,00000000,00000139,00000000,00000032,00000160,00000131,00000046,00000000,00000310,00000000,00000000,00000000,                                                                                                                                        
R089,JAY ST-METROTECH              ,00009352,00000393,00000038,00000081,00000006,00002377,00006441,00000000,00000000,00000000,00000000,00000071,00000000,00000036,00000150,00000085,00000028,00000000,00000076,00000000,00000000,00000000,                                                                                                                                        
R090,39TH AVENUE & 31ST STREET     ,00006104,00000193,00000027,00000063,00000000,00002584,00002932,00000000,00000000,00000000,00000000,00000027,00000000,00000000,00000443,00000013,00000024,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R091,36TH AVENUE & 31ST STREET     ,00014765,00000560,00000052,00000185,00000004,00005079,00014287,00000000,00000000,00000000,00000000,00000063,00000000,00000026,00000380,00000039,00000066,00000000,00000062,00000000,00000000,00000000,                                                                                                                                        
R092,BROADWAY & 31ST STREET        ,00026406,00001280,00000099,00000345,00000008,00007609,00027963,00000000,00000000,00000000,00000000,00000141,00000000,00000029,00001048,00000162,00000192,00000000,00000139,00000000,00000000,00000000,                                                                                                                                        
R093,30TH AVENUE & 31ST STREET     ,00026686,00001141,00000082,00000340,00000012,00009320,00028955,00000000,00000000,00000000,00000000,00000127,00000000,00000040,00001013,00000151,00000221,00000000,00000098,00000000,00000000,00000000,                                                                                                                                        
R094,ASTORIA BLVD & 31ST STREET    ,00028458,00000785,00000077,00000266,00000005,00009147,00029106,00000000,00000000,00000000,00000000,00000242,00000000,00000027,00000916,00000205,00000158,00000000,00000104,00000000,00000000,00000000,                                                                                                                                        
R095,DITMARS BLVD & 31ST STREET    ,00036556,00001279,00000142,00000336,00000010,00009639,00036533,00000000,00000000,00000000,00000000,00000323,00000000,00000025,00001130,00000230,00000277,00000000,00000138,00000000,00000000,00000000,                                                                                                                                        
R096,82ND STREET-JACKSON HEIGHTS   ,00040468,00002616,00000331,00000680,00000009,00019429,00024886,00000000,00000000,00000000,00000000,00000113,00000000,00000032,00000933,00000106,00000074,00000000,00000123,00000000,00000000,00000000,                                                                                                                                        
R097,JUNCTION BLVD-ROOSEVELT AVE   ,00061668,00001297,00000177,00000462,00000011,00029205,00024133,00000000,00000000,00000000,00000000,00000090,00000000,00000002,00000766,00000038,00000033,00000000,00000068,00000000,00000000,00000000,                                                                                                                                        
R098,CHURCH AVENUE                 ,00034711,00001424,00000309,00000776,00000018,00017512,00020317,00000000,00000000,00000000,00000000,00000095,00000000,00000011,00001303,00000059,00000101,00000000,00000147,00000000,00000000,00000000,                                                                                                                                        
R099,DEKALB AVENUE                 ,00035884,00001304,00000174,00000640,00000030,00011259,00028061,00000000,00000000,00000000,00000000,00000213,00000000,00000052,00001105,00000224,00000229,00000000,00000195,00000000,00000000,00000000,                                                                                                                                        
R100,METROPOLITAN AVENUE           ,00008182,00000318,00000030,00000126,00000000,00002896,00004699,00000000,00000000,00000000,00000000,00000091,00000000,00000004,00000198,00000080,00000009,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R101,145TH STREET                  ,00046306,00001455,00000325,00000682,00000034,00028636,00041772,00000000,00000000,00000000,00000000,00000138,00000000,00000036,00001679,00000145,00000196,00000000,00000287,00000000,00000000,00000000,                                                                                                                                        
R102,125TH STREET                  ,00057662,00002234,00000557,00001157,00000027,00032044,00039423,00000000,00000000,00000000,00000000,00000140,00000000,00000100,00001903,00000250,00000248,00000000,00000364,00000000,00000000,00000000,                                                                                                                                        
R103,BROADWAY-EAST NEW YORK        ,00018951,00000536,00000176,00000340,00000006,00011070,00007996,00000000,00000000,00000000,00000000,00000039,00000000,00000013,00000541,00000016,00000019,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R104,167TH ST-GRAND CONCOURSE      ,00021537,00000609,00000115,00000250,00000001,00013866,00010664,00000000,00000000,00000000,00000000,00000064,00000000,00000007,00000782,00000020,00000020,00000000,00000095,00000000,00000000,00000000,                                                                                                                                        
R105,14TH STREET & 7TH AVENUE      ,00060387,00003835,00000333,00001127,00000161,00020420,00045262,00000000,00000000,00000000,00000000,00000518,00000000,00000287,00001915,00000619,00000311,00000000,00000610,00000000,00000000,00000000,                                                                                                                                        
R106,CASTLE HILL AVENUE            ,00016958,00000560,00000144,00000215,00000002,00008047,00008796,00000000,00000000,00000000,00000000,00000054,00000000,00000016,00000632,00000038,00000022,00000000,00000061,00000000,00000000,00000000,                                                                                                                                        
R107,WESTCHESTER SQUARE            ,00012330,00000483,00000108,00000241,00000001,00005967,00007066,00000000,00000000,00000000,00000000,00000054,00000000,00000004,00000350,00000046,00000026,00000000,00000119,00000000,00000000,00000000,                                                                                                                                        
R108,BOROUGH HALL - COURT STREET   ,00086890,00005159,00000394,00001410,00000353,00021903,00059740,00000000,00000000,00000000,00000000,00000888,00000000,00000858,00002516,00000883,00000419,00000000,00000479,00000000,00000000,00000000,                                                                                                                                        
R109,CHURCH AVENUE & NOSTRAND AV   ,00025735,00001073,00000209,00000402,00000002,00011741,00010726,00000000,00000000,00000000,00000000,00000073,00000000,00000018,00000804,00000022,00000060,00000000,00000104,00000000,00000000,00000000,                                                                                                                                        
R110,FLATBUSH AVE & NOSTRAND AV    ,00042738,00001596,00000383,00000757,00000037,00020243,00029058,00000000,00000000,00000000,00000000,00000260,00000000,00000031,00002218,00000213,00000101,00000000,00000197,00000000,00000000,00000000,                                                                                                                                        
R111,23RD STREET & 8TH AVENUE      ,00052190,00003033,00000213,00001048,00000036,00016466,00038706,00000000,00000000,00000000,00000000,00000391,00000000,00000088,00001376,00000566,00000386,00000000,00000588,00000000,00000000,00000000,                                                                                                                                        
R112,FORDHAM RD/GRAND CONCOURSE    ,00028962,00000755,00000193,00000321,00000018,00015800,00012165,00000000,00000000,00000000,00000000,00000045,00000000,00000050,00000805,00000053,00000019,00000000,00000140,00000000,00000000,00000000,                                                                                                                                        
R113,SEVENTH AVENUE & WEST 53RD    ,00037994,00000888,00000064,00000246,00000563,00010148,00016952,00000000,00000000,00000000,00000000,00000474,00000000,00000664,00002092,00000504,00000154,00000000,00000480,00000000,00000000,00000000,                                                                                                                                        
R114,PARSONS BLVD & HILLSIDE AV    ,00012963,00000618,00000107,00000279,00000001,00005221,00008612,00000000,00000000,00000000,00000000,00000069,00000000,00000001,00000507,00000048,00000034,00000000,00000044,00000000,00000000,00000000,                                                                                                                                        
R115,169TH STREET & HILLSIDE AVE   ,00020963,00000846,00000122,00000353,00000013,00006302,00014627,00000000,00000000,00000000,00000000,00000090,00000000,00000014,00000446,00000085,00000071,00000000,00000110,00000000,00000000,00000000,                                                                                                                                        
R116,50TH STREET & 7TH AVENUE      ,00065513,00002098,00000239,00000586,00000804,00019757,00034043,00000000,00000000,00000000,00000000,00000680,00000000,00001311,00001999,00000776,00000273,00000000,00000656,00000000,00000000,00000000,                                                                                                                                        
R117,242ND STREET & BROADWAY       ,00008979,00000296,00000043,00000101,00000002,00003405,00005713,00000000,00000000,00000000,00000000,00000052,00000000,00000006,00000283,00000071,00000008,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R118,CANAL STREET                  ,00021679,00003001,00000053,00002071,00000019,00004847,00029349,00000000,00000000,00000000,00000000,00000167,00000000,00000040,00000517,00000158,00000087,00000000,00000167,00000000,00000000,00000000,                                                                                                                                        
R119,FORDHAM ROAD & JEROME AVE     ,00031037,00000960,00000194,00000309,00000008,00018020,00012280,00000000,00000000,00000000,00000000,00000043,00000000,00000008,00000854,00000041,00000042,00000000,00000099,00000000,00000000,00000000,                                                                                                                                        
R120,MORRISON AVE & WESTCHESTER    ,00029266,00000819,00000127,00000280,00000000,00016600,00009996,00000000,00000000,00000000,00000000,00000085,00000000,00000008,00000563,00000012,00000037,00000000,00000066,00000000,00000000,00000000,                                                                                                                                        
R121,QUEENSBORO PLAZA              ,00021244,00000528,00000067,00000186,00000060,00010918,00015699,00000000,00000000,00000000,00000000,00000083,00000000,00000124,00000523,00000110,00000112,00000000,00000146,00000000,00000000,00000000,                                                                                                                                        
